bdgt_id,crop,till,bdgtyr,operunit,opertype,polyfrr,oper01ac,fuel01_galac,powr01_hpac,time01_hrac,oper02ac,fuel02_galac,powr02_hpac,time02_hrac,oper01dt,fuel01_galdt,powr01_hpdt,time01_hrdt,n_lbac,p2o5_lbac,k2o_lbac,lime_lbac,n_lbdt,p2o5_lbdt,k2o_lbdt,lime_lbdt,herb_lbac,insc_lbac
BS.CT.01,Biomass sorghum,CT,1,2,ESTC,1,Tractor 2wd 135 hp,0.545955882,135,0.089869281,,,,,,,,,,,,,,,,,,
BS.CT.01,Biomass sorghum,CT,1,1,ESTC,1,Tractor 2wd 135 hp,0.453563348,135,0.074660634,,,,,,,,,,,,,,,,,,
BS.CT.01,Biomass sorghum,CT,1,4,ESTC,1,Tractor 2wd 55 hp,0.143533163,55,0.042091837,,,,,,,,,150,60,120,0,,,,,,
BS.CT.01,Biomass sorghum,CT,1,9,HRVC,1,Forage Harvester (6 row head),19.04956268,440,0.962099125,,,,,,,,,,,,,,,,,,
BS.CT.01,Biomass sorghum,CT,1,6,MNTC,1,Tractor 2wd 55 hp,0.133171598,55,0.039053254,,,,,,,,,,,,,,,,,1.375,
BS.CT.01,Biomass sorghum,CT,1,8,MNTC,1,Tractor 2wd 135 hp,0.626484375,135,0.103125,,,,,,,,,,,,,,,,,,
BS.CT.01,Biomass sorghum,CT,1,5,ESTC,1,Tractor 2wd 135 hp,0.700961539,135,0.115384615,,,,,,,,,,,,,,,,,,
BS.CT.01,Biomass sorghum,CT,1,3,ESTC,1,Tractor 2wd 55 hp,0.143533163,55,0.042091837,,,,,,,,,0,0,0,2000,,,,,,
BS.CT.01,Biomass sorghum,CT,1,7,MNTC,1,Tractor 2wd 55 hp,0.133171598,55,0.039053254,,,,,,,,,,,,,,,,,0.988,
BS.CT.02,Biomass sorghum,CT,1,4,ESTC,2,Tractor 2wd 55 hp,0.143533163,55,0.042091837,,,,,,,,,150,60,120,0,,,,,,
BS.CT.02,Biomass sorghum,CT,1,9,HRVC,2,Forage Harvester (6 row head),19.04956268,440,0.962099125,,,,,,,,,,,,,,,,,,
BS.CT.02,Biomass sorghum,CT,1,2,ESTC,2,Tractor 2wd 135 hp,0.545955882,135,0.089869281,,,,,,,,,,,,,,,,,,
BS.CT.02,Biomass sorghum,CT,1,5,ESTC,2,Tractor 2wd 135 hp,0.700961539,135,0.115384615,,,,,,,,,,,,,,,,,,
BS.CT.02,Biomass sorghum,CT,1,7,MNTC,2,Tractor 2wd 55 hp,0.133171598,55,0.039053254,,,,,,,,,,,,,,,,,0.988,
BS.CT.02,Biomass sorghum,CT,1,8,MNTC,2,Tractor 2wd 135 hp,0.626484375,135,0.103125,,,,,,,,,,,,,,,,,,
BS.CT.02,Biomass sorghum,CT,1,3,ESTC,2,Tractor 2wd 55 hp,0.143533163,55,0.042091837,,,,,,,,,0,0,0,2000,,,,,,
BS.CT.02,Biomass sorghum,CT,1,6,MNTC,2,Tractor 2wd 55 hp,0.133171598,55,0.039053254,,,,,,,,,,,,,,,,,1.375,
BS.CT.02,Biomass sorghum,CT,1,1,ESTC,2,Tractor 2wd 135 hp,0.453563348,135,0.074660634,,,,,,,,,,,,,,,,,,
BS.CT.03,Biomass sorghum,CT,1,5,ESTC,3,Tractor 2wd 135 hp,0.700961539,135,0.115384615,,,,,,,,,,,,,,,,,,
BS.CT.03,Biomass sorghum,CT,1,9,HRVC,3,Forage Harvester (6 row head),19.04956268,440,0.962099125,,,,,,,,,,,,,,,,,,
BS.CT.03,Biomass sorghum,CT,1,7,MNTC,3,Tractor 2wd 55 hp,0.133171598,55,0.039053254,,,,,,,,,,,,,,,,,0.988,
BS.CT.03,Biomass sorghum,CT,1,3,ESTC,3,Tractor 2wd 55 hp,0.143533163,55,0.042091837,,,,,,,,,0,0,0,2000,,,,,,
BS.CT.03,Biomass sorghum,CT,1,4,ESTC,3,Tractor 2wd 55 hp,0.143533163,55,0.042091837,,,,,,,,,150,60,120,0,,,,,,
BS.CT.03,Biomass sorghum,CT,1,1,ESTC,3,Tractor 2wd 135 hp,0.453563348,135,0.074660634,,,,,,,,,,,,,,,,,,
BS.CT.03,Biomass sorghum,CT,1,6,MNTC,3,Tractor 2wd 55 hp,0.133171598,55,0.039053254,,,,,,,,,,,,,,,,,1.375,
BS.CT.03,Biomass sorghum,CT,1,8,MNTC,3,Tractor 2wd 135 hp,0.626484375,135,0.103125,,,,,,,,,,,,,,,,,,
BS.CT.03,Biomass sorghum,CT,1,2,ESTC,3,Tractor 2wd 135 hp,0.545955882,135,0.089869281,,,,,,,,,,,,,,,,,,
BS.CT.04,Biomass sorghum,CT,1,3,ESTC,4,Tractor 2wd 55 hp,0.143533163,55,0.042091837,,,,,,,,,0,0,0,2000,,,,,,
BS.CT.04,Biomass sorghum,CT,1,8,MNTC,4,Tractor 2wd 135 hp,0.626484375,135,0.103125,,,,,,,,,,,,,,,,,,
BS.CT.04,Biomass sorghum,CT,1,4,ESTC,4,Tractor 2wd 55 hp,0.143533163,55,0.042091837,,,,,,,,,150,60,120,0,,,,,,
BS.CT.04,Biomass sorghum,CT,1,2,ESTC,4,Tractor 2wd 135 hp,0.545955882,135,0.089869281,,,,,,,,,,,,,,,,,,
BS.CT.04,Biomass sorghum,CT,1,9,HRVC,4,Forage Harvester (6 row head),19.04956268,440,0.962099125,,,,,,,,,,,,,,,,,,
BS.CT.04,Biomass sorghum,CT,1,1,ESTC,4,Tractor 2wd 135 hp,0.453563348,135,0.074660634,,,,,,,,,,,,,,,,,,
BS.CT.04,Biomass sorghum,CT,1,6,MNTC,4,Tractor 2wd 55 hp,0.133171598,55,0.039053254,,,,,,,,,,,,,,,,,1.375,
BS.CT.04,Biomass sorghum,CT,1,5,ESTC,4,Tractor 2wd 135 hp,0.700961539,135,0.115384615,,,,,,,,,,,,,,,,,,
BS.CT.04,Biomass sorghum,CT,1,7,MNTC,4,Tractor 2wd 55 hp,0.133171598,55,0.039053254,,,,,,,,,,,,,,,,,0.988,
