from_fips,to_fips
10001,42041
10003,42041
10005,42041
11001,42041
12001,12023
12003,12023
12005,01067
12007,12023
12009,12105
12011,12086
12013,01067
12015,12105
12017,12105
12019,12023
12021,12086
12023,12023
12027,12105
12029,12023
12031,12023
12033,01099
12035,12105
12037,01067
12039,01067
12041,12023
12043,12105
12045,01067
12047,12023
12049,12105
12051,12086
12053,12105
12055,12105
12057,12105
12059,01067
12061,12105
12063,01067
12065,12023
12067,12023
12069,12105
12071,12105
12073,01067
12075,12023
12077,01067
12079,12023
12081,12105
12083,12105
12085,12086
12086,12086
12087,12086
12089,12023
12091,01099
12093,12105
12095,12105
12097,12105
12099,12086
12101,12105
12103,12105
12105,12105
12107,12023
12109,12023
12111,12086
12113,01099
12115,12105
12117,12105
12119,12105
12121,12023
12123,12023
12125,12023
12127,12105
12129,01067
12131,01067
12133,01067
13001,12023
13003,12023
13005,12023
13007,13261
13009,13319
13011,13063
13013,13063
13015,13115
13017,13319
13019,12023
13021,13319
13023,13319
13025,12023
13027,12023
13029,45049
13031,45049
13033,45003
13035,13063
13037,13261
13039,12023
13043,45049
13045,13115
13047,13213
13049,12023
13051,45049
13053,13261
13055,13115
13057,13115
13059,13063
13061,01067
13063,13063
13065,12023
13067,13063
13069,12023
13071,13261
13073,45003
13075,12023
13077,13063
13079,13319
13081,13261
13083,01071
13085,13213
13087,01067
13089,13063
13091,13319
13093,13261
13095,13261
13097,13063
13099,01067
13101,12023
13103,45049
13105,45045
13107,13319
13109,45049
13111,13213
13113,13063
13115,13115
13117,13063
13119,45045
13121,13063
13123,13213
13125,13319
13127,12023
13129,13115
13131,13261
13133,13319
13135,13063
13137,45045
13139,13063
13141,13319
13143,13115
13145,13261
13147,45045
13149,13063
13151,13063
13153,13319
13155,13261
13157,13063
13159,13319
13161,13319
13163,45003
13165,45049
13167,13319
13169,13319
13171,13063
13173,12023
13175,13319
13177,13261
13179,45049
13181,45003
13183,45049
13185,12023
13187,13213
13189,45003
13191,45049
13193,13261
13195,45045
13197,13261
13199,13063
13201,01067
13205,13261
13207,13319
13209,13319
13211,13319
13213,13213
13215,13261
13217,13063
13219,13063
13221,13319
13223,13115
13225,13319
13227,13213
13229,12023
13231,13063
13233,13115
13235,13319
13237,13319
13239,01067
13241,45045
13243,13261
13245,45003
13247,13063
13249,13261
13251,45049
13253,01067
13255,13063
13257,45045
13259,13261
13261,13261
13263,13261
13265,13319
13267,45049
13269,13261
13271,13319
13273,13261
13275,13261
13277,13261
13279,13319
13281,13213
13283,13319
13285,13063
13287,13261
13289,13319
13291,13213
13293,13063
13295,01071
13297,13063
13299,12023
13301,13319
13303,13319
13305,12023
13307,13261
13309,13319
13311,13213
13313,13213
13315,13319
13317,45003
13319,13319
13321,13261
16001,16075
16003,16075
16005,16075
16007,16075
16009,53043
16011,16075
16013,16075
16015,16075
16017,53043
16019,16075
16021,53043
16023,16075
16025,16075
16027,16075
16029,16075
16031,16075
16033,16075
16035,16075
16037,16075
16039,16075
16041,16075
16043,16075
16045,16075
16047,16075
16049,16075
16051,16075
16053,16075
16055,53043
16057,53043
16059,16075
16061,16075
16063,16075
16065,16075
16067,16075
16069,53071
16071,16075
16073,16075
16075,16075
16077,16075
16079,53043
16081,16075
16083,16075
16085,16075
16087,16075
17001,29007
17003,17119
17005,17119
17007,17099
17009,17119
17011,19045
17013,17119
17015,19045
17017,17119
17019,17113
17021,17119
17023,17183
17025,17119
17027,17119
17029,17183
17031,17197
17033,17183
17035,17183
17037,17099
17039,17113
17041,17183
17043,17197
17045,17183
17047,21059
17049,17113
17051,17119
17053,17075
17055,17119
17057,19045
17059,21059
17061,17119
17063,17099
17065,21059
17067,19183
17069,21059
17071,19183
17073,19045
17075,17075
17077,17119
17079,17183
17081,17119
17083,17119
17085,19045
17087,21059
17089,17197
17091,17197
17093,17197
17095,19045
17097,55079
17099,17099
17101,21059
17103,17099
17105,17099
17107,17113
17109,19183
17111,55079
17113,17113
17115,17113
17117,17119
17119,17119
17121,17119
17123,17099
17125,17113
17127,21059
17129,17119
17131,19045
17133,17119
17135,17119
17137,17119
17139,17113
17141,19045
17143,19045
17145,17119
17147,17113
17149,29007
17151,21059
17153,17119
17155,17099
17157,17119
17159,21059
17161,19045
17163,17119
17165,21059
17167,17119
17169,19183
17171,17119
17173,17113
17175,19045
17177,19045
17179,17113
17181,17119
17183,17183
17185,21059
17187,19183
17189,17119
17191,21059
17193,21059
17195,19045
17197,17197
17199,17119
17201,55025
17203,17113
18001,18065
18003,18085
18005,18065
18007,18171
18009,18065
18011,18171
18013,18065
18015,18085
18017,18085
18019,21059
18021,18171
18023,18171
18025,21059
18027,21059
18029,39061
18031,18065
18033,18085
18035,18065
18037,21059
18039,18085
18041,18065
18043,21059
18045,18171
18047,39061
18049,18085
18051,21059
18053,18065
18055,18171
18057,18065
18059,18065
18061,21059
18063,18171
18065,18065
18067,18085
18069,18085
18071,18065
18073,18171
18075,18065
18077,39061
18079,18065
18081,18065
18083,21059
18085,18085
18087,18085
18089,17197
18091,18085
18093,21059
18095,18065
18097,18065
18099,18085
18101,21059
18103,18085
18105,18171
18107,18171
18109,18065
18111,17075
18113,18085
18115,39061
18117,21059
18119,18171
18121,18171
18123,21059
18125,21059
18127,17197
18129,21059
18131,18085
18133,18171
18135,18065
18137,39061
18139,18065
18141,18085
18143,39061
18145,18065
18147,21059
18149,18085
18151,26091
18153,18171
18155,39061
18157,18171
18159,18065
18161,39061
18163,21059
18165,18171
18167,18171
18169,18085
18171,18171
18173,21059
18175,21059
18177,18065
18179,18065
18181,18171
18183,18085
19001,19027
19003,19027
19005,19061
19007,19099
19009,19027
19011,19183
19013,19083
19015,19027
19017,19083
19019,19061
19021,19161
19023,19083
19025,19027
19027,19027
19029,19027
19031,19061
19033,19033
19035,19035
19037,19033
19039,19099
19041,19035
19043,19061
19045,19045
19047,19161
19049,19027
19051,19183
19053,29033
19055,19061
19057,19183
19059,27063
19061,19061
19063,19109
19065,19061
19067,19033
19069,19083
19071,29021
19073,19027
19075,19083
19077,19027
19079,19083
19081,19109
19083,19083
19085,19193
19087,19183
19089,19033
19091,19109
19093,19161
19095,19183
19097,19061
19099,19099
19101,19183
19103,19183
19105,19061
19107,19183
19109,19109
19111,19183
19113,19061
19115,19183
19117,19099
19119,19035
19121,19027
19123,19099
19125,19099
19127,19099
19129,19161
19131,19033
19133,19193
19135,19099
19137,19027
19139,19183
19141,19035
19143,27063
19145,29021
19147,19109
19149,19193
19151,19109
19153,19099
19155,19161
19157,19099
19159,29021
19161,19161
19163,19045
19165,19161
19167,19035
19169,19083
19171,19099
19173,29021
19175,19027
19177,19183
19179,19183
19181,19099
19183,19183
19185,19099
19187,19109
19189,27047
19191,19061
19193,19193
19195,19033
19197,19083
20001,29217
20003,29217
20005,29021
20007,20111
20009,20111
20011,29217
20013,29021
20015,20111
20017,20111
20019,40143
20021,29217
20023,08063
20025,40139
20027,20111
20029,20111
20031,20111
20033,40139
20035,20111
20037,29217
20039,08063
20041,20111
20043,29021
20045,29095
20047,40139
20049,20111
20051,08063
20053,20111
20055,40139
20057,40139
20059,20111
20061,20111
20063,08063
20065,08063
20067,40139
20069,40139
20071,08063
20073,20111
20075,08063
20077,20111
20079,20111
20081,40139
20083,40139
20085,29021
20087,29021
20089,20111
20091,29095
20093,40139
20095,20111
20097,40139
20099,29217
20101,08063
20103,29095
20105,20111
20107,29217
20109,08063
20111,20111
20113,20111
20115,20111
20117,20111
20119,40139
20121,29095
20123,20111
20125,40143
20127,20111
20129,40139
20131,29021
20133,29217
20135,40139
20137,08063
20139,20111
20141,20111
20143,20111
20145,40139
20147,08063
20149,20111
20151,20111
20153,08063
20155,20111
20157,20111
20159,20111
20161,20111
20163,08063
20165,40139
20167,20111
20169,20111
20171,08063
20173,20111
20175,40139
20177,20111
20179,08063
20181,08063
20183,20111
20185,20111
20187,40139
20189,40139
20191,20111
20193,08063
20195,08063
20197,20111
20199,08063
20201,20111
20203,08063
20205,20111
20207,20111
20209,29095
21001,47037
21003,47037
21005,21191
21007,47039
21009,47037
21011,21191
21013,21191
21015,39061
21017,21191
21019,21191
21021,21191
21023,21191
21025,21191
21027,21059
21029,21059
21031,21059
21033,21059
21035,47039
21037,39061
21039,47039
21041,39061
21043,21191
21045,21191
21047,21059
21049,21191
21051,21191
21053,47037
21055,21059
21057,47037
21059,21059
21061,47037
21063,21191
21065,21191
21067,21191
21069,21191
21071,21191
21073,21191
21075,47039
21077,39061
21079,21191
21081,21191
21083,47039
21085,21059
21087,47037
21089,21191
21091,21059
21093,21059
21095,21191
21097,21191
21099,47037
21101,21059
21103,21191
21105,47039
21107,21059
21109,21191
21111,21191
21113,21191
21115,21191
21117,39061
21119,21191
21121,21191
21123,21059
21125,21191
21127,21191
21129,21191
21131,21191
21133,21191
21135,21191
21137,21191
21139,21059
21141,47037
21143,21059
21145,47039
21147,21191
21149,21059
21151,21191
21153,21191
21155,21191
21157,47039
21159,21191
21161,21191
21163,21059
21165,21191
21167,21191
21169,47037
21171,47037
21173,21191
21175,21191
21177,21059
21179,21191
21181,21191
21183,21059
21185,21191
21187,21191
21189,21191
21191,21191
21193,21191
21195,21191
21197,21191
21199,21191
21201,21191
21203,21191
21205,21191
21207,21191
21209,21191
21211,21191
21213,47037
21215,21191
21217,21191
21219,47037
21221,21059
21223,39061
21225,21059
21227,47037
21229,21191
21231,21191
21233,21059
21235,21191
21237,21191
21239,21191
22001,22043
22003,22043
22005,22005
22007,22005
22009,22043
22011,48245
22013,22043
22015,48037
22017,48037
22019,48245
22021,22043
22023,48245
22025,22043
22027,05003
22029,28001
22031,22043
22033,22005
22035,28151
22037,22005
22039,22043
22041,28001
22043,22043
22045,22005
22047,22005
22049,22043
22051,22089
22053,48245
22055,22005
22057,22089
22059,22043
22061,05003
22063,22005
22065,28001
22067,05003
22069,22043
22071,22089
22073,05003
22075,22089
22077,28001
22079,22043
22081,22043
22083,05003
22085,22043
22087,22089
22089,22089
22091,22005
22093,22005
22095,22089
22097,22005
22099,22005
22101,22005
22103,22089
22105,22089
22107,28001
22109,22089
22111,05003
22113,22005
22115,22043
22117,22089
22119,48037
22121,22005
22123,05003
22125,28001
22127,22043
23001,25009
23003,25009
23005,25009
23007,25009
23009,25009
23011,25009
23013,25009
23015,25009
23017,25009
23019,25009
23021,25009
23023,25009
23025,25009
23027,25009
23029,25009
23031,25009
24001,42041
24003,42041
24005,42041
24009,42041
24011,42041
24013,42041
24015,42041
24017,42041
24019,42041
24021,42041
24023,42003
24025,42041
24027,42041
24029,42041
24031,42041
24033,42041
24035,42041
24037,42041
24039,42041
24041,42041
24043,42041
24045,42041
24047,42041
24510,42041
25001,25009
25003,25003
25005,25017
25007,25017
25009,25009
25011,25003
25013,25003
25015,25003
25017,25017
25019,25009
25021,25017
25023,25017
25025,25017
25027,25017
26001,26099
26003,55079
26005,26159
26007,26099
26009,26159
26011,26099
26013,55025
26015,26159
26017,26099
26019,55079
26021,26159
26023,26091
26025,26091
26027,26159
26029,26159
26031,26099
26033,26099
26035,26159
26037,26091
26039,26099
26041,55079
26043,55079
26045,26091
26047,26159
26049,26099
26051,26099
26053,55025
26055,26159
26057,26091
26059,26091
26061,55025
26063,26099
26065,26091
26067,26159
26069,26099
26071,55025
26073,26159
26075,26091
26077,26159
26079,26159
26081,26159
26083,55025
26085,26159
26087,26099
26089,26159
26091,26091
26093,26091
26095,55079
26097,26159
26099,26099
26101,55079
26103,55079
26105,55079
26107,26159
26109,55079
26111,26099
26113,26159
26115,26091
26117,26159
26119,26099
26121,26159
26123,26159
26125,26099
26127,26159
26129,26099
26131,55025
26133,26159
26135,26099
26137,26099
26139,26159
26141,26099
26143,26099
26145,26099
26147,26099
26149,26159
26151,26099
26153,55079
26155,26091
26157,26099
26159,26159
26161,26091
26163,26099
26165,26159
27001,27053
27003,27053
27005,27053
27007,27053
27009,27053
27011,27063
27013,27047
27015,27063
27017,27053
27019,27053
27021,27053
27023,27063
27025,27053
27027,27063
27029,27053
27031,27053
27033,27063
27035,27053
27037,27053
27039,27047
27041,27053
27043,27047
27045,27047
27047,27047
27049,27053
27051,27063
27053,27053
27055,19061
27057,27053
27059,27053
27061,27053
27063,27063
27065,27053
27067,27063
27069,38049
27071,27053
27073,27063
27075,27053
27077,27053
27079,27053
27081,27063
27083,27063
27085,27053
27087,27053
27089,27053
27091,19109
27093,27053
27095,27053
27097,27053
27099,27047
27101,27063
27103,27053
27105,27063
27107,27063
27109,27047
27111,27053
27113,27053
27115,27053
27117,27063
27119,38049
27121,27063
27123,27053
27125,27053
27127,27063
27129,27063
27131,27053
27133,27063
27135,27053
27137,27053
27139,27053
27141,27053
27143,27053
27145,27053
27147,27047
27149,27063
27151,27063
27153,27053
27155,27063
27157,27047
27159,27053
27161,27047
27163,27053
27165,27063
27167,27063
27169,27047
27171,27053
27173,27063
28001,28001
28003,47039
28005,28001
28007,28151
28009,47157
28011,28151
28013,47157
28015,28151
28017,47157
28019,01065
28021,28001
28023,01099
28025,01065
28027,05107
28029,28001
28031,22089
28033,47157
28035,22089
28037,28001
28039,01099
28041,01099
28043,05107
28045,22089
28047,22089
28049,28151
28051,28151
28053,28151
28055,28151
28057,47039
28059,01099
28061,01099
28063,28001
28065,28001
28067,01099
28069,01065
28071,47157
28073,22089
28075,01065
28077,28001
28079,28151
28081,47039
28083,28151
28085,28001
28087,01065
28089,28151
28091,22089
28093,47157
28095,01065
28097,28151
28099,01065
28101,01065
28103,01065
28105,01065
28107,05107
28109,22089
28111,01099
28113,28001
28115,47157
28117,47039
28119,05107
28121,28151
28123,28151
28125,28151
28127,28001
28129,28001
28131,22089
28133,28151
28135,05107
28137,47157
28139,47039
28141,47039
28143,05107
28145,47157
28147,22089
28149,28001
28151,28151
28153,01099
28155,05107
28157,28001
28159,01065
28161,05107
28163,28151
29001,29175
29003,29021
29005,29021
29007,29007
29009,29217
29011,29217
29013,29217
29015,29033
29017,17119
29019,29027
29021,29021
29023,05063
29025,29033
29027,29027
29029,29027
29031,17119
29033,29033
29035,05063
29037,29095
29039,29217
29041,29175
29043,29217
29045,19183
29047,29095
29049,29021
29051,29027
29053,29175
29055,29027
29057,29217
29059,29217
29061,29033
29063,29021
29065,29027
29067,05063
29069,47157
29071,29027
29073,29027
29075,29021
29077,29217
29079,29033
29081,29033
29083,29217
29085,29217
29087,29021
29089,29175
29091,05063
29093,17119
29095,29095
29097,29217
29099,17119
29101,29095
29103,29175
29105,29027
29107,29033
29109,29217
29111,29007
29113,29007
29115,29033
29117,29033
29119,29217
29121,29175
29123,17119
29125,29027
29127,29007
29129,29033
29131,29027
29133,47039
29135,29027
29137,29007
29139,29007
29141,29027
29143,47157
29145,29217
29147,29021
29149,05063
29151,29027
29153,05063
29155,47157
29157,17119
29159,29033
29161,29027
29163,29007
29165,29095
29167,29217
29169,29027
29171,29033
29173,29007
29175,29175
29177,29033
29179,05063
29181,05063
29183,17119
29185,29217
29186,17119
29187,17119
29189,17119
29195,29033
29197,29175
29199,19183
29201,17119
29203,05063
29205,29175
29207,47157
29209,29217
29211,29033
29213,05063
29215,29027
29217,29217
29219,29027
29221,17119
29223,05063
29225,29217
29227,29021
29229,29027
29510,17119
30001,16075
30003,31157
30005,38049
30007,16075
30009,31157
30011,31157
30013,16075
30015,16075
30017,31157
30019,38049
30021,38049
30023,16075
30025,38049
30027,31157
30029,53043
30031,16075
30033,38049
30035,53043
30037,31157
30039,16075
30041,16075
30043,16075
30045,16075
30047,53043
30049,16075
30051,16075
30053,53043
30055,38049
30057,16075
30059,16075
30061,16075
30063,16075
30065,31157
30067,16075
30069,31157
30071,38049
30073,16075
30075,31157
30077,16075
30079,38049
30081,16075
30083,38049
30085,38049
30087,31157
30089,53043
30091,38049
30093,16075
30095,31157
30097,16075
30099,16075
30101,53043
30103,31157
30105,38049
30107,16075
30109,38049
30111,31157
31001,19193
31003,19193
31005,31157
31007,31157
31009,08063
31011,19193
31013,31157
31015,19193
31017,19193
31019,19193
31021,19193
31023,19193
31025,19193
31027,19193
31029,08063
31031,31157
31033,31157
31035,19193
31037,19193
31039,19193
31041,08063
31043,19193
31045,31157
31047,08063
31049,31157
31051,19193
31053,19193
31055,19193
31057,08063
31059,19193
31061,20111
31063,08063
31065,08063
31067,29021
31069,31157
31071,19193
31073,08063
31075,31157
31077,19193
31079,19193
31081,19193
31083,08063
31085,08063
31087,08063
31089,19193
31091,31157
31093,19193
31095,20111
31097,29021
31099,19193
31101,08063
31103,19193
31105,31157
31107,19193
31109,19193
31111,08063
31113,08063
31115,19193
31117,08063
31119,19193
31121,19193
31123,31157
31125,19193
31127,29021
31129,20111
31131,29021
31133,29021
31135,08063
31137,08063
31139,19193
31141,19193
31143,19193
31145,08063
31147,29021
31149,19193
31151,19193
31153,19193
31155,19193
31157,31157
31159,19193
31161,31157
31163,19193
31165,31157
31167,19193
31169,20111
31171,08063
31173,19193
31175,19193
31177,19193
31179,19193
31181,20111
31183,19193
31185,19193
32001,06039
32003,32003
32005,06039
32007,16075
32009,06039
32011,16075
32013,16075
32015,06039
32017,32003
32019,06039
32021,06039
32023,32003
32027,06039
32029,06039
32031,06077
32033,32003
32510,06039
33001,25009
33003,25009
33005,25003
33007,25009
33009,25009
33011,25017
33013,25009
33015,25009
33017,25009
33019,25017
34001,36085
34003,36047
34005,36085
34007,36085
34009,36085
34011,36085
34013,34017
34015,36085
34017,34017
34019,36085
34021,36085
34023,36085
34025,36085
34027,34017
34029,36085
34031,34017
34033,36085
34035,36085
34037,34017
34039,36085
34041,36085
35001,35009
35003,04013
35005,35009
35006,35009
35007,35009
35009,35009
35011,35009
35013,35009
35015,35009
35017,04013
35019,35009
35021,35009
35023,04013
35025,35009
35027,35009
35028,35009
35029,35009
35031,04013
35033,35009
35035,35009
35037,35009
35039,08031
35041,35009
35043,35009
35045,08031
35047,35009
35049,35009
35051,35009
35053,35009
35055,35009
35057,35009
35059,35009
35061,35009
36001,25003
36003,36117
36005,36047
36007,36117
36009,42049
36011,36117
36013,42049
36015,36117
36017,36117
36019,25003
36021,25003
36023,36117
36025,34017
36027,25003
36029,42049
36031,25003
36033,25003
36035,25003
36037,36117
36039,25003
36041,25003
36043,25003
36045,36117
36047,36047
36049,36117
36051,36117
36053,36117
36055,36117
36057,25003
36059,36047
36061,36047
36063,36117
36065,36117
36067,36117
36069,36117
36071,34017
36073,36117
36075,36117
36077,25003
36079,36047
36081,36047
36083,25003
36085,36085
36087,34017
36089,36117
36091,25003
36093,25003
36095,25003
36097,36117
36099,36117
36101,36117
36103,36047
36105,34017
36107,36117
36109,36117
36111,34017
36113,25003
36115,25003
36117,36117
36119,36047
36121,36117
36123,36117
37001,37019
37003,45045
37005,45045
37007,37019
37009,45045
37011,45045
37013,37019
37015,37019
37017,37019
37019,37019
37021,45045
37023,45045
37025,45045
37027,45045
37029,37019
37031,37019
37033,37019
37035,45045
37037,37019
37039,13213
37041,37019
37043,13213
37045,45045
37047,37019
37049,37019
37051,37019
37053,37019
37055,37019
37057,45045
37059,45045
37061,37019
37063,37019
37065,37019
37067,45045
37069,37019
37071,45045
37073,37019
37075,13213
37077,37019
37079,37019
37081,37019
37083,37019
37085,37019
37087,45045
37089,45045
37091,37019
37093,37019
37095,37019
37097,45045
37099,45045
37101,37019
37103,37019
37105,37019
37107,37019
37109,45045
37111,45045
37113,45045
37115,45045
37117,37019
37119,45045
37121,45045
37123,37019
37125,37019
37127,37019
37129,37019
37131,37019
37133,37019
37135,37019
37137,37019
37139,37019
37141,37019
37143,37019
37145,37019
37147,37019
37149,45045
37151,37019
37153,37019
37155,37019
37157,37019
37159,45045
37161,45045
37163,37019
37165,37019
37167,45045
37169,45045
37171,45045
37173,45045
37175,45045
37177,37019
37179,45045
37181,37019
37183,37019
37185,37019
37187,37019
37189,45045
37191,37019
37193,45045
37195,37019
37197,45045
37199,45045
38001,38049
38003,38049
38005,38049
38007,38049
38009,38049
38011,38049
38013,38049
38015,38049
38017,27063
38019,38049
38021,38049
38023,38049
38025,38049
38027,38049
38029,38049
38031,38049
38033,38049
38035,38049
38037,38049
38039,38049
38041,38049
38043,38049
38045,38049
38047,38049
38049,38049
38051,38049
38053,38049
38055,38049
38057,38049
38059,38049
38061,38049
38063,38049
38065,38049
38067,38049
38069,38049
38071,38049
38073,27063
38075,38049
38077,27063
38079,38049
38081,27063
38083,38049
38085,38049
38087,38049
38089,38049
38091,38049
38093,38049
38095,38049
38097,38049
38099,38049
38101,38049
38103,38049
38105,38049
39001,21191
39003,26091
39005,39139
39007,42049
39009,39139
39011,26091
39013,39151
39015,21191
39017,39061
39019,39151
39021,39061
39023,39061
39025,39061
39027,39061
39029,42007
39031,39151
39033,39139
39035,39151
39037,18065
39039,26091
39041,39139
39043,39139
39045,39139
39047,39061
39049,39139
39051,26091
39053,21191
39055,39151
39057,39061
39059,39151
39061,39061
39063,26091
39065,39139
39067,39151
39069,26091
39071,39061
39073,39139
39075,39151
39077,39139
39079,39139
39081,42007
39083,39139
39085,39151
39087,21191
39089,39139
39091,39139
39093,39139
39095,26091
39097,39139
39099,42007
39101,39139
39103,39151
39105,39139
39107,18065
39109,39061
39111,39151
39113,39061
39115,39151
39117,39139
39119,39139
39121,39151
39123,26099
39125,26091
39127,39139
39129,39139
39131,21191
39133,39151
39135,39061
39137,26091
39139,39139
39141,21191
39143,39139
39145,21191
39147,39139
39149,39061
39151,39151
39153,39151
39155,42007
39157,39151
39159,39139
39161,26091
39163,39139
39165,39061
39167,39151
39169,39151
39171,26091
39173,26091
39175,39139
40001,40143
40003,40143
40005,40013
40007,40139
40009,40139
40011,40143
40013,40013
40015,40013
40017,40143
40019,40013
40021,40143
40023,40013
40025,40139
40027,40013
40029,40013
40031,40013
40033,48439
40035,40143
40037,40143
40039,40139
40041,40143
40043,40139
40045,40139
40047,40143
40049,40013
40051,40013
40053,40143
40055,48441
40057,48441
40059,40139
40061,40143
40063,40013
40065,48441
40067,48439
40069,40013
40071,40143
40073,40143
40075,48441
40077,40143
40079,48037
40081,40143
40083,40143
40085,40013
40087,40013
40089,48037
40091,40143
40093,40143
40095,40013
40097,40143
40099,40013
40101,40143
40103,40143
40105,40143
40107,40143
40109,40143
40111,40143
40113,40143
40115,29217
40117,40143
40119,40143
40121,40013
40123,40013
40125,40013
40127,40013
40129,40139
40131,40143
40133,40143
40135,40143
40137,40013
40139,40139
40141,48441
40143,40143
40145,40143
40147,40143
40149,40139
40151,40139
40153,40139
41001,16075
41003,53027
41005,53033
41007,53027
41009,53027
41011,53027
41013,53071
41015,53027
41017,53071
41019,53027
41021,53071
41023,53071
41025,16075
41027,53033
41029,06095
41031,53071
41033,06095
41035,53071
41037,53071
41039,53027
41041,53027
41043,53027
41045,16075
41047,53027
41049,53071
41051,53027
41053,53027
41055,53071
41057,53027
41059,53071
41061,53071
41063,16075
41065,53071
41067,53027
41069,53071
41071,53027
42001,42041
42003,42003
42005,42003
42007,42007
42009,42041
42011,42041
42013,42041
42015,42041
42017,36085
42019,42003
42021,42003
42023,42041
42025,42041
42027,42041
42029,42041
42031,42003
42033,42041
42035,42041
42037,42041
42039,42049
42041,42041
42043,42041
42045,36085
42047,42049
42049,42049
42051,42003
42053,42049
42055,42041
42057,42041
42059,42003
42061,42041
42063,42003
42065,42003
42067,42041
42069,34017
42071,42041
42073,42007
42075,42041
42077,36085
42079,42041
42081,42041
42083,42049
42085,42007
42087,42041
42089,34017
42091,36085
42093,42041
42095,36085
42097,42041
42099,42041
42101,36085
42103,34017
42105,36117
42107,42041
42109,42041
42111,42003
42113,42041
42115,34017
42117,36117
42119,42041
42121,42049
42123,42049
42125,42003
42127,34017
42129,42003
42131,42041
42133,42041
44001,25017
44003,25017
44005,25017
44007,25017
44009,25017
45001,45045
45003,45003
45005,45049
45007,45045
45009,45049
45011,45003
45013,45049
45015,45049
45017,45049
45019,45049
45021,45045
45023,45045
45025,45003
45027,45049
45029,45049
45031,37019
45033,37019
45035,45049
45037,45003
45039,45003
45041,37019
45043,37019
45045,45045
45047,45003
45049,45049
45051,37019
45053,45049
45055,45003
45057,45045
45059,45045
45061,45003
45063,45003
45065,45003
45067,37019
45069,37019
45071,45003
45073,45045
45075,45049
45077,45045
45079,45003
45081,45003
45083,45045
45085,45049
45087,45045
45089,45049
45091,45045
46003,19193
