fips,node_id
01001,120400
01003,120322
01005,120858
01007,121966
01009,119960
01011,120391
01013,119449
01015,121203
01017,119605
01019,119352
01021,122052
01023,120478
01025,121081
01027,119263
01029,120837
01031,122057
01033,119390
01035,121557
01037,120076
01039,122063
01041,121153
01043,120507
01045,120959
01047,120591
01049,118685
01051,121884
01053,119908
01055,122028
01057,119604
01059,121495
01061,120898
01063,119397
01065,119388
01067,122122
01069,121084
01071,120285
01073,121935
01075,121455
01077,120747
01079,121301
01081,119575
01083,119920
01085,120052
01087,120433
01089,121138
01091,118671
01093,120039
01095,119887
01097,119602
01099,119999
01101,121950
01103,121435
01105,119389
01107,120727
01109,120135
01111,121943
01113,121464
01115,120448
01117,120524
01119,120160
01121,120174
01123,121038
01125,119711
01127,121936
01129,121128
01131,119712
01133,120161
02013,121086
02016,121394
02020,119759
02050,120563
02060,122175
02068,120348
02070,122177
02090,120493
02100,120513
02105,122138
02110,119918
02122,120321
02130,118716
02150,121395
02158,121147
02164,122173
02170,120907
02180,121381
02185,121256
02188,122172
02195,119901
02198,119900
02220,119454
02230,122137
02240,120353
02261,120399
02275,119903
02282,121550
02290,119646
04001,121575
04003,120196
04005,120384
04007,120767
04009,120828
04011,119956
04012,121392
04013,119957
04015,121226
04017,119647
04019,120014
04021,119532
04023,121540
04025,121227
04027,119525
05001,119436
05003,120804
05005,120669
05007,116524
05009,120778
05011,121813
05013,115551
05015,119452
05017,121792
05019,119348
05021,120649
05023,120134
05025,121488
05027,120148
05029,118465
05031,120100
05033,120604
05035,121562
05037,120520
05039,121468
05041,120805
05043,121899
05045,120650
05047,120576
05049,119363
05051,119693
05053,121442
05055,121055
05057,122160
05059,120141
05061,121322
05063,119337
05065,119914
05067,120609
05069,119725
05071,119642
05073,121632
05075,122014
05077,121200
05079,115833
05081,120703
05083,119369
05085,119338
05087,117088
05089,121799
05091,119371
05093,120358
05095,120345
05097,120835
05099,121325
05101,120443
05103,120209
05105,120034
05107,120521
05109,121902
05111,122049
05113,119275
05115,121796
05117,121812
05119,121364
05121,119894
05123,120829
05125,121714
05127,119940
05129,119678
05131,121975
05133,119719
05135,120885
05137,119241
05139,121948
05141,119639
05143,120379
05145,121159
05147,121119
05149,120310
06001,121116
06003,120389
06005,121695
06007,121245
06009,119476
06011,120732
06013,120217
06015,120791
06017,120437
06019,120856
06021,122082
06023,120655
06025,121547
06027,120075
06029,120676
06031,119663
06033,121775
06035,119828
06037,119524
06039,120961
06041,119795
06043,119806
06045,118870
06047,121317
06049,120840
06051,120144
06053,119915
06055,119858
06057,121189
06059,121539
06061,119677
06063,121788
06065,120668
06067,119459
06069,120537
06071,120199
06073,119664
06075,119756
06077,121073
06079,122121
06081,121841
06083,119461
06085,120970
06087,121976
06089,119892
06091,119260
06093,121932
06095,120150
06097,119581
06099,121433
06101,121587
06103,120978
06105,120055
06107,121368
06109,120145
06111,119521
06113,120472
06115,120523
08001,120298
08003,119534
08005,121951
08007,120597
08009,121843
08011,120572
08013,119736
08014,119813
08015,119831
08017,119273
08019,121497
08021,121777
08023,119802
08025,119832
08027,119311
08029,120036
08031,119743
08033,121945
08035,121766
08037,119754
08039,121874
08041,121801
08043,119833
08045,120049
08047,121269
08049,122118
08051,121832
08053,120734
08055,119949
08057,121469
08059,119636
08061,121804
08063,121470
08065,120947
08067,119345
08069,120886
08071,122094
08073,120168
08075,121503
08077,121903
08079,120342
08081,119607
08083,120200
08085,119751
08087,120127
08089,120440
08091,120525
08093,119523
08095,120492
08097,119502
08099,119554
08101,119670
08103,120126
08105,121040
08107,120730
08109,119245
08111,119372
08113,119758
08115,118748
08117,119640
08119,121807
08121,121607
08123,120838
08125,121326
09001,121071
09003,120458
09005,121212
09007,118731
09009,120225
09011,119787
09013,120305
09015,120459
10001,121823
10003,119715
10005,120236
11001,119750
12001,121622
12003,121201
12005,120746
12007,120256
12009,121734
12011,119420
12013,119837
12015,122147
12017,119535
12019,121376
12021,121197
12023,121172
12027,119786
12029,120351
12031,120308
12033,120426
12035,120639
12037,120094
12039,121938
12041,119496
12043,119800
12045,122050
12047,120906
12049,121634
12051,119341
12053,118710
12055,119528
12057,122143
12059,121174
12061,121890
12063,121563
12065,120832
12067,120877
12069,119973
12071,120705
12073,122061
12075,120909
12077,121749
12079,121389
12081,119829
12083,121445
12085,120341
12086,119499
12087,120461
12089,121664
12091,121115
12093,119706
12095,118985
12097,121441
12099,119447
12101,120107
12103,120031
12105,121036
12107,120817
12109,119760
12111,121095
12113,121681
12115,121224
12117,120162
12119,120108
12121,121340
12123,121347
12125,121352
12127,118720
12129,118713
12131,118714
12133,121665
13001,121031
13003,120307
13005,121822
13007,121666
13009,117435
13011,120753
13013,119584
13015,119972
13017,121199
13019,119825
13021,121793
13023,120226
13025,118693
13027,121393
13029,121093
13031,120540
13033,120227
13035,121873
13037,120005
13039,120403
13043,120053
13045,119374
13047,120453
13049,119295
13051,121351
13053,119805
13055,121684
13057,121670
13059,120206
13061,119964
13063,118743
13065,121100
13067,121474
13069,120997
13071,120713
13073,118747
13075,119392
13077,120214
13079,119666
13081,120147
13083,121939
13085,120343
13087,121692
13089,119324
13091,120402
13093,120932
13095,120450
13097,120508
13099,120018
13101,120830
13103,121451
13105,120857
13107,120689
13109,120561
13111,122084
13113,119874
13115,118723
13117,121980
13119,119340
13121,121050
13123,122166
13125,121850
13127,122004
13129,119526
13131,121776
13133,121279
13135,120566
13137,119783
13139,120003
13141,119875
13143,119909
13145,119507
13147,119562
13149,121300
13151,120292
13153,121973
13155,121255
13157,121824
13159,120237
13161,121157
13163,120408
13165,121297
13167,120344
13169,120565
13171,118694
13173,121202
13175,121443
13177,122125
13179,120842
13181,119448
13183,119585
13185,121101
13187,121885
13189,119239
13191,121977
13193,119276
13195,121467
13197,120234
13199,119801
13201,116069
13205,121705
13207,115728
13209,121277
13211,120519
13213,121195
13215,120056
13217,121758
13219,121387
13221,121240
13223,119657
13225,120406
13227,118484
13229,120638
13231,120646
13233,119296
13235,120983
13237,121629
13239,121210
13241,121361
13243,121133
13245,120726
13247,117781
13249,121070
13251,119508
13253,121581
13255,121869
13257,120667
