feed_id,sply_fips,used_qnty,avg_flddep_dist,avg_depref_dist,avg_total_cost,avg_dist
Miscanthus,21093,310497,17.21,0,74.43,17.21
Miscanthus,17035,180045,16.81,0,74.43,16.81
Miscanthus,18033,129512,10.98,0,74.44,10.98
Switchgrass,48481,732564,5.82,0,74.44,5.82
Miscanthus,19013,323291,14.36,0,74.44,14.36
Miscanthus,19187,407214,12.71,0,74.44,12.71
Miscanthus,18011,254431,16.47,0,74.46,16.47
Miscanthus,19037,322128,18.16,0,74.46,18.16
Miscanthus,17061,299519,16.84,0,74.47,16.84
Switchgrass,29139,98923,0.49,0,74.48,0.49
Switchgrass,48499,493,0,0,74.49,0
Miscanthus,20049,943318,17.3,0,74.49,17.3
Miscanthus,17087,89747,13.64,0,74.5,13.64
Miscanthus,29159,693786,18.74,0,74.51,18.74
Biosorghum,48315,3,70.7,56.51,74.51,127.21
Miscanthus,19049,279687,12.54,0,74.53,12.54
Corn stover,46021,110084,19.79,0,74.53101922,19.79
Miscanthus,17073,422909,13.6,0,74.55,13.6
Miscanthus,18027,215271,17.45,0,74.55,17.45
Miscanthus,48225,5796,1.89,0,74.56,1.89
Miscanthus,21081,7721,15.83,0,74.57,15.83
Miscanthus,29033,571460,18.83,0,74.58,18.83
Switchgrass,29023,29333,4.13,0,74.59,4.13
Miscanthus,19177,128620,16.04,0,74.6,16.04
Switchgrass,47187,2146,2.99,0,74.6,2.99
Miscanthus,5055,281701,8.41,3.030163187,74.60173035,11.44016319
Miscanthus,19159,311718,13.7,0,74.61,13.7
Corn stover,31129,299838,20.96,0,74.6164804,20.96
Switchgrass,47147,75151,5.7,0,74.62,5.7
Miscanthus,17159,209600,18.41,0,74.63,18.41
Miscanthus,21009,382460,15.02,0,74.63,15.02
Miscanthus,29143,412509,16.07,0,74.63,16.07
Miscanthus,46087,136347,0.62,0,74.64,0.62
Switchgrass,20197,44451,0,0,74.64,0
Corn stover,46013,733552,20.62,0,74.65285421,20.62
Miscanthus,19105,321938,16.5,0,74.66,16.5
Miscanthus,46135,98120,0,0,74.67,0
Miscanthus,17071,219384,16.39,0,74.67,16.39
Miscanthus,18077,75639,17.43,0,74.67,17.43
Switchgrass,28137,165255,8.09,0,74.7,8.09
Miscanthus,20095,602334,4.08,0,74.7,4.08
Miscanthus,27119,442866,0.42,0,74.7,0.42
Miscanthus,48481,87957,5.82,0,74.72,5.82
Corn stover,46037,226116,20.25,0,74.73048984,20.25
Miscanthus,18057,154240,18.14,0,74.74,18.14
Miscanthus,29219,141672,17.67,0,74.77,17.67
Switchgrass,17025,25660,3.52,0,74.77,3.52
Switchgrass,20003,47587,4.34,0,74.77,4.34
Miscanthus,21021,49794,16.33,0,74.77,16.33
Switchgrass,48349,979345,5.49,0,74.78,5.49
Miscanthus,19139,208303,16.67,0,74.79,16.67
Switchgrass,37143,87493,3.27,0,74.79,3.27
Corn stover,38021,302189,21.59807084,0,74.79796743,21.59807084
Miscanthus,55055,201949,15.66,0,74.8,15.66
Miscanthus,39159,196446,14.32,0,74.8,14.32
Switchgrass,1103,158287,4.82,0,74.81,4.82
Miscanthus,17127,100566,17.16,0,74.81,17.16
Miscanthus,39137,60854,7.56,0,74.82,7.56
Miscanthus,31097,201606,8.52,0,74.83,8.52
Corn stover,38045,98631,0,0,74.83855603,0
Switchgrass,28127,121270,6.74,0,74.87,6.74
Miscanthus,28051,83272,13.55,0,74.88,13.55
Miscanthus,17193,253136,19.39,0,74.89,19.39
Miscanthus,19161,245830,12.76,0,74.93,12.76
Miscanthus,19185,266911,18.35,0,74.94,18.35
Miscanthus,29163,416653,16.09,0,74.94,16.09
Switchgrass,20045,2349,3.08,0,74.94,3.08
Switchgrass,47045,215880,10.09,0,74.94,10.09
Switchgrass,18163,43348,5.5,0,74.95,5.5
Miscanthus,17201,179734,13.71,0,74.96,13.71
Corn stover,46109,321670,22.16,0,74.98060994,22.16
Miscanthus,17067,427934,20.77,0,74.99,20.77
Miscanthus,19157,336997,17.81,0,74.99,17.81
Miscanthus,39103,61314,13.17,0,74.99,13.17
Corn stover,31151,392282,21.15,0,74.99308525,21.15
Miscanthus,48041,15625,0.74,0,75,0.74
Corn stover,31095,263809,22.26,0,75.00519929,22.26
Miscanthus,28005,938,11.74,0,75.02,11.74
Miscanthus,47023,21200,11.19,0,75.02,11.19
Switchgrass,21091,18938,7.4,0,75.02,7.4
Miscanthus,39005,89943,15.59,0,75.03,15.59
Miscanthus,39101,200578,14.55,0,75.04,14.55
Corn stover,31021,406049,20.3,0,75.07933235,20.3
Miscanthus,55027,335776,16.25,0,75.08,16.25
Miscanthus,17137,352947,19.14,0,75.09,19.14
Miscanthus,55105,331647,16.09,0,75.09,16.09
Miscanthus,21027,315768,18.01,0,75.1,18.01
Switchgrass,5111,190907,8.83,0,75.11,8.83
Miscanthus,17147,307830,20.27,0,75.12,20.27
Miscanthus,19065,477090,21.61,0,75.13,21.61
Miscanthus,47071,55207,13.99,0,75.14,13.99
Miscanthus,20037,672532,23.19,0,75.15,23.19
Miscanthus,29005,313761,12.84,0,75.15,12.84
Miscanthus,17029,304045,18.32,0,75.18,18.32
Miscanthus,18109,94756,17.14,0,75.19,17.14
Corn stover,31119,425538,20.68,0,75.19710472,20.68
Miscanthus,18123,12895,14.06,0,75.2,14.06
Miscanthus,28127,158,6.74,0,75.2,6.74
Miscanthus,5037,63720,14.72,0,75.22,14.72
Miscanthus,21183,184073,18.92,0,75.23,18.92
Miscanthus,29047,187032,21.75,0,75.24,21.75
Miscanthus,38045,314779,0,0,75.25,0
Miscanthus,55079,7717,19.35,0,75.28,19.35
Switchgrass,5117,230456,10.22,0,75.28,10.22
Miscanthus,18021,87702,19.05,0,75.28,19.05
Corn stover,46043,220719,23.1949177,0,75.28406195,23.1949177
Miscanthus,18009,95161,17.51,0,75.29,17.51
Miscanthus,37147,76972,4.05,0,75.29,4.05
Miscanthus,55011,196769,16.65,0,75.29,16.65
Miscanthus,29037,568805,22.08,0,75.3,22.08
Miscanthus,29097,538045,21.75,0,75.3,21.75
Miscanthus,13195,68490,10.68,0,75.31,10.68
Miscanthus,19055,380377,21.87,0,75.31,21.87
Miscanthus,37037,114537,10.47,0,75.32,10.47
Miscanthus,18063,175980,22.82,0,75.33,22.82
Switchgrass,20041,248070,3.39,0,75.33,3.39
Miscanthus,28135,222451,15.46,0,75.34,15.46
Miscanthus,29073,291774,19.76,0,75.34,19.76
Miscanthus,40071,774909,11.45,0,75.35,11.45
Miscanthus,17203,261171,0,22.59057453,75.3550519,22.59057453
Switchgrass,29031,97070,8.56,0,75.36,8.56
Miscanthus,17125,213974,16.34,0,75.36,16.34
Switchgrass,5079,22494,8.91,0,75.37,8.91
Miscanthus,55059,71228,20.44,0,75.37,20.44
Miscanthus,40115,457121,20.88581888,0,75.37556341,20.88581888
Corn stover,46099,430202,27.28368806,0,75.40081622,27.28368806
Corn stover,38103,108357,14.79,0,75.4023705,14.79
Miscanthus,37193,120348,11.14,3.826656197,75.40740104,14.9666562
Miscanthus,18129,144740,19.74,0,75.41,19.74
Miscanthus,19011,464203,18.7,0,75.41,18.7
Miscanthus,31153,6711,13.01,0,75.42,13.01
Miscanthus,18019,64538,19.1,0,75.43,19.1
Miscanthus,26091,167819,10.01,0,75.43,10.01
Miscanthus,1107,15434,11.04,0,75.45,11.04
Miscanthus,18173,21334,17.59,0,75.47,17.59
Switchgrass,28005,116228,11.74,0,75.47,11.74
Miscanthus,20117,554089,12.03,0,75.48,12.03
Switchgrass,5033,142958,11.3,0,75.49,11.3
Miscanthus,1105,195059,16.04,0,75.51,16.04
Miscanthus,27131,224109,15.35,0,75.51,15.35
Miscanthus,17007,78139,18.44,0,75.52,18.44
Miscanthus,17039,176582,20.2,0,75.53,20.2
Miscanthus,17075,684758,17.04,0,75.53,17.04
Miscanthus,18153,190549,21.63,0,75.53,21.63
Miscanthus,20073,2258967,20.2,0,75.56,20.2
Switchgrass,17145,41035,9.46,0,75.56,9.46
Miscanthus,27099,447976,25.43136623,0,75.56306586,25.43136623
Switchgrass,47023,68995,11.19,0,75.58,11.19
Miscanthus,17171,143697,21.57,0,75.58,21.57
Miscanthus,20099,856986,24.83,0,75.58,24.83
Miscanthus,46003,88138,0.62,0,75.58,0.62
Switchgrass,12049,171312,11.16,0,75.58,11.16
Miscanthus,27049,384517,17.78,0,75.59,17.78
Miscanthus,47059,274982,12.15,0,75.6,12.15
Switchgrass,22103,48112,11.47,0,75.6,11.47
Miscanthus,39047,240951,18.74,0,75.61,18.74
Miscanthus,13309,7975,7.16,0,75.61,7.16
Miscanthus,18143,39570,20.65,0,75.62,20.65
Miscanthus,47167,49834,16.39,0,75.62,16.39
Miscanthus,19167,27599,7.51,0,75.63,7.51
Miscanthus,28015,25491,17.29,0,75.63,17.29
Miscanthus,55043,714139,22.89,0,75.63,22.89
Miscanthus,17191,441750,22.96,0,75.64,22.96
Miscanthus,20019,933134,21.36,0,75.65,21.36
Miscanthus,55023,186088,21.35,0,75.66,21.35
Switchgrass,20005,116516,5.35,0,75.66,5.35
Miscanthus,29171,503701,22.56,0,75.67,22.56
Miscanthus,22103,18,11.47,0,75.68,11.47
Switchgrass,22083,214264,11.5,0,75.69,11.5
Miscanthus,18177,168327,23,0,75.69,23
Corn stover,46067,317609,26.5,0,75.69070883,26.5
Miscanthus,37163,145656,8.16,0,75.7,8.16
Miscanthus,5033,17096,11.3,0,75.72,11.3
Miscanthus,18003,239703,16.4,0,75.72,16.4
Miscanthus,29087,189568,18.51,0,75.73,18.51
Corn stover,46115,632484,27.41207382,0,75.73891665,27.41207382
Miscanthus,19093,194311,13.52,0,75.74,13.52
Corn stover,31169,416521,24.37,0,75.74131348,24.37
Miscanthus,27091,325633,16.5599785,0,75.74876376,16.5599785
Miscanthus,17055,211426,22.73,0,75.75,22.73
Miscanthus,19179,120209,19.95,0,75.75,19.95
Miscanthus,27039,298042,22.32,0,75.75,22.32
Switchgrass,40101,528572,11.71,0,75.76,11.71
Miscanthus,22053,236529,20.6130425,0.382750022,75.76214629,20.99579252
Miscanthus,39033,231612,19.75,0,75.77,19.75
Switchgrass,40075,616882,0.22,0,75.77,0.22
Miscanthus,21213,224026,25.34,0,75.79,25.34
Switchgrass,29133,148291,9.56,0,75.8,9.56
Miscanthus,31177,32770,12.29,0,75.82,12.29
Switchgrass,37163,168631,8.16,0,75.83,8.16
Biosorghum,22027,3,78.95,57.03,75.83,135.98
Miscanthus,18075,212504,19.3,0,75.83,19.3
Miscanthus,20001,616495,27.12,0,75.83,27.12
Corn stover,46009,274381,27.38399893,0,75.83678174,27.38399893
Corn stover,46125,447177,27.89,0,75.83837143,27.89
Miscanthus,21123,192505,25.77148464,0,75.85392873,25.77148464
Miscanthus,18165,115483,23.84,0,75.86,23.84
Miscanthus,20205,609556,26.12976488,0,75.86245703,26.12976488
Miscanthus,22097,110334,19.03,0,75.87,19.03
Switchgrass,20149,31827,5.31,0,75.87,5.31
Switchgrass,22041,185076,11.75,0,75.87,11.75
Miscanthus,55111,191027,13.11,9.461426291,75.88866066,22.57142629
Miscanthus,31079,37046,6.94,0,75.89,6.94
Miscanthus,51183,31178,7.75,0,75.89,7.75
Switchgrass,37041,27179,8.59,0,75.89,8.59
Miscanthus,40017,730404,10.37,0,75.9,10.37
Switchgrass,21029,5835,11.89,0,75.9,11.89
Miscanthus,20079,145061,13,0,75.9,13
Corn stover,31055,90368,23.07,0,75.90849438,23.07
Switchgrass,29155,298161,13.1,0,75.91,13.1
Miscanthus,20059,567051,24.57258236,0,75.91072487,24.57258236
Miscanthus,29059,326997,20.73,0,75.92,20.73
Corn stover,46053,48332,20.53,0,75.93,20.53
Corn stover,38095,20605,26.63,0,75.95,26.63
Corn stover,31181,185185,27.02,0,75.95017539,27.02
Miscanthus,37025,62968,12.29,0,75.96,12.29
Corn stover,46051,259144,28.13,0,75.96695949,28.13
Miscanthus,29119,218223,20.16,0,75.97,20.16
Corn stover,46097,194260,27.56,0,75.97100443,27.56
Miscanthus,13157,106170,14.38,0,75.98,14.38
Miscanthus,37067,35427,15.55,0,75.98,15.55
Miscanthus,29091,547587,17.13,0,75.98,17.13
Switchgrass,22067,190596,12.76,0,75.99,12.76
Miscanthus,39169,142250,18.56,0,75.99,18.56
Switchgrass,40077,343966,12.82,0,76,12.82
Miscanthus,40113,2826103,17.79,0,76.01,17.79
Miscanthus,47165,172612,20.87,0,76.03,20.87
Switchgrass,20095,76280,4.08,0,76.03,4.08
Miscanthus,29085,298187,23.53,0,76.04,23.53
Miscanthus,39109,197042,23.08,0,76.04,23.08
Miscanthus,19195,236423,24.15,0,76.05,24.15
Switchgrass,40029,522025,14.32,0,76.05,14.32
Miscanthus,28027,272424,20.88,0,76.06,20.88
Miscanthus,17103,448492,21.45,0,76.06,21.45
Miscanthus,28011,461941,18.82,0,76.06,18.82
Miscanthus,31133,272223,12.62,0,76.06,12.62
Switchgrass,17087,3016,13.64,0,76.06,13.64
Miscanthus,29217,758017,27.27098184,0,76.0645806,27.27098184
Corn stover,48421,151038,21.06,0,76.07461844,21.06
Miscanthus,21207,77125,21.86,0,76.08,21.86
Miscanthus,21137,56942,23.36,0,76.1,23.36
Miscanthus,29185,479698,26.39,0,76.11,26.39
Switchgrass,28051,150741,13.55,0,76.11,13.55
Miscanthus,17169,175912,25.39,0,76.12,25.39
Switchgrass,13093,39779,0.45,0,76.12,0.45
Corn stover,48341,89676,15.53,0,76.12489473,15.53
Corn stover,46015,281686,31.46,0,76.12538756,31.46
Miscanthus,47017,50594,16.05,0,76.13,16.05
Miscanthus,48217,94944,1.93,0,76.14,1.93
Miscanthus,19125,250273,22.41,0,76.14,22.41
Miscanthus,17023,243005,25.88,0,76.15,25.88
Switchgrass,17157,213929,11.97,0,76.15,11.97
Switchgrass,40019,638192,8.57,0,76.16,8.57
Switchgrass,48361,116701,12.53,0,76.16,12.53
Switchgrass,1107,84474,11.04,0,76.17,11.04
Switchgrass,13271,8250,3.23,0,76.17,3.23
Switchgrass,29095,11435,10.18,0,76.17,10.18
Switchgrass,47071,129597,13.99,0,76.18,13.99
Miscanthus,1101,335671,14.67,0,76.19,14.67
Miscanthus,31115,2995,2.11,0,76.2,2.11
Switchgrass,40013,813478,14.57,0,76.2,14.57
Switchgrass,47069,175578,13.71,0,76.2,13.71
Corn stover,31089,595199,13.49,0,76.20937486,13.49
Miscanthus,19101,210799,23.57,0,76.21,23.57
Switchgrass,20145,91304,0,0,76.21,0
Miscanthus,29101,778627,27.53,0,76.22,27.53
Miscanthus,48349,37711,5.49,0,76.22,5.49
Miscanthus,18059,152477,28.26905461,0,76.22890875,28.26905461
Miscanthus,19075,142007,24.32,0,76.23,24.32
Miscanthus,47087,57161,18.47,0,76.23,18.47
Switchgrass,5037,302367,14.72,0,76.23,14.72
Miscanthus,17139,210259,23.43,0,76.24,23.43
Miscanthus,29055,239322,20.14,0,76.24,20.14
Corn stover,20013,333429,28.86,0,76.24,28.86
Miscanthus,28033,71578,23.12,0,76.25,23.12
Miscanthus,40075,202934,0.22,0,76.25,0.22
Miscanthus,37001,95455,16.23,0,76.26,16.23
Miscanthus,19103,270774,21.22,0,76.26,21.22
Miscanthus,18159,90040,23.12,0,76.27,23.12
Miscanthus,28161,12338,17.77,0,76.27,17.77
Switchgrass,47181,72892,13.69,0,76.27,13.69
Miscanthus,21157,101877,22.99,0,76.29,22.99
Miscanthus,29039,386690,26.15,0,76.29,26.15
Miscanthus,47159,222377,24.91,0,76.29,24.91
Miscanthus,37057,74918,13.74,0,76.3,13.74
Miscanthus,21067,61003,26.3757848,0,76.32769651,26.3757848
Miscanthus,39135,202795,21.85,0,76.33,21.85
Miscanthus,19163,219065,26.59,0,76.33,26.59
Switchgrass,48257,744729,12.83,0,76.34,12.83
Miscanthus,29227,115336,22.12,0,76.35,22.12
Miscanthus,40049,40692,10.23,0,76.35,10.23
Miscanthus,55139,100641,18.93,0,76.35,18.93
Switchgrass,48149,814306,12.99,0,76.35,12.99
Miscanthus,39001,28580,22.35,0,76.37,22.35
Miscanthus,19095,300108,25.4,0,76.37,25.4
Miscanthus,27093,174496,16.24,0,76.38,16.24
Miscanthus,17187,314706,24.41,0,76.38,24.41
Miscanthus,17049,249120,28.62,0,76.39,28.62
Miscanthus,19115,189238,24.48,0,76.4,24.48
Miscanthus,37167,101864,14.43,0,76.4,14.43
Miscanthus,31159,72893,12.44,0,76.4,12.44
Miscanthus,29053,494497,25.0131568,6.90274491,76.40946002,31.91590171
Miscanthus,21233,165353,24.83,0,76.41,24.83
Switchgrass,28135,286100,15.46,0,76.42,15.46
Miscanthus,40143,80600,20.29,0,76.43,20.29
Miscanthus,29001,507052,28.27,0,76.43,28.27
Miscanthus,1079,100055,20.82,0,76.44,20.82
Miscanthus,47011,54240,18.09,0,76.45,18.09
Miscanthus,21227,344018,26.77,0,76.46,26.77
Miscanthus,37041,11645,8.59,0,76.48,8.59
Miscanthus,5123,190417,21.54,0,76.48,21.54
Miscanthus,17141,451840,24.95,0,76.48,24.95
Miscanthus,29149,228656,19.48,0,76.48,19.48
Miscanthus,47095,90462,24.32,0,76.49,24.32
Miscanthus,1001,89979,16.45,0,76.49,16.45
Miscanthus,39147,268860,19.46,0,76.49,19.46
Miscanthus,47053,105558,18.36,0,76.49,18.36
Corn stover,46025,268222,27.82,0,76.49465741,27.82
Miscanthus,48259,692476,14.15,0,76.5,14.15
Switchgrass,29099,6216,12.48,0,76.5,12.48
Miscanthus,27009,119301,14.63,0,76.51,14.63
Switchgrass,47017,170816,16.05,0,76.52,16.05
Miscanthus,39003,187179,22.21908831,0,76.52583367,22.21908831
Miscanthus,18007,280658,23.03,0,76.53,23.03
Switchgrass,12125,34087,10.57,0,76.53,10.57
Miscanthus,47063,35334,16.75,0,76.54,16.75
Switchgrass,40049,734847,10.23,0,76.55,10.23
Miscanthus,29157,306392,27.39,0,76.57,27.39
Corn stover,20131,63390,31.29,0,76.58,31.29
Switchgrass,51183,29679,7.75,0,76.58,7.75
Miscanthus,19079,350952,24.11,0,76.59,24.11
Miscanthus,19091,277097,23.41,0,76.6,23.41
Miscanthus,20097,64481,3.75,0,76.6,3.75
Switchgrass,29143,345764,16.07,0,76.61,16.07
Miscanthus,47157,1270,20.37,0,76.62,20.37
Switchgrass,48145,573898,13.61,0,76.62,13.61
Miscanthus,18051,244412,27.68477861,0,76.62559199,27.68477861
Miscanthus,13165,29468,14.17,0,76.63,14.17
Miscanthus,28107,69976,22.14,0,76.63,22.14
Corn stover,48117,64837,24.73,0,76.64,24.73
Miscanthus,17121,251664,26.53,0,76.65,26.53
Switchgrass,28015,136110,17.29,0,76.65,17.29
Switchgrass,48253,246763,0,0,76.65,0
Miscanthus,19039,191752,24.80266573,0,76.65896961,24.80266573
Miscanthus,20173,500420,18.12,0,76.67,18.12
