feedstock,tillage_type,region_production,region_destination,equipment_group,feedstock_measure,unit_numerator,feedstock_amount,unit_denominator,source_lon,source_lat,destination_lon,destination_lat
forest residues,no tillage,01053,01099,south,production,dry short ton,6001.90000,,-87.15806,31.12763,-87.38233,31.52865
forest residues,no tillage,01055,13115,south,harvested,acre,2622.90000,,-86.04330,34.02112,-85.19449,34.33305
forest residues,no tillage,01055,13115,south,production,dry short ton,24973.20000,,-86.04330,34.02112,-85.19449,34.33305
forest residues,no tillage,01057,01065,south,harvested,acre,2803.40000,,-87.73851,33.72058,-87.63819,32.74414
forest residues,no tillage,01057,01065,south,production,dry short ton,27689.10000,,-87.73851,33.72058,-87.63819,32.74414
forest residues,no tillage,01059,01083,south,harvested,acre,1202.40000,,-87.84456,34.44305,-87.03223,34.77491
forest residues,no tillage,01059,01083,south,production,dry short ton,10693.20000,,-87.84456,34.44305,-87.03223,34.77491
forest residues,no tillage,01061,01067,south,harvested,acre,1990.00000,,-85.83901,31.09625,-85.22845,31.54174
forest residues,no tillage,01061,01067,south,production,dry short ton,16290.80000,,-85.83901,31.09625,-85.22845,31.54174
forest residues,no tillage,01063,01065,south,harvested,acre,1209.70000,,-88.00016,32.83566,-87.63819,32.74414
forest residues,no tillage,01063,01065,south,production,dry short ton,9061.90000,,-88.00016,32.83566,-87.63819,32.74414
forest residues,no tillage,01065,01065,south,harvested,acre,790.30000,,-87.63819,32.74414,-87.63819,32.74414
forest residues,no tillage,01065,01065,south,production,dry short ton,5971.50000,,-87.63819,32.74414,-87.63819,32.74414
forest residues,no tillage,01067,01067,south,harvested,acre,1536.30000,,-85.22845,31.54174,-85.22845,31.54174
forest residues,no tillage,01067,01067,south,production,dry short ton,12887.30000,,-85.22845,31.54174,-85.22845,31.54174
forest residues,no tillage,01069,01067,south,harvested,acre,1477.30000,,-85.28093,31.15619,-85.22845,31.54174
forest residues,no tillage,01069,01067,south,production,dry short ton,12250.60000,,-85.28093,31.15619,-85.22845,31.54174
forest residues,no tillage,01071,01071,south,harvested,acre,3327.70000,,-86.03201,34.72746,-86.03201,34.72746
forest residues,no tillage,01071,01071,south,production,dry short ton,32741.40000,,-86.03201,34.72746,-86.03201,34.72746
forest residues,no tillage,01073,01073,south,harvested,acre,8256.60000,,-86.86054,33.54472,-86.86054,33.54472
forest residues,no tillage,01073,01073,south,production,dry short ton,79112.20000,,-86.86054,33.54472,-86.86054,33.54472
forest residues,no tillage,01075,01065,south,harvested,acre,2603.60000,,-88.09665,33.79292,-87.63819,32.74414
forest residues,no tillage,01075,01065,south,production,dry short ton,25470.10000,,-88.09665,33.79292,-87.63819,32.74414
forest residues,no tillage,01077,47039,south,harvested,acre,236.70000,,-87.58445,34.87005,-88.11233,35.61490
forest residues,no tillage,01077,47039,south,production,dry short ton,2091.40000,,-87.58445,34.87005,-88.11233,35.61490
forest residues,no tillage,01079,01073,south,harvested,acre,1675.20000,,-87.31820,34.55082,-86.86054,33.54472
forest residues,no tillage,01079,01073,south,production,dry short ton,14869.40000,,-87.31820,34.55082,-86.86054,33.54472
forest residues,no tillage,01081,01067,south,harvested,acre,4026.50000,,-85.36126,32.57776,-85.22845,31.54174
forest residues,no tillage,01081,01067,south,production,dry short ton,37837.80000,,-85.36126,32.57776,-85.22845,31.54174
forest residues,no tillage,01083,01083,south,harvested,acre,36.60000,,-87.03223,34.77491,-87.03223,34.77491
forest residues,no tillage,01083,01083,south,production,dry short ton,341.30000,,-87.03223,34.77491,-87.03223,34.77491
forest residues,no tillage,01085,01099,south,harvested,acre,834.40000,,-86.65809,32.18417,-87.38233,31.52865
forest residues,no tillage,01085,01099,south,production,dry short ton,6277.70000,,-86.65809,32.18417,-87.38233,31.52865
forest residues,no tillage,01087,01067,south,harvested,acre,2890.90000,,-85.72758,32.41378,-85.22845,31.54174
forest residues,no tillage,01087,01067,south,production,dry short ton,21499.40000,,-85.72758,32.41378,-85.22845,31.54174
forest residues,no tillage,01089,01071,south,harvested,acre,367.30000,,-86.57222,34.73390,-86.03201,34.72746
forest residues,no tillage,01089,01071,south,production,dry short ton,3315.20000,,-86.57222,34.73390,-86.03201,34.72746
forest residues,no tillage,01091,01099,south,harvested,acre,1622.10000,,-87.76120,32.26860,-87.38233,31.52865
forest residues,no tillage,01091,01099,south,production,dry short ton,12183.20000,,-87.76120,32.26860,-87.38233,31.52865
forest residues,no tillage,01093,01083,south,harvested,acre,2439.10000,,-87.91824,34.11813,-87.03223,34.77491
forest residues,no tillage,01093,01083,south,production,dry short ton,21827.30000,,-87.91824,34.11813,-87.03223,34.77491
forest residues,no tillage,01095,01071,south,harvested,acre,2250.80000,,-86.34538,34.34862,-86.03201,34.72746
forest residues,no tillage,01095,01071,south,production,dry short ton,21413.20000,,-86.34538,34.34862,-86.03201,34.72746
forest residues,no tillage,01097,01099,south,harvested,acre,3375.90000,,-88.19926,30.65817,-87.38233,31.52865
forest residues,no tillage,01097,01099,south,production,dry short ton,30674.00000,,-88.19926,30.65817,-87.38233,31.52865
forest residues,no tillage,01099,01099,south,harvested,acre,2647.60000,,-87.38233,31.52865,-87.38233,31.52865
forest residues,no tillage,01099,01099,south,production,dry short ton,24308.60000,,-87.38233,31.52865,-87.38233,31.52865
forest residues,no tillage,01101,01067,south,harvested,acre,1638.40000,,-86.20386,32.23350,-85.22845,31.54174
forest residues,no tillage,01101,01067,south,production,dry short ton,12269.10000,,-86.20386,32.23350,-85.22845,31.54174
forest residues,no tillage,01103,01083,south,harvested,acre,1184.70000,,-86.83417,34.49320,-87.03223,34.77491
forest residues,no tillage,01103,01083,south,production,dry short ton,10621.10000,,-86.83417,34.49320,-87.03223,34.77491
forest residues,no tillage,01105,01073,south,harvested,acre,304.30000,,-87.28869,32.59118,-86.86054,33.54472
forest residues,no tillage,01105,01073,south,production,dry short ton,2306.70000,,-87.28869,32.59118,-86.86054,33.54472
forest residues,no tillage,01107,01065,south,harvested,acre,5099.30000,,-88.07266,33.26642,-87.63819,32.74414
forest residues,no tillage,01107,01065,south,production,dry short ton,49830.90000,,-88.07266,33.26642,-87.63819,32.74414
forest residues,no tillage,01109,01067,south,harvested,acre,2086.80000,,-85.92795,31.83922,-85.22845,31.54174
forest residues,no tillage,01109,01067,south,production,dry short ton,17324.20000,,-85.92795,31.83922,-85.22845,31.54174
forest residues,no tillage,01111,13115,south,harvested,acre,6304.00000,,-85.46022,33.30463,-85.19449,34.33305
forest residues,no tillage,01111,13115,south,production,dry short ton,59773.30000,,-85.46022,33.30463,-85.19449,34.33305
forest residues,no tillage,01113,01067,south,harvested,acre,435.10000,,-85.17884,32.28585,-85.22845,31.54174
forest residues,no tillage,01113,01067,south,production,dry short ton,3868.90000,,-85.17884,32.28585,-85.22845,31.54174
forest residues,no tillage,01115,01073,south,harvested,acre,3323.20000,,-86.36469,33.69081,-86.86054,33.54472
forest residues,no tillage,01115,01073,south,production,dry short ton,31405.20000,,-86.36469,33.69081,-86.86054,33.54472
forest residues,no tillage,01117,01065,south,harvested,acre,5087.50000,,-86.67993,33.28243,-87.63819,32.74414
forest residues,no tillage,01117,01065,south,production,dry short ton,48597.00000,,-86.67993,33.28243,-87.63819,32.74414
forest residues,no tillage,01119,01065,south,harvested,acre,1108.70000,,-88.21733,32.65071,-87.63819,32.74414
forest residues,no tillage,01119,01065,south,production,dry short ton,8314.70000,,-88.21733,32.65071,-87.63819,32.74414
forest residues,no tillage,01121,01073,south,harvested,acre,4445.20000,,-86.14672,33.40010,-86.86054,33.54472
forest residues,no tillage,01121,01073,south,production,dry short ton,42753.10000,,-86.14672,33.40010,-86.86054,33.54472
forest residues,no tillage,01123,13115,south,harvested,acre,5618.20000,,-85.79777,32.80018,-85.19449,34.33305
forest residues,no tillage,01123,13115,south,production,dry short ton,52945.50000,,-85.79777,32.80018,-85.19449,34.33305
forest residues,no tillage,01125,01065,south,harvested,acre,10056.60000,,-87.50007,33.30761,-87.63819,32.74414
forest residues,no tillage,01125,01065,south,production,dry short ton,96413.10000,,-87.50007,33.30761,-87.63819,32.74414
forest residues,no tillage,01127,01065,south,harvested,acre,4541.90000,,-87.27660,33.75954,-87.63819,32.74414
forest residues,no tillage,01127,01065,south,production,dry short ton,43527.70000,,-87.27660,33.75954,-87.63819,32.74414
forest residues,no tillage,01129,01099,south,harvested,acre,2916.00000,,-88.18791,31.40677,-87.38233,31.52865
forest residues,no tillage,01129,01099,south,production,dry short ton,26107.80000,,-88.18791,31.40677,-87.38233,31.52865
forest residues,no tillage,01131,01065,south,harvested,acre,2160.20000,,-87.40051,32.04806,-87.63819,32.74414
forest residues,no tillage,01131,01065,south,production,dry short ton,19110.60000,,-87.40051,32.04806,-87.63819,32.74414
forest residues,no tillage,01133,01073,south,harvested,acre,481.40000,,-87.37366,34.14671,-86.86054,33.54472
forest residues,no tillage,01133,01073,south,production,dry short ton,4403.80000,,-87.37366,34.14671,-86.86054,33.54472
forest residues,no tillage,04001,06065,inland west,harvested,acre,527.10000,,-109.44490,35.23660,-116.02030,33.75271
forest residues,no tillage,04001,06065,inland west,production,dry short ton,2481.30000,,-109.44490,35.23660,-116.02030,33.75271
forest residues,no tillage,04005,08031,inland west,harvested,acre,57.00000,,-112.04241,35.63009,-104.95491,39.76444
forest residues,no tillage,04005,08031,inland west,production,dry short ton,268.20000,,-112.04241,35.63009,-104.95491,39.76444
forest residues,no tillage,04007,04013,inland west,harvested,acre,308.70000,,-110.68134,33.74159,-112.76812,33.27676
forest residues,no tillage,04007,04013,inland west,production,dry short ton,1109.10000,,-110.68134,33.74159,-112.76812,33.27676
forest residues,no tillage,04017,08031,inland west,harvested,acre,154.80000,,-110.29724,35.28763,-104.95491,39.76444
forest residues,no tillage,04017,08031,inland west,production,dry short ton,728.70000,,-110.29724,35.28763,-104.95491,39.76444
forest residues,no tillage,04021,04013,inland west,harvested,acre,220.90000,,-111.32620,32.97801,-112.76812,33.27676
forest residues,no tillage,04021,04013,inland west,production,dry short ton,788.00000,,-111.32620,32.97801,-112.76812,33.27676
forest residues,no tillage,05001,05107,south,harvested,acre,1190.00000,,-91.38796,34.25276,-90.82395,34.38173
forest residues,no tillage,05001,05107,south,production,dry short ton,11350.50000,,-91.38796,34.25276,-90.82395,34.38173
forest residues,no tillage,05003,05003,south,harvested,acre,251.40000,,-91.79584,33.20198,-91.79584,33.20198
forest residues,no tillage,05003,05003,south,production,dry short ton,1999.50000,,-91.79584,33.20198,-91.79584,33.20198
forest residues,no tillage,05005,05063,south,harvested,acre,5953.10000,,-92.31723,36.23612,-91.58219,35.73479
forest residues,no tillage,05005,05063,south,production,dry short ton,37949.80000,,-92.31723,36.23612,-91.58219,35.73479
forest residues,no tillage,05007,17119,south,harvested,acre,6743.70000,,-94.22754,36.29929,-89.85542,38.82656
forest residues,no tillage,05007,17119,south,production,dry short ton,46335.40000,,-94.22754,36.29929,-89.85542,38.82656
forest residues,no tillage,05009,29007,south,harvested,acre,3617.70000,,-93.09345,36.30660,-91.76238,39.20232
forest residues,no tillage,05009,29007,south,production,dry short ton,24762.00000,,-93.09345,36.30660,-91.76238,39.20232
forest residues,no tillage,05011,05003,south,harvested,acre,1551.30000,,-92.16675,33.43407,-91.79584,33.20198
forest residues,no tillage,05011,05003,south,production,dry short ton,13946.90000,,-92.16675,33.43407,-91.79584,33.20198
forest residues,no tillage,05013,05003,south,harvested,acre,2270.70000,,-92.54776,33.53599,-91.79584,33.20198
forest residues,no tillage,05013,05003,south,production,dry short ton,21124.20000,,-92.54776,33.53599,-91.79584,33.20198
forest residues,no tillage,05015,13115,south,harvested,acre,8026.10000,,-93.55641,36.31044,-85.19449,34.33305
forest residues,no tillage,05015,13115,south,production,dry short ton,55302.90000,,-93.55641,36.31044,-85.19449,34.33305
forest residues,no tillage,05019,29007,south,harvested,acre,2214.80000,,-93.16144,34.05533,-91.76238,39.20232
forest residues,no tillage,05019,29007,south,production,dry short ton,20264.50000,,-93.16144,34.05533,-91.76238,39.20232
forest residues,no tillage,05023,05063,south,harvested,acre,9445.50000,,-92.02123,35.53585,-91.58219,35.73479
forest residues,no tillage,05023,05063,south,production,dry short ton,60099.60000,,-92.02123,35.53585,-91.58219,35.73479
forest residues,no tillage,05025,05041,south,harvested,acre,2182.10000,,-92.18386,33.88423,-91.30305,33.81824
forest residues,no tillage,05025,05041,south,production,dry short ton,19402.20000,,-92.18386,33.88423,-91.30305,33.81824
forest residues,no tillage,05027,48251,south,harvested,acre,2945.90000,,-93.23284,33.23618,-97.35095,32.34447
forest residues,no tillage,05027,48251,south,production,dry short ton,25867.60000,,-93.23284,33.23618,-97.35095,32.34447
forest residues,no tillage,05029,01099,south,harvested,acre,1150.10000,,-92.67641,35.26711,-87.38233,31.52865
forest residues,no tillage,05029,01099,south,production,dry short ton,10500.00000,,-92.67641,35.26711,-87.38233,31.52865
forest residues,no tillage,05031,05063,south,harvested,acre,87.60000,,-90.66015,35.84739,-91.58219,35.73479
forest residues,no tillage,05031,05063,south,production,dry short ton,535.80000,,-90.66015,35.84739,-91.58219,35.73479
forest residues,no tillage,05033,13115,south,harvested,acre,4824.00000,,-94.24147,35.55808,-85.19449,34.33305
forest residues,no tillage,05033,13115,south,production,dry short ton,39869.70000,,-94.24147,35.55808,-85.19449,34.33305
forest residues,no tillage,05037,47157,south,harvested,acre,924.50000,,-90.77217,35.29639,-89.86571,35.20148
forest residues,no tillage,05037,47157,south,production,dry short ton,8818.40000,,-90.77217,35.29639,-89.86571,35.20148
forest residues,no tillage,05039,05003,south,harvested,acre,2791.80000,,-92.71767,33.97569,-91.79584,33.20198
forest residues,no tillage,05039,05003,south,production,dry short ton,24973.50000,,-92.71767,33.97569,-91.79584,33.20198
forest residues,no tillage,05043,05041,south,harvested,acre,441.00000,,-91.71457,33.59015,-91.30305,33.81824
forest residues,no tillage,05043,05041,south,production,dry short ton,3507.90000,,-91.71457,33.59015,-91.30305,33.81824
forest residues,no tillage,05045,05063,south,harvested,acre,116.70000,,-92.33319,35.10533,-91.58219,35.73479
forest residues,no tillage,05045,05063,south,production,dry short ton,1032.00000,,-92.33319,35.10533,-91.58219,35.73479
forest residues,no tillage,05047,29021,south,harvested,acre,4365.50000,,-93.87459,35.48706,-94.80496,39.67595
forest residues,no tillage,05047,29021,south,production,dry short ton,34669.50000,,-93.87459,35.48706,-94.80496,39.67595
forest residues,no tillage,05049,05063,south,harvested,acre,6520.80000,,-91.80361,36.37455,-91.58219,35.73479
forest residues,no tillage,05049,05063,south,production,dry short ton,41607.30000,,-91.80361,36.37455,-91.58219,35.73479
forest residues,no tillage,05051,47039,south,harvested,acre,2089.30000,,-93.10609,34.58084,-88.11233,35.61490
forest residues,no tillage,05051,47039,south,production,dry short ton,15440.90000,,-93.10609,34.58084,-88.11233,35.61490
forest residues,no tillage,05053,05003,south,harvested,acre,2138.10000,,-92.44206,34.27689,-91.79584,33.20198
forest residues,no tillage,05053,05003,south,production,dry short ton,19097.70000,,-92.44206,34.27689,-91.79584,33.20198
forest residues,no tillage,05055,05063,south,harvested,acre,2786.80000,,-90.52715,36.11635,-91.58219,35.73479
forest residues,no tillage,05055,05063,south,production,dry short ton,19218.80000,,-90.52715,36.11635,-91.58219,35.73479
forest residues,no tillage,05057,48037,south,harvested,acre,783.70000,,-93.71467,33.74258,-94.39487,33.47649
forest residues,no tillage,05057,48037,south,production,dry short ton,5976.70000,,-93.71467,33.74258,-94.39487,33.47649
forest residues,no tillage,05059,48291,south,harvested,acre,837.30000,,-93.01339,34.32780,-94.86440,30.18875
forest residues,no tillage,05059,48291,south,production,dry short ton,7734.60000,,-93.01339,34.32780,-94.86440,30.18875
forest residues,no tillage,05061,48037,south,harvested,acre,264.90000,,-93.95419,34.05170,-94.39487,33.47649
forest residues,no tillage,05061,48037,south,production,dry short ton,2020.20000,,-93.95419,34.05170,-94.39487,33.47649
forest residues,no tillage,05063,05063,south,harvested,acre,6793.40000,,-91.58219,35.73479,-91.58219,35.73479
forest residues,no tillage,05063,05063,south,production,dry short ton,44102.50000,,-91.58219,35.73479,-91.58219,35.73479
forest residues,no tillage,05065,05063,south,harvested,acre,9904.40000,,-91.89707,36.06442,-91.58219,35.73479
forest residues,no tillage,05065,05063,south,production,dry short ton,62957.90000,,-91.89707,36.06442,-91.58219,35.73479
forest residues,no tillage,05067,05063,south,harvested,acre,1311.80000,,-91.20377,35.62258,-91.58219,35.73479
forest residues,no tillage,05067,05063,south,production,dry short ton,9063.70000,,-91.20377,35.62258,-91.58219,35.73479
forest residues,no tillage,05071,22089,south,harvested,acre,3171.50000,,-93.46283,35.54890,-90.40272,29.93059
forest residues,no tillage,05071,22089,south,production,dry short ton,24386.80000,,-93.46283,35.54890,-90.40272,29.93059
forest residues,no tillage,05073,48037,south,harvested,acre,203.60000,,-93.59218,33.25049,-94.39487,33.47649
forest residues,no tillage,05073,48037,south,production,dry short ton,1552.40000,,-93.59218,33.25049,-94.39487,33.47649
forest residues,no tillage,05075,05063,south,harvested,acre,3325.10000,,-91.08693,36.06938,-91.58219,35.73479
forest residues,no tillage,05075,05063,south,production,dry short ton,19961.70000,,-91.08693,36.06938,-91.58219,35.73479
forest residues,no tillage,05077,05107,south,harvested,acre,450.50000,,-90.82305,34.76932,-90.82395,34.38173
forest residues,no tillage,05077,05107,south,production,dry short ton,4296.70000,,-90.82305,34.76932,-90.82395,34.38173
forest residues,no tillage,05079,05107,south,harvested,acre,106.80000,,-91.70938,33.97968,-90.82395,34.38173
forest residues,no tillage,05079,05107,south,production,dry short ton,849.80000,,-91.70938,33.97968,-90.82395,34.38173
forest residues,no tillage,05081,48037,south,harvested,acre,203.20000,,-94.22636,33.73944,-94.39487,33.47649
forest residues,no tillage,05081,48037,south,production,dry short ton,1549.80000,,-94.22636,33.73944,-94.39487,33.47649
forest residues,no tillage,05083,48279,south,harvested,acre,6198.50000,,-93.65406,35.22439,-102.35173,34.06948
forest residues,no tillage,05083,48279,south,production,dry short ton,45705.30000,,-93.65406,35.22439,-102.35173,34.06948
forest residues,no tillage,05085,05063,south,harvested,acre,1317.30000,,-91.88750,34.77914,-91.58219,35.73479
forest residues,no tillage,05085,05063,south,production,dry short ton,12565.00000,,-91.88750,34.77914,-91.58219,35.73479
forest residues,no tillage,05087,48201,south,harvested,acre,8821.10000,,-93.69716,36.03365,-95.38597,29.83394
forest residues,no tillage,05087,48201,south,production,dry short ton,61666.70000,,-93.69716,36.03365,-95.38597,29.83394
forest residues,no tillage,05089,48291,south,harvested,acre,6790.70000,,-92.70993,36.28061,-94.86440,30.18875
forest residues,no tillage,05089,48291,south,production,dry short ton,43336.70000,,-92.70993,36.28061,-94.86440,30.18875
forest residues,no tillage,05091,48037,south,harvested,acre,399.90000,,-93.86918,33.31639,-94.39487,33.47649
forest residues,no tillage,05091,48037,south,production,dry short ton,3049.70000,,-93.86918,33.31639,-94.39487,33.47649
forest residues,no tillage,05095,05041,south,harvested,acre,710.70000,,-91.21285,34.67081,-91.30305,33.81824
forest residues,no tillage,05095,05041,south,production,dry short ton,6779.10000,,-91.21285,34.67081,-91.30305,33.81824
forest residues,no tillage,05097,17075,south,harvested,acre,1175.70000,,-93.66863,34.54258,-87.82548,40.74776
forest residues,no tillage,05097,17075,south,production,dry short ton,7144.10000,,-93.66863,34.54258,-87.82548,40.74776
forest residues,no tillage,05099,47037,south,harvested,acre,1481.80000,,-93.29135,33.70067,-86.78086,36.18705
forest residues,no tillage,05099,47037,south,production,dry short ton,13581.80000,,-93.29135,33.70067,-86.78086,36.18705
forest residues,no tillage,05101,40013,south,harvested,acre,7147.70000,,-93.21484,35.92473,-96.24537,33.92190
forest residues,no tillage,05101,40013,south,production,dry short ton,50329.80000,,-93.21484,35.92473,-96.24537,33.92190
forest residues,no tillage,05103,05003,south,harvested,acre,3164.70000,,-92.91070,33.58830,-91.79584,33.20198
forest residues,no tillage,05103,05003,south,production,dry short ton,29393.10000,,-92.91070,33.58830,-91.79584,33.20198
forest residues,no tillage,05105,48439,south,harvested,acre,2595.90000,,-92.88095,34.94375,-97.29168,32.77018
forest residues,no tillage,05105,48439,south,production,dry short ton,21324.10000,,-92.88095,34.94375,-97.29168,32.77018
forest residues,no tillage,05107,05107,south,harvested,acre,677.10000,,-90.82395,34.38173,-90.82395,34.38173
forest residues,no tillage,05107,05107,south,production,dry short ton,6458.70000,,-90.82395,34.38173,-90.82395,34.38173
forest residues,no tillage,05109,48037,south,harvested,acre,450.50000,,-93.63520,34.14652,-94.39487,33.47649
forest residues,no tillage,05109,48037,south,production,dry short ton,3164.10000,,-93.63520,34.14652,-94.39487,33.47649
forest residues,no tillage,05111,05063,south,harvested,acre,657.00000,,-90.66284,35.57310,-91.58219,35.73479
forest residues,no tillage,05111,05063,south,production,dry short ton,4520.80000,,-90.66284,35.57310,-91.58219,35.73479
forest residues,no tillage,05113,48037,south,harvested,acre,6832.80000,,-94.19848,34.45811,-94.39487,33.47649
forest residues,no tillage,05113,48037,south,production,dry short ton,49661.70000,,-94.19848,34.45811,-94.39487,33.47649
forest residues,no tillage,05115,29095,south,harvested,acre,3511.10000,,-93.07426,35.42376,-94.35836,39.03519
forest residues,no tillage,05115,29095,south,production,dry short ton,26804.00000,,-93.07426,35.42376,-94.35836,39.03519
forest residues,no tillage,05117,05063,south,harvested,acre,541.30000,,-91.53474,34.78537,-91.58219,35.73479
forest residues,no tillage,05117,05063,south,production,dry short ton,5162.80000,,-91.53474,34.78537,-91.58219,35.73479
forest residues,no tillage,05119,05063,south,harvested,acre,1763.40000,,-92.31393,34.75248,-91.58219,35.73479
forest residues,no tillage,05119,05063,south,production,dry short ton,16006.70000,,-92.31393,34.75248,-91.58219,35.73479
forest residues,no tillage,05121,05063,south,harvested,acre,6237.90000,,-91.00499,36.30747,-91.58219,35.73479
forest residues,no tillage,05121,05063,south,production,dry short ton,43090.10000,,-91.00499,36.30747,-91.58219,35.73479
