feed_id,sply_fips,used_qnty,avg_total_cost,avg_dist
Switchgrass,21107,39166,62.14,0.63
Miscanthus,20049,727523,62.15,17.3
Miscanthus,17087,69216,62.15,13.64
Miscanthus,19049,215705,62.17,12.54
Switchgrass,5073,115451,62.17,0.42
Miscanthus,29159,535073,62.18,18.74
Miscanthus,17073,326165,62.21,13.6
Switchgrass,17065,122962,62.21,0.08
Miscanthus,18027,166024,62.21,17.45
Corn Stover,31159,380450,62.24,12.44
Miscanthus,46087,105155,62.24,0.62
Miscanthus,29033,440732,62.25,18.83
Miscanthus,19159,240410,62.26,13.7
Miscanthus,19177,99197,62.26,16.04
Miscanthus,29143,318143,62.28,16.07
Miscanthus,17159,161652,62.29,18.41
Miscanthus,21009,294967,62.29,15.02
Miscanthus,27119,341556,62.30,0.42
Miscanthus,20095,464543,62.31,4.08
Miscanthus,19105,248291,62.32,16.5
Miscanthus,17071,169197,62.33,16.39
Miscanthus,48481,67835,62.34,5.82
Miscanthus,17001,342921,62.35,19.34319211
Corn Stover,31153,87184,62.36,14.24969065
Corn Stover,46023,280970,62.38,13.97
Miscanthus,13321,59712,62.41,5.34
Miscanthus,18057,118957,62.41,18.14
Miscanthus,29219,109264,62.43,17.67
Miscanthus,21021,38403,62.44,16.33
Switchgrass,48041,375377,62.44,0.74
Miscanthus,19139,160650,62.45,16.67
Miscanthus,39159,151507,62.45,14.32
Miscanthus,55055,155751,62.46,15.66
Miscanthus,31097,155485,62.46,8.52
Switchgrass,48039,1078672,62.46,4.93
Corn Stover,31177,180253,62.47,12.29
Miscanthus,17127,77561,62.47,17.16
Miscanthus,22031,1427,62.47,8.62
Miscanthus,29510,87,62.50,16.55
Miscanthus,28051,64223,62.52,13.55
Miscanthus,17193,195228,62.56,19.39
Miscanthus,19161,189594,62.57,12.76
Switchgrass,1115,23069,62.58,0
Miscanthus,29163,321338,62.60,16.09
Miscanthus,19185,205853,62.61,18.35
Miscanthus,17201,138618,62.62,13.71
Miscanthus,39103,47287,62.64,13.17
Miscanthus,19157,259904,62.65,17.81
Miscanthus,47023,16350,62.66,11.19
Miscanthus,17067,330041,62.67,20.77
Miscanthus,27143,48145,62.69,10.87
Miscanthus,39101,154694,62.70,14.55
Miscanthus,55027,258962,62.75,16.25
Miscanthus,55105,255779,62.75,16.09
Switchgrass,48315,19753,62.75,0
Miscanthus,17137,272206,62.76,19.14
Miscanthus,21027,243532,62.77,18.01
Miscanthus,17147,237411,62.79,20.27
Miscanthus,29005,241985,62.80,12.84
Miscanthus,19065,367949,62.80,21.61
Miscanthus,20037,518683,62.83,23.19
Switchgrass,28017,119645,62.83,5.8
Switchgrass,28035,24084,62.84,3.16
Miscanthus,17029,234491,62.85,18.32
Miscanthus,18123,9945,62.85,14.06
Miscanthus,38045,242770,62.85,0
Switchgrass,28089,127292,62.85,4.66
Switchgrass,48217,537462,62.86,1.93
Switchgrass,48037,306120,62.88,3.38
Miscanthus,55033,200686,62.90,14.23
Miscanthus,21183,141964,62.90,18.92
Miscanthus,29047,144247,62.91,21.75
Switchgrass,48201,350900,62.91,7
Switchgrass,48225,507539,62.91,1.89
Miscanthus,18021,67639,62.95,19.05
Miscanthus,13195,52823,62.95,10.68
Miscanthus,18009,73391,62.95,17.51
Miscanthus,55011,151757,62.95,16.65
Miscanthus,19055,293362,62.99,21.87
Miscanthus,40071,597640,62.99,11.45
Miscanthus,29037,438684,62.99,22.08
Miscanthus,37145,42035,62.99,9.12
Switchgrass,48481,554040,63.00,5.82
Miscanthus,18063,135723,63.01,22.82
Switchgrass,29139,74815,63.02,0.49
Miscanthus,17125,165023,63.02,16.34
Switchgrass,48499,373,63.03,0
Corn Stover,46035,157121,63.04,20.26095461
Miscanthus,31153,5175,63.06,13.01
Miscanthus,27099,345497,63.06,24.73
Miscanthus,19011,358011,63.08,18.7
Miscanthus,18129,111628,63.09,19.74
Miscanthus,18019,49773,63.10,19.1
Corn Stover,38073,157438,63.11,18.04
Corn Stover,31043,162329,63.11,16.66
Miscanthus,20117,427335,63.12,12.03
Miscanthus,27091,251141,63.13,14.96
Miscanthus,18173,16453,63.14,17.59
Corn Stover,46029,176519,63.16,19.4
Miscanthus,1105,150437,63.17,16.04
Miscanthus,27131,172841,63.17,15.35
Miscanthus,17007,60264,63.19,18.44
Miscanthus,17075,528112,63.19,17.04
Miscanthus,29097,414961,63.20,22.56263319
Miscanthus,17039,136186,63.20,20.2
Miscanthus,20073,1742206,63.23,20.2
Miscanthus,17171,110824,63.25,21.57
Miscanthus,27049,296553,63.25,17.78
Miscanthus,47059,212077,63.25,12.15
Miscanthus,39047,185831,63.28,18.74
Miscanthus,28015,19659,63.29,17.29
Miscanthus,18143,30518,63.29,20.65
Miscanthus,55043,550772,63.31,22.89
Miscanthus,17191,340694,63.32,22.96
Miscanthus,20019,719669,63.32,21.36
Switchgrass,48349,740682,63.34,5.49
Miscanthus,55023,143518,63.34,21.35
Switchgrass,37143,66171,63.34,3.27
Miscanthus,29171,388472,63.35,22.56
Miscanthus,18177,129821,63.36,23
Switchgrass,1103,119713,63.37,4.82
Miscanthus,18003,184868,63.38,16.4
Miscanthus,19093,149860,63.39,13.52
Miscanthus,29087,146202,63.39,18.51
Miscanthus,37033,49543,63.42,12.61
Miscanthus,19179,92710,63.42,19.95
Switchgrass,28127,91717,63.43,6.74
Miscanthus,27039,229861,63.43,22.32
Miscanthus,17055,163060,63.43,22.73
Miscanthus,42093,13994,63.44,12.05
Miscanthus,21213,172778,63.48,25.34
Miscanthus,21123,148467,63.48,25.49
Miscanthus,18075,163890,63.50,19.3
Switchgrass,18163,32784,63.51,5.5
Switchgrass,47045,163269,63.51,10.09
Miscanthus,20001,475464,63.52,27.12
Miscanthus,18165,89066,63.54,23.84
Miscanthus,22097,85094,63.54,19.03
Miscanthus,37071,25712,63.54,13.31
Miscanthus,40017,563316,63.54,10.37
Miscanthus,20205,470113,63.54,26.03
Miscanthus,20079,111877,63.55,13
Miscanthus,19017,201475,63.58,23.87
Miscanthus,29059,252192,63.60,20.73
Corn Stover,31129,229467,63.63,20.96
Miscanthus,13157,81882,63.63,14.38
Switchgrass,47015,40432,63.63,7.69
Miscanthus,37067,27323,63.64,15.55
Miscanthus,29091,422321,63.65,17.13
Miscanthus,29119,168301,63.65,20.16
Miscanthus,36013,102048,63.66,19.61
Miscanthus,39169,109709,63.66,18.56
Corn Stover,46013,561391,63.66,20.62
Miscanthus,40113,2179600,63.67,17.79
Switchgrass,5111,144384,63.68,8.83
Miscanthus,20099,660940,63.69,27.00416936
Miscanthus,47165,133126,63.70,20.87
Miscanthus,31133,209948,63.71,12.62
Miscanthus,21067,47048,63.72,24.12
Miscanthus,29085,229973,63.72,23.53
Miscanthus,28011,356267,63.73,18.82
Miscanthus,28027,210104,63.73,20.88
Miscanthus,17103,345895,63.74,21.45
Miscanthus,29053,381375,63.74,29.1
Miscanthus,13047,1530,63.74,15.25
Miscanthus,29107,333351,63.74,29.54
Miscanthus,21207,59482,63.75,21.86
Miscanthus,29127,179263,63.75,23.43
Corn Stover,38021,231269,63.75,21.37
Miscanthus,29217,584613,63.80,27.43033703
Miscanthus,17023,187416,63.84,25.88
Corn Stover,46061,186027,63.84,23.45042198
Miscanthus,1101,258882,63.85,14.67
Miscanthus,40075,156511,63.85,0.22
Switchgrass,5117,174293,63.85,10.22
Switchgrass,20041,187616,63.89,3.39
Miscanthus,47065,28785,63.90,15.95
Miscanthus,19101,162576,63.90,23.57
Miscanthus,19075,109521,63.91,24.32
Miscanthus,29055,184574,63.91,20.14
Miscanthus,17139,162160,63.93,23.43
Miscanthus,19103,208831,63.94,21.22
Miscanthus,37057,57780,63.96,13.74
Miscanthus,18159,69443,63.96,23.12
Miscanthus,21157,78571,63.97,22.99
Miscanthus,29039,298229,63.98,26.15
Miscanthus,40049,31383,63.99,10.23
Corn Stover,46109,246177,63.99,22.16
Corn Stover,31151,300216,64.00,21.15
Miscanthus,18089,98761,64.01,19.5
Miscanthus,39135,156402,64.01,21.85
Corn Stover,31095,201894,64.02,22.26
Miscanthus,19163,168951,64.02,26.59
Biosorghum,21007,5,64.02,159.99
Corn Stover,31057,128435,64.03,11.77
Miscanthus,29227,88952,64.03,22.12
Miscanthus,27093,134578,64.04,16.24
Miscanthus,51071,2335,64.04,9.87
Miscanthus,39001,22042,64.05,22.35
Miscanthus,39003,144361,64.05,21.62
Switchgrass,28005,87902,64.05,11.74
Miscanthus,19095,231454,64.06,25.4
Miscanthus,17187,242714,64.07,24.41
Switchgrass,5033,108119,64.07,11.3
Corn Stover,31021,310752,64.08,20.3
Miscanthus,17049,192130,64.09,28.62
Miscanthus,17119,208173,64.09,28.2
Miscanthus,19115,145948,64.09,24.48
Miscanthus,40143,62162,64.10,20.29
Miscanthus,47011,41833,64.11,18.09
Miscanthus,29001,391059,64.13,28.27
Switchgrass,17145,31035,64.14,9.46
Miscanthus,29149,176349,64.15,19.48
Miscanthus,48259,534065,64.15,14.15
Miscanthus,1001,69396,64.16,16.45
Miscanthus,5123,146857,64.16,21.54
Miscanthus,17141,348477,64.16,24.95
Miscanthus,21227,265319,64.16,26.77
Miscanthus,27009,92009,64.16,14.63
Miscanthus,37045,113202,64.16,15.62
Miscanthus,39147,207355,64.16,19.46
Switchgrass,12049,129563,64.16,11.16
Miscanthus,18153,146958,64.17,26.71145388
Miscanthus,47095,69768,64.18,24.32
Miscanthus,37109,46215,64.19,15.61
Miscanthus,47063,27251,64.19,16.75
Miscanthus,55065,337746,64.19,27.37
Miscanthus,19153,141322,64.19,23.4
Corn Stover,31119,325666,64.20,20.68
Miscanthus,17195,311416,64.21,26.17931015
Miscanthus,20097,49730,64.22,3.75
Miscanthus,29179,66326,64.24,21.11
Miscanthus,29157,236301,64.27,27.39
Switchgrass,22083,162048,64.27,11.5
Miscanthus,19091,213708,64.28,23.41
Miscanthus,19079,270666,64.28,24.11
Miscanthus,19039,147886,64.30,24.61
Switchgrass,40075,466549,64.31,0.22
Miscanthus,18051,188501,64.32,27.68
Miscanthus,20173,385944,64.34,18.12
Switchgrass,40101,399760,64.34,11.71
Miscanthus,17121,194093,64.35,26.53
Miscanthus,29073,225027,64.36,26.39554373
Miscanthus,21145,43630,64.36,25.59
Switchgrass,48351,45738,64.36,13.19
Miscanthus,18059,117595,64.37,32.83
Miscanthus,18151,74038,64.37,23.87
Miscanthus,19135,184743,64.37,26.27
Switchgrass,29133,112153,64.37,9.56
Miscanthus,55021,192645,64.40,24.78
Switchgrass,37163,127535,64.40,8.16
Miscanthus,21167,63391,64.42,26.09
Miscanthus,46091,65578,64.43,11.85
Switchgrass,20149,24071,64.43,5.31
Miscanthus,12059,3674,64.44,17.22
Miscanthus,55091,54750,64.44,23.63
Miscanthus,17085,212483,64.45,27.52
Miscanthus,19195,182338,64.45,27.58246608
Switchgrass,37041,20555,64.46,8.59
Miscanthus,40103,485280,64.48,19.93
Miscanthus,17081,217754,64.49,26.97
Miscanthus,26059,129670,64.49,23.31
Switchgrass,29155,225500,64.49,13.1
Miscanthus,37101,59647,64.50,13.35
Miscanthus,39049,52656,64.50,25.67
Miscanthus,26025,131500,64.51,25.67
Miscanthus,21141,286201,64.52,28.81
Miscanthus,29077,301149,64.52,26.29
Miscanthus,5075,255436,64.53,24.77
Miscanthus,20091,147581,64.53,29.82
Miscanthus,29181,173469,64.54,25.14
Miscanthus,39071,139919,64.54,25.4
Miscanthus,21233,127526,64.54,26.42097157
Miscanthus,19107,160415,64.55,26.17
Switchgrass,5085,201353,64.55,13.2
Miscanthus,17189,343320,64.56,28.83
Miscanthus,19081,261807,64.56,23.71
Miscanthus,39057,131728,64.56,24.74
Switchgrass,22067,144147,64.58,12.76
Switchgrass,40077,260143,64.58,12.82
Miscanthus,18103,153562,64.60,22.77
Miscanthus,19129,180485,64.61,22.46
Miscanthus,20059,437330,64.63,28.21535808
Corn Stover,46043,168916,64.64,25.48
Switchgrass,40029,394809,64.64,14.32
Miscanthus,22081,99561,64.65,18.74
Miscanthus,51111,54334,64.66,19.71
Switchgrass,13093,30084,64.66,0.45
Miscanthus,18023,215070,64.66,28.63735667
Switchgrass,48439,139715,64.69,9.996108793
Corn Stover,46115,484044,64.71,27.18
Miscanthus,21111,23269,64.72,31.93
Miscanthus,29051,192218,64.72,28.2
Switchgrass,28139,63798,64.72,14.13
Switchgrass,17157,161795,64.73,11.97
Switchgrass,40019,482666,64.73,8.57
Miscanthus,19111,188227,64.73,27.39
Miscanthus,47073,99761,64.73,19.63
Switchgrass,1107,63887,64.75,11.04
Switchgrass,48361,88261,64.75,12.53
Corn Stover,31169,318767,64.75,24.37
Miscanthus,19125,193021,64.76,26.39067723
Switchgrass,47071,98014,64.76,13.99
Miscanthus,48053,422860,64.76,14.15
Switchgrass,47177,81594,64.76,12.33
Miscanthus,20159,295598,64.77,13.86
Miscanthus,55121,160823,64.78,26.26
Miscanthus,29141,286704,64.79,30.22
Miscanthus,47037,24133,64.79,24.14
Switchgrass,40013,615235,64.80,14.57
Corn Stover,46009,209985,64.81,27.09
Miscanthus,45069,42188,64.81,17.22
Miscanthus,29043,220841,64.82,25.74
Miscanthus,51053,43592,64.82,18.04
Switchgrass,5037,228680,64.83,14.72
Miscanthus,18139,216337,64.84,29.02
Switchgrass,47181,55128,64.85,13.69
Miscanthus,29185,369961,64.86,31.42577991
Miscanthus,5141,9,64.86,13.36
Corn Stover,46067,243068,64.89,27.34548266
Miscanthus,29017,194934,64.90,27.06
Miscanthus,39109,151967,64.90,31.24720472
Miscanthus,5095,18226,64.92,24.92
Miscanthus,17011,255181,64.92,29.22
Miscanthus,45081,77401,64.92,19.33
Miscanthus,31011,40554,64.93,14.24
Miscanthus,45033,34399,64.93,17.55
Miscanthus,47149,230289,64.93,26.17
Switchgrass,48257,563239,64.93,12.83
Miscanthus,1061,105734,64.94,20.94
Switchgrass,48149,615861,64.94,12.99
Miscanthus,21169,142198,64.95,29.6
Miscanthus,21039,60701,64.97,27.49
Corn Stover,31181,141723,64.97,27.02
Miscanthus,29201,205332,64.98,25.86
Miscanthus,39107,202371,64.98,26.91
Corn Stover,46097,148669,64.99,27.56
Corn Stover,46051,198325,65.00,28.13
Miscanthus,5069,205928,65.01,25.35
Switchgrass,28135,216377,65.02,15.46
Miscanthus,22113,264180,65.03,30.41
Miscanthus,55009,83426,65.05,27.14
Miscanthus,17063,150791,65.06,27.05
Miscanthus,18001,141530,65.07,27.14
Miscanthus,17143,98682,65.08,30.4
Corn Stover,48421,115590,65.08,21.06
Miscanthus,18035,143922,65.09,26.45
Miscanthus,21171,142133,65.10,27.24
Miscanthus,19031,129104,65.11,29.59
Miscanthus,20061,178969,65.11,24.35
Miscanthus,55047,48433,65.11,27.19
Switchgrass,22011,132567,65.11,16.07
Corn Stover,48341,68630,65.11,15.53
Miscanthus,26161,54007,65.12,20
Miscanthus,47089,67579,65.12,26.39
Switchgrass,47017,129188,65.12,16.05
Switchgrass,40049,555768,65.13,10.23
Miscanthus,18107,242454,65.15,31.03
Miscanthus,40115,352550,65.15,31.85361781
Corn Stover,46099,329236,65.16,31.2545105
Miscanthus,31043,15000,65.16,16.66
Miscanthus,55103,160097,65.17,29.96
Switchgrass,28073,35585,65.17,15.33
Miscanthus,29025,268145,65.17,32.05278834
Corn Stover,31089,455509,65.19,13.49
Miscanthus,27157,193470,65.19,29.15
Switchgrass,48253,186628,65.19,0
Miscanthus,17135,286433,65.20,31.12
Switchgrass,29143,261503,65.20,16.07
Miscanthus,24013,35373,65.21,16.67
Switchgrass,48145,434039,65.21,13.61
Miscanthus,21177,119099,65.23,30.83
Biosorghum,5103,4,65.24,148.88
Corn Stover,46125,342227,65.24,29.70829733
Miscanthus,13119,72782,65.25,21.66
Miscanthus,29041,461393,65.25,33.97
Miscanthus,20115,747311,65.26,23.24473379
Miscanthus,29123,93602,65.26,27.07
Miscanthus,17165,135505,65.27,31.36
Miscanthus,21001,176308,65.27,30.26
Miscanthus,48429,712527,65.28,5.15
Switchgrass,28161,56479,65.29,17.77
Miscanthus,27171,164591,65.29,23.65
Miscanthus,19087,157339,65.29,29.9381829
Miscanthus,19113,270522,65.32,30.37
Miscanthus,17083,131965,65.32,32.33
Switchgrass,5133,126551,65.32,15.89
Miscanthus,21035,75610,65.33,25.94
Miscanthus,31059,12993,65.33,18.74
Miscanthus,55039,122889,65.34,25.66
Miscanthus,27085,79489,65.35,23.16
Miscanthus,29229,345415,65.36,27.77
Miscanthus,1051,73329,65.37,23.28
Miscanthus,17181,72642,65.38,30.09
Miscanthus,18043,9136,65.38,34.37
Miscanthus,48245,16960,65.38,23.74
Miscanthus,29027,352103,65.39,35.69
Switchgrass,47167,163979,65.39,16.39
Miscanthus,20209,18946,65.40,35.83
Miscanthus,18091,192504,65.41,27.23
Miscanthus,29111,232180,65.41,31.92
Switchgrass,40067,478132,65.42,6.69
Miscanthus,13011,60837,65.43,24.06
Miscanthus,22023,509097,65.43,31.99
Miscanthus,18079,41085,65.44,33.24
Miscanthus,20121,398291,65.44,36.26
Miscanthus,17037,101090,65.47,33.87
Miscanthus,1085,233976,65.48,22.76
Miscanthus,48379,1059,65.48,21.02
Switchgrass,21101,122859,65.48,14.5
Switchgrass,40119,139,65.48,177.94
Miscanthus,51590,254,65.49,24.81
Miscanthus,19147,212226,65.50,25.54
Miscanthus,40043,609189,65.50,9.26
Miscanthus,40051,728832,65.50,21.86
Miscanthus,17093,120398,65.51,28.71
Miscanthus,27169,205491,65.51,33.88
Miscanthus,40119,478917,65.51,22.24
Miscanthus,48253,199650,65.51,0
Corn Stover,46025,205271,65.52,27.82
Switchgrass,20097,168557,65.53,3.75
Miscanthus,21223,5196,65.54,30
Switchgrass,48121,415862,65.54,17.67
Switchgrass,48147,594438,65.54,17.34
Miscanthus,29207,398206,65.54,29.235752
Miscanthus,17179,219687,65.55,32.68
Miscanthus,38069,155583,65.56,6.62
Miscanthus,42119,875,65.56,17.5
Miscanthus,13059,685,65.57,22.69
Miscanthus,40123,446751,65.57,25.86
Miscanthus,20087,307113,65.59,29.4
Miscanthus,21045,162981,65.59,31.3
Miscanthus,29105,341818,65.59,29.31
Miscanthus,39023,124127,65.59,30.78
Switchgrass,47053,210723,65.59,18.36
Miscanthus,18171,160070,65.59,32.22
Miscanthus,5031,170187,65.60,27.2
Miscanthus,51025,36161,65.60,25.77
Switchgrass,20119,50,65.60,176.05
Miscanthus,27003,16951,65.63,28.06
Miscanthus,39131,273,65.63,25.64
Miscanthus,19009,142019,65.63,28.25140523
Miscanthus,13287,28778,65.64,20.27
Miscanthus,42097,52949,65.64,18.16
Switchgrass,48277,551891,65.65,17.6
Miscanthus,48391,423885,65.65,20.54
Switchgrass,22097,249658,65.65,19.03
Miscanthus,22019,606702,65.66,33.11
Miscanthus,39037,268003,65.66,29.85
Miscanthus,17069,15418,65.66,30.26
Switchgrass,40085,180339,65.66,13.99
Miscanthus,31055,6198,65.69,23.07
Miscanthus,18147,142240,65.69,29.69
Miscanthus,42037,32928,65.70,24.09
Miscanthus,31095,76732,65.71,22.26
Miscanthus,31151,41054,65.71,21.15
Switchgrass,40079,405194,65.71,16.93
Miscanthus,37195,48976,65.72,22.22
Miscanthus,48095,411387,65.72,0
Switchgrass,37131,44602,65.72,11.31
Switchgrass,48471,328804,65.72,15.03
Corn Stover,46015,215576,65.73,35.75
Miscanthus,47117,202897,65.73,29.46744664
Switchgrass,20051,56413,65.73,4.06
Miscanthus,19015,243317,65.74,31.37
Miscanthus,21179,191771,65.74,32.88
Switchgrass,28107,209733,65.74,22.14
Corn Stover,31077,195970,65.74,28.54
Miscanthus,17057,267760,65.75,33.84771362
Miscanthus,21239,45154,65.75,32.27
Miscanthus,47119,344703,65.75,28.17
Miscanthus,48209,70799,65.75,10.87
Miscanthus,19003,212883,65.76,27.77051888
Miscanthus,19023,257564,65.77,32.46852961
Miscanthus,20123,259324,65.78,15.71
Miscanthus,55081,183007,65.78,33.5
Miscanthus,13303,31270,65.79,19.77
Miscanthus,18145,187353,65.79,34.94
Miscanthus,19073,241128,65.80,29.53
Miscanthus,17017,156262,65.82,31.10158439
Miscanthus,27089,284103,65.82,15.38
Miscanthus,48143,634833,65.82,17.27
Miscanthus,20027,322647,65.83,21.7
Miscanthus,29205,294036,65.83,34.03
Miscanthus,29135,348465,65.84,35.02
Miscanthus,19089,228888,65.84,35.46295061
Switchgrass,40091,321012,65.85,21.37
Miscanthus,17115,259452,65.85,32.51225259
Miscanthus,18041,78195,65.86,32.79
Miscanthus,39153,4418,65.86,29.14
Corn Stover,31037,280929,65.87,28.53
Switchgrass,48203,176496,65.87,15.81
Switchgrass,48429,3240,65.87,5.15
Miscanthus,31089,721360,65.88,13.49
Corn Stover,31011,292115,65.89,14.24
Miscanthus,17009,87538,65.89,35.55
Miscanthus,20031,490853,65.89,35.29
Miscanthus,21059,220179,65.89,34.06
Miscanthus,46029,103324,65.90,19.4
Switchgrass,28029,85253,65.90,20.19
Corn Stover,31079,584908,65.91,6.94
Miscanthus,21007,89134,65.91,33.31
Switchgrass,28043,55429,65.91,22.08
Miscanthus,5049,154634,65.92,28.63197706
Miscanthus,19085,114428,65.93,25.08
Miscanthus,27013,102512,65.94,28.17
Miscanthus,55015,48591,65.94,29.47
Miscanthus,26015,66858,65.95,27.51
Miscanthus,20127,611693,65.95,27.85
Miscanthus,5065,88927,65.96,26.24
Miscanthus,39141,128214,65.96,30.86
Miscanthus,21079,50086,65.96,33.64667732
Miscanthus,18113,117897,65.97,31.52
Miscanthus,31127,111459,65.97,26.3
Miscanthus,20163,107486,65.99,9.62
Miscanthus,29089,270059,66.00,37.48994709
Miscanthus,29021,176944,66.00,31.83
Miscanthus,47021,4164,66.00,26.75
Miscanthus,12133,3314,66.01,25.27
Miscanthus,17183,400547,66.01,37.04
Miscanthus,17199,105293,66.01,38.12
Switchgrass,37139,63527,66.01,15.45
Miscanthus,39117,128759,66.02,30.81
Switchgrass,12093,675615,66.02,19.98
Miscanthus,17167,409777,66.03,33.81667685
Miscanthus,40037,525559,66.03,29.18
Miscanthus,39077,154662,66.03,26.04
Switchgrass,29219,12791,66.03,17.67
