feed_id,sply_fips,used_qnty,avg_total_cost,avg_dist
Residues,37051,5437,45.67,18.51
Residues,1063,4717,45.70,25.01
Residues,27163,614,45.76,9.73
Residues,28131,2091,45.81,26.13
Residues,45079,3216,45.83,22.04
Residues,5029,5298,45.84,26.58
Residues,28103,7975,45.97,27.37
Residues,27163,2651,46.01,9.73
Residues,21117,1439,46.05,19.95
Residues,37159,11383,46.07,26.45
Residues,13097,1510,46.08,30.35
Residues,51181,18881,46.10,28.02
Residues,48365,3660,46.20,20.11
Residues,29183,8077,46.23,15.64
Residues,48401,2691,46.23,24.38
Residues,51149,12739,46.26,28.7
Residues,45085,4846,46.28,20.4
Residues,48339,6476,46.29,27.07
Residues,5143,51483,46.34,22.35
Residues,47135,183,46.37,22.12
Residues,5143,2494,46.38,22.35
Residues,37059,832,46.38,27.45
Wastes,26071,381,46.40,0
Residues,1063,2714,46.41,25.01
Residues,1031,3530,46.44,29.24
Residues,21037,593,46.46,21.16
Residues,1109,3873,46.51,25.04
Residues,51149,3566,46.51,28.7
Residues,1005,1209,46.53,25.55
Residues,37017,44475,46.54,28.82
Residues,45079,28969,46.56,22.04
Residues,5007,2279,46.64,26.71
Residues,45085,2978,46.68,20.4
Residues,5029,3312,46.74,26.58
Residues,47135,20258,46.76,22.12
Residues,28131,3439,46.78,26.13
Residues,28111,7204,46.79,20.55
Residues,28111,13472,46.79,20.55
Residues,37159,417,46.79,26.45
Residues,47005,11554,46.80,32.52
Residues,45017,5205,46.80,25.28
Residues,45077,3614,46.81,25.6
Residues,13233,6931,46.83,29.75
Residues,45055,37465,46.90,29.75
Wastes,27123,17110,46.91,2.48
Residues,48401,10274,46.93,24.38
Residues,13097,60,46.94,30.35
Residues,12069,2583,46.99,32.15
Residues,24015,1338,47.04,18.81
Residues,28103,4217,47.07,27.37
Residues,37059,2715,47.09,27.45
Residues,22073,6509,47.11,34.38
Residues,51181,4611,47.13,28.02
Residues,21015,8261,47.16,24.17
Wastes,24025,8169,47.22,3.21
Residues,45017,20720,47.23,25.28
Residues,1067,6487,47.27,32.87
Residues,51149,1357,47.28,28.7
Residues,1031,2417,47.37,29.24
Residues,12119,882,47.51,35.19
Residues,37017,3398,47.51,28.82
Residues,28131,4154,47.55,26.13
Residues,28131,16276,47.56,26.13
Residues,13233,2007,47.60,29.75
Residues,37197,2189,47.60,33.12
Residues,37061,14183,47.62,33.23
Residues,37081,20725,47.62,34.13
Residues,13097,21221,47.66,30.35
Residues,47005,776,47.66,32.52
Residues,5007,35716,47.67,26.71
Residues,53053,5578,47.79,21.75
Residues,51093,1337,47.89,34.75
Residues,27003,180,47.90,28.06
Residues,22073,319,47.92,34.38
Residues,13035,2865,47.92,38.79
Residues,12069,2698,47.94,32.15
Wastes,36047,84578,47.94,5.55
Residues,45055,814,47.96,29.75
Wastes,42125,6846,47.99,7.8
Residues,41029,17796,48.06,36.18
Residues,48347,27061,48.08,34.79
Residues,53067,2835,48.09,21.82
Residues,41029,23132,48.16,36.18
Wastes,51183,392,48.17,7.75
Residues,37017,17332,48.20,28.82
Residues,1067,4081,48.20,32.87
Residues,13223,16323,48.26,37.9
Wastes,37163,2099,48.26,8.16
Wastes,42069,7046,48.33,9.16
Residues,1015,11162,48.33,38.42
Residues,47005,800,48.34,32.52
Residues,27003,128,48.38,28.06
Residues,48073,19395,48.38,37.8
Residues,13149,8390,48.40,37.64
Residues,12119,2631,48.40,35.19
Residues,25017,7197,48.42,25.76
Residues,13233,529,48.44,29.75
Residues,37081,2991,48.47,34.13
Residues,37169,3337,48.49,35.79
Wastes,26093,6012,48.50,10.17
Wastes,27163,8019,48.50,9.73
Residues,45063,39890,48.53,38.08
Wastes,36081,74914,48.54,9.36
Residues,1111,26511,48.56,38.07
Residues,48473,8492,48.58,35.71
Residues,37061,4439,48.59,33.23
Residues,37151,9188,48.63,35.23
Wastes,25021,22426,48.64,9.66
Residues,27025,653,48.65,35.87
Residues,47083,11707,48.66,30.51
Residues,22041,791,48.67,35.19
Residues,22073,2498,48.68,34.38
Wastes,25025,24620,48.72,8.12
Residues,45061,4762,48.78,42.05
Residues,27053,799,48.79,25.09
Residues,42131,16758,48.81,23.29
Residues,51081,5347,48.83,40.21
Residues,55109,390,48.84,34.17
Wastes,29189,32874,48.86,12.06
Residues,24005,1572,48.89,29.99
Residues,13035,502,48.91,38.79
Residues,51093,478,48.91,34.75
Residues,26125,800,48.98,26.05
Residues,13223,1293,48.99,37.9
Residues,48347,4998,49.01,34.79
Residues,28067,12474,49.03,43.01
Residues,27053,377,49.05,25.09
Residues,51081,5710,49.09,40.21
Residues,5129,2141,49.12,40.58
Residues,28109,16556,49.15,43.7
Residues,45027,5802,49.17,40.63
Residues,1015,3731,49.18,38.42
Residues,47081,713,49.20,38.85
Residues,47077,4737,49.22,43.89
Residues,27037,166,49.22,35.03
Residues,17111,126,49.26,27.51
Residues,27037,6,49.26,35.03
Residues,13149,3959,49.27,37.64
Residues,37061,17721,49.28,33.23
Residues,45075,21287,49.29,40.4
Residues,48073,2437,49.32,37.8
Residues,26043,1953,49.32,33.48
Residues,37151,4735,49.34,35.23
Residues,37169,6528,49.34,35.79
Residues,48473,435,49.37,35.71
Wastes,51175,605,49.44,13.32
Residues,51800,24977,49.49,41.84
Residues,5105,14784,49.51,41.54
Residues,1111,2572,49.52,38.07
Residues,45063,6270,49.52,38.08
Residues,47077,5842,49.52,43.89
Residues,54009,918,49.54,29.26
Residues,48071,2355,49.57,47.48
Wastes,29183,12114,49.60,15.64
Residues,8059,2631,49.67,39.16
Residues,5087,2746,49.71,38.62
Residues,48347,3375,49.72,34.79
Residues,13121,7848,49.72,47.92
Residues,51800,860,49.74,41.84
Residues,47043,1146,49.78,37
Residues,48419,4687,49.78,43.92
Wastes,39061,26356,49.81,12.96
Residues,5129,483,49.82,40.58
Residues,51081,2885,49.86,40.21
Wastes,37057,5372,49.87,13.74
Residues,28031,5492,49.89,43.52
Residues,1015,4371,49.92,38.42
Wastes,53021,2819,49.92,15.42
Residues,6081,1340,49.94,41.51
Wastes,36061,53384,49.97,13.41
Residues,13149,8580,49.98,37.64
Residues,13171,6408,49.98,40.79
Residues,28067,2723,50.00,43.01
Residues,48073,10277,50.02,37.8
Residues,47077,2278,50.08,43.89
Residues,5045,846,50.08,46.58
Wastes,29510,10488,50.08,16.55
Residues,47081,32605,50.09,38.85
Residues,13207,9178,50.10,50.35
Residues,1111,19930,50.11,38.07
Wastes,37067,11758,50.12,15.55
Residues,28109,3217,50.13,43.7
Residues,47043,27800,50.16,37
Residues,45027,1285,50.16,40.63
Residues,13231,9103,50.16,41.62809184
Wastes,39025,6544,50.21,13.7
Residues,45063,17029,50.24,38.08
Residues,27003,1154,50.26,28.06
Residues,45075,3465,50.27,40.4
Residues,47101,2524,50.27,43.64
Wastes,45045,15332,50.32,5.5
Residues,47017,11053,50.32,49.71
Wastes,34017,21576,50.35,15.14
Residues,37097,776,50.37,43.83
Residues,42127,562,50.38,31.86
Residues,21081,914,50.43,42.96
Wastes,36085,15470,50.43,17.24
Wastes,24015,3345,50.44,18.81
Wastes,6001,51120,50.44,17.27
Residues,37085,17335,50.48,45.6
Residues,27003,1271,50.49,28.06
Residues,45061,3747,50.49,42.05
Residues,48071,517,50.51,47.48
Residues,51800,3489,50.51,41.84
Residues,55037,18199,50.52,29.47
Residues,13077,12835,50.56,44.68
Residues,54061,629,50.57,36.66
Residues,13121,1583,50.57,47.92
Residues,42103,9248,50.58,39.37
Residues,28091,22324,50.58,45.19
Wastes,33009,2935,50.59,20.48
Residues,12095,3286,50.61,47.49
Residues,37093,17445,50.63,43.65
Wastes,37051,10614,50.64,18.51
Residues,1125,34883,50.64,44.85
Residues,5105,2702,50.65,41.54
Residues,48203,14983,50.66,46.23
Residues,13061,2063,50.68,45.45
Residues,37131,13924,50.68,47.71
Residues,42115,42087,50.68,34.81
Residues,48419,4461,50.70,43.92
Wastes,17097,23044,50.70,18.01
Residues,5137,5264,50.71,47.32
Residues,5087,46635,50.74,38.62
Residues,47077,806,50.76,43.89
Residues,1027,4201,50.76,49.4
Residues,37025,4414,50.76,49.69
Residues,5087,1186,50.77,38.62
Residues,28067,12257,50.78,43.01
Residues,28067,5744,50.78,43.01
Residues,37191,18702,50.79,45.63
Residues,27037,1183,50.83,35.03
Residues,37101,26961,50.85,48.44
Residues,45027,2104,50.88,40.63
Residues,13231,10927,50.89,37.94
Residues,5129,30883,50.90,40.58
Residues,28109,14664,50.90,43.7
Residues,28109,18065,50.91,43.7
Wastes,26161,11540,50.95,20
Residues,27025,93,51.03,35.87
Residues,42127,47595,51.05,31.86
Residues,25005,3114,51.05,36.62
Residues,34023,793,51.08,39.16
Residues,1041,8299,51.09,48.64
Wastes,21117,5311,51.13,19.95
Residues,13297,4932,51.13,47.53
Wastes,13063,8746,51.16,4.57
Residues,42079,19358,51.16,35.28
Wastes,51620,279,51.16,20.2
Residues,37091,11656,51.17,49.78
Residues,54069,516,51.21,32.2
Residues,45075,14775,51.22,40.4
Residues,1065,1839,51.22,49.16
Wastes,1029,8788,51.23,12.46
Residues,27025,2674,51.24,35.87
Residues,37171,9723,51.25,48.56
Wastes,36005,46454,51.25,20.69
Residues,12095,1071,51.26,47.49
Residues,41029,11479,51.26,36.18
Wastes,53001,621,51.29,21.44
Residues,45039,28621,51.30,52.15
Wastes,53053,26684,51.36,21.75
Residues,28047,19092,51.38,50.54
Residues,21191,1143,51.39,39.6
Residues,25009,5142,51.40,36.75
Residues,48419,7717,51.42,43.92
Residues,29219,1646,51.44,41.11
Residues,5137,1761,51.44,47.32
Residues,42051,931,51.45,39.7
Residues,37085,4128,51.45,45.6
Residues,1061,11777,51.45,49.06
Residues,47101,693,51.46,43.64
Residues,13077,2097,51.47,44.68
Residues,6085,869,51.49,54.88
Wastes,21037,2995,51.55,21.16
Wastes,27053,38918,51.55,25.09
Residues,26043,16393,51.56,33.48
Residues,13171,9443,51.56,40.79
Wastes,36059,44374,51.56,20.81
Residues,44007,1466,51.59,42.45
Residues,42103,3768,51.60,39.37
Residues,1125,8447,51.60,44.85
Residues,37093,1652,51.60,43.65
Residues,48203,3003,51.60,46.23
Residues,37131,2968,51.61,47.71
Residues,13159,7125,51.63,54.92
Residues,28041,17700,51.64,49.5
Residues,51053,12580,51.65,53.11
Residues,1069,7430,51.65,46.19
Residues,1027,9584,51.66,49.4
Residues,12057,1967,51.66,52.45
Residues,37191,6161,51.66,45.63
Wastes,53067,8498,51.66,21.82
Residues,27059,438,51.67,49.12
Residues,37025,1364,51.67,49.69
Residues,29113,4276,51.68,40.37
Wastes,37195,2686,51.68,22.22
SRWC - coppice,19057,16921,51.69,0
Residues,37101,9056,51.72,48.44
Residues,37155,11221,51.75,55.62
Wastes,42059,1251,51.75,25.13
Residues,12053,3198,51.77,52.34
Residues,34023,192,51.80,39.16
Residues,53041,10015,51.80,50.57
Residues,55093,97,51.83,46.62
Residues,47101,16568,51.84,43.64
Residues,47017,1095,51.86,49.71
Residues,37171,5472,51.86,48.56
Residues,51041,2664,51.86,54.26
Wastes,42131,931,51.87,23.29
Wastes,34039,17902,51.90,24.61
Residues,51053,3387,51.91,53.11
Residues,1065,3058,51.92,49.16
Wastes,17043,30448,51.92,23.81
Residues,13239,235,51.93,49.21
Residues,47181,3701,51.98,51.89
Residues,1041,2405,52.01,48.64
Residues,12101,7078,52.02,56.73
Wastes,21015,4049,52.03,24.17
Residues,25023,7474,52.05,40.97
Residues,1121,12978,52.09,53.8
Residues,13067,4136,52.09,53.18
Residues,27141,412,52.10,51.64
Residues,37091,4642,52.10,49.78
Residues,13211,3633,52.10,60.58
Residues,53041,66665,52.12,50.57
Residues,37001,6846,52.12,57.57
Residues,48291,8695,52.13,46.62
Residues,13077,14454,52.14,44.68
Residues,37085,1386,52.15,45.6
Residues,27141,225,52.16,51.64
SRWC - coppice,21069,122646,52.16,0
Residues,1125,35729,52.19,44.85
Residues,48291,29340,52.21,46.62
Wastes,48201,140032,52.22,7
Residues,37089,1286,52.23,44.66
Residues,37131,5269,52.28,47.71
Residues,37093,5041,52.29,43.65
Residues,48203,9564,52.30,46.23
Residues,1027,16927,52.31,49.4
Residues,51036,15240,52.35,53.29
Residues,45039,8352,52.36,52.15
Residues,1061,1582,52.38,49.06
Wastes,39165,7149,52.38,26.47
Residues,12105,5857,52.41,51.83
Wastes,25017,50592,52.42,25.76
Residues,5137,46301,52.44,47.32
Residues,1119,4105,52.45,54.53
Residues,37157,14149,52.48,52.72
Residues,12053,2654,52.49,52.34
Residues,13115,3163,52.50,52.19
Residues,51036,3492,52.50,53.29
Wastes,6013,35454,52.52,23.8
Residues,1075,3608,52.55,55.48
Residues,28069,23884,52.56,55.27
Residues,1069,2615,52.58,46.19
Wastes,37159,4530,52.59,26.45
Residues,51041,1231,52.60,54.26
Residues,28041,2334,52.61,49.5
Residues,37141,27645,52.61,58.74
Residues,45001,6212,52.63,57.35
Residues,47181,851,52.66,51.89
Residues,48471,1219,52.67,58.6
Residues,47079,7919,52.70,56.98
Residues,51053,7816,52.70,53.11
Residues,22111,28841,52.71,54.32
Residues,37155,10285,52.73,55.62
Residues,44007,2542,52.74,42.45
Residues,37091,7000,52.76,49.78
Residues,48183,6389,52.78,54.91
Wastes,51181,225,52.79,28.02
Residues,12101,741,52.82,56.73
SRWC - coppice,29211,2511,52.84,0.15
Wastes,54009,781,52.87,29.26
Wastes,37059,1359,52.89,27.45
Residues,27139,681,52.93,46.7
Residues,13067,917,52.94,53.18
Wastes,51149,1217,52.95,28.7
SRWC - coppice,21113,85862,52.95,8.54
Wastes,26125,40094,52.95,26.05
Residues,37001,1224,52.97,57.57
Residues,28065,8493,52.97,57
Wastes,27003,11042,52.98,28.06
SRWC - coppice,42121,16337,52.98,5.75
Residues,37123,5938,52.98,52.55
Residues,55041,79022,52.99,40.08
Residues,1121,4821,52.99,53.8
Residues,51025,12692,53.00,58.02
Residues,29099,923,53.00,50.36
Residues,27019,170,53.01,46.4
Wastes,34013,25898,53.01,26.29
Wastes,48439,61846,53.04,9.98
Residues,12105,1233,53.05,51.83
Residues,48291,2840,53.07,46.62
Residues,47113,3308,53.07,63.65
Residues,27171,1399,53.08,45.68
Residues,37167,6198,53.08,57.13
Residues,13211,2820,53.09,60.58
Residues,28047,4813,53.12,50.54
Wastes,55037,147,53.12,29.47
Residues,28047,11489,53.13,50.54
Residues,1119,2713,53.15,54.53
Wastes,5141,564,53.15,13.36
SRWC - coppice,19117,41777,53.16,0
Residues,47181,1204,53.17,51.89
Wastes,37017,1147,53.18,28.82
Residues,42133,1642,53.23,44.19
Residues,48407,13553,53.24,63.08
Residues,13115,5627,53.27,52.19
Residues,51036,996,53.27,53.29
Residues,51025,3755,53.29,58.02
Residues,37157,6561,53.33,52.72
Residues,13013,3437,53.35,60.62
Residues,45009,4245,53.35,58.33
Residues,53035,7552,53.35,57.52
Residues,28041,18505,53.39,49.5
Residues,28041,13091,53.39,49.5
Wastes,1107,635,53.40,11.04
Residues,37155,21221,53.42,55.62
Residues,1075,3375,53.42,55.48
Residues,40021,1206,53.43,57.2
Residues,28159,23248,53.44,59.54
Residues,22049,21535,53.46,61.65
Residues,24027,1104,53.48,56.61
Residues,47021,833,53.48,58.07
Residues,45071,24413,53.49,61.2
Wastes,45083,9474,53.49,22.08
Residues,22111,1275,53.51,54.32
Wastes,17031,171870,53.51,31.27
Residues,13285,12997,53.53,59.09
Residues,5003,1640,53.54,54.26
Residues,47181,25488,53.55,51.89
Residues,47079,761,53.56,56.98
Residues,37047,5924,53.56,57.38
Residues,13089,2058,53.57,66.71
Residues,37141,4429,53.58,58.74
Residues,6041,2192,53.59,57.61
Wastes,55109,2799,53.62,34.17
Residues,29099,165,53.64,50.36
Residues,1121,17258,53.64,53.8
Wastes,51730,1057,53.64,32.77
Residues,27019,542,53.65,46.4
Residues,53045,6720,53.65,56.29
SRWC - coppice,18013,5552,53.65,11.2
Wastes,24510,20462,53.65,33.57
Residues,53035,15,53.66,57.52
Residues,28069,3521,53.66,55.27
Wastes,18029,1635,53.66,33.13
Wastes,24005,26884,53.66,29.99
Residues,29071,2021,53.67,53.65
Wastes,6037,327652,53.68,27.6
Residues,12117,520,53.72,61
Wastes,27025,1757,53.73,35.87
Wastes,42115,1405,53.74,34.81
Residues,45001,4544,53.74,57.35
Residues,13293,5331,53.74,55.8
SRWC - coppice,26023,119806,53.74,5.37
Residues,22021,11150,53.77,62.59
Residues,51087,1484,53.78,61.05
Residues,1057,3390,53.78,60.87
Wastes,12069,9968,53.78,32.15
Residues,36007,2312,53.79,57.26
Wastes,37197,1250,53.83,33.12
Residues,26013,3281,53.85,53.8
Wastes,45079,12932,53.85,22.04
Residues,42133,2432,53.85,44.19
Residues,51550,10371,53.86,60.11
Wastes,13089,23266,53.87,19.59
Wastes,54061,3302,53.89,36.66
Residues,47113,607,53.93,63.65
Residues,34025,1777,53.94,46.85
Residues,26053,112,53.97,55.82
Residues,53045,28184,53.97,56.29
Residues,37193,3272,53.97,60.27
Residues,37073,2905,53.98,60.54
Residues,37167,2009,53.98,57.13
Residues,37147,817,53.99,56.26
Residues,37175,3821,54.00,52.84
Wastes,42079,10554,54.01,35.28
Residues,51025,2033,54.02,58.02
Residues,5023,15373,54.03,61.66
Residues,48407,1653,54.03,63.08
Wastes,37081,16454,54.03,34.13
Residues,27059,863,54.05,49.12
Residues,13021,1222,54.08,70.46
Wastes,42127,1698,54.10,31.86
Wastes,42003,40416,54.10,35.53
Residues,1075,13902,54.10,55.48
Residues,13115,585,54.11,52.19
Wastes,37127,3131,54.11,33.3
Residues,28105,9947,54.14,60.66
Wastes,26043,862,54.15,33.48
Residues,55033,367,54.15,60.87
Residues,27141,1560,54.15,51.64
Residues,51550,4896,54.18,60.11
Residues,13015,8581,54.18,61.67
Residues,13013,2249,54.20,60.62
Residues,39013,1619,54.22,48.58
Residues,55125,476,54.22,56.1
Residues,47079,1766,54.24,56.98
Residues,34031,153,54.26,40.87
Residues,27059,1274,54.26,49.12
Residues,51127,8495,54.26,62.04
Residues,22049,956,54.26,61.65
Wastes,37061,1960,54.26,33.23
Residues,37141,15980,54.27,58.74
Wastes,27037,13306,54.27,35.03
Residues,22111,10679,54.27,54.32
Wastes,17111,10110,54.27,27.51
Residues,36007,994,54.28,57.26
Wastes,17119,8804,54.28,38.34
SRWC - coppice,18167,61260,54.28,10.26
Residues,26053,3669,54.29,55.82
Residues,29071,6231,54.31,53.65
Residues,28039,3290,54.32,63.18
Residues,47037,425,54.32,66.3
Residues,1115,13594,54.33,69.6
Residues,28105,365,54.33,60.66
Residues,37003,3329,54.34,64.51
Wastes,51570,575,54.34,36.28
Residues,54029,516,54.35,48.21
Residues,45041,4566,54.36,59.45
Residues,12117,247,54.37,61
Residues,13139,1960,54.37,68.91
Residues,12097,2647,54.38,65.55
Residues,48315,7922,54.38,62.04
Wastes,39017,12180,54.38,32.43
Wastes,33003,1566,54.39,35.05
Residues,48005,29000,54.40,59.36
Residues,13089,2500,54.41,66.71
Residues,51127,2094,54.41,62.04
Residues,48183,2071,54.42,54.91
SRWC - coppice,18081,56584,54.42,16.38
Residues,8059,563,54.43,39.16
Residues,13285,987,54.44,59.09
Residues,29139,1763,54.44,58.93
Residues,45031,1833,54.44,63.92
Residues,48423,11461,54.44,61.96
Residues,6055,2235,54.45,67.16
Wastes,42103,1864,54.45,39.37
Residues,44003,449,54.45,56.84
Wastes,12119,3377,54.45,35.19
Residues,37105,6002,54.47,58.33
Residues,45057,8676,54.48,63.39
SRWC - noncoppice,29211,54544,54.48,0.15
Residues,25027,11277,54.49,52.1
Wastes,10003,17936,54.50,34.74
Residues,12097,2797,54.52,65.55
Residues,47023,11053,54.53,66.42
Wastes,54069,1447,54.53,32.2
Residues,37047,9798,54.53,57.38
Residues,28159,4250,54.54,59.54
Wastes,51093,1162,54.58,34.75
Wastes,34003,30234,54.58,32.68
Residues,37193,4890,54.58,60.27
Residues,47187,1190,54.59,62.11
Residues,45071,1186,54.60,61.2
Residues,47113,3006,54.61,63.65
Residues,13293,1951,54.64,55.8
Residues,21187,3793,54.64,63.74
Residues,34025,101,54.66,46.85
Residues,47021,834,54.67,58.07
Residues,28147,8147,54.70,63.17
Residues,1057,2367,54.70,60.87
Residues,27131,2011,54.71,56.59
Residues,37135,8851,54.72,71.02
SRWC - coppice,21209,89707,54.73,14.35
Residues,6087,8633,54.74,68.64
Residues,40021,957,54.78,57.2
Residues,13157,1873,54.79,72.12
Residues,37035,5061,54.79,67.39
Wastes,29219,1077,54.81,41.11
Residues,47023,4110,54.83,66.42
Residues,5023,4368,54.83,61.66
Residues,55095,9902,54.87,50.3
Residues,13219,8770,54.87,66.71
Residues,12017,3549,54.87,65.43
Residues,47161,19339,54.88,57.77
Residues,42007,877,54.88,54.91
Wastes,5143,6955,54.88,22.35
Wastes,34023,27082,54.88,39.16
SRWC - coppice,21079,98198,54.88,13.63
Residues,51550,2033,54.89,60.11
Residues,51141,3782,54.89,64.35
Wastes,37169,1536,54.90,35.79
Wastes,51595,187,54.90,36.92
SRWC - noncoppice,19117,25017,54.90,0
Residues,55125,2420,54.91,56.1
Residues,37073,1518,54.92,60.54
Residues,13015,2672,54.95,61.67
Residues,53041,5825,54.96,50.57
Residues,53033,8069,54.97,62.71
Wastes,25005,18092,54.98,36.62
SRWC - noncoppice,21069,14681,54.98,0
Residues,22049,9449,55.02,61.65
Residues,47021,15296,55.05,58.07
Residues,37003,2808,55.05,64.51
Residues,13227,6245,55.05,73.16
Residues,37165,4720,55.05,62.65
Wastes,29113,1752,55.05,40.37
Residues,55033,630,55.06,60.87
Residues,13021,1034,55.07,70.46
Residues,28025,1174,55.07,58.67
Wastes,42089,5534,55.07,42.44
Residues,29139,779,55.08,58.93
Residues,1055,9835,55.10,64.17
Residues,6077,2993,55.10,51.94
Residues,13285,16720,55.11,59.09
Wastes,51670,733,55.11,39.24
Residues,22061,7250,55.12,65.12
SRWC - coppice,51125,41413,55.12,3.72
Residues,50017,1263,55.13,60.58
Residues,50017,2610,55.14,60.58
Residues,22031,13565,55.15,66.98
Wastes,37151,4675,55.15,35.23
Residues,12097,1731,55.17,65.55
SRWC - coppice,42069,3907,55.17,9.16
Residues,47037,146,55.18,66.3
Residues,37105,4533,55.18,58.33
Residues,51127,2113,55.18,62.04
Residues,48005,427,55.19,59.36
Residues,47071,4222,55.21,69.38
Residues,27049,2084,55.21,54.21
SRWC - noncoppice,26023,748,55.21,5.37
Residues,37047,31423,55.22,57.38
Residues,13139,2446,55.22,68.91
Residues,5115,5357,55.22,70.44
Residues,37183,16037,55.22,70.19
Wastes,17089,17142,55.23,33.96
SRWC - coppice,21081,73724,55.24,15.83
Residues,28105,1174,55.24,60.66
Residues,13247,2813,55.25,76.16
Residues,29009,836,55.25,56.05
Residues,51089,10593,55.25,65.16
Residues,1115,3908,55.26,69.6
Residues,47125,176,55.26,62.8
Residues,1101,6487,55.26,64.48
Residues,53033,29795,55.29,62.71
Residues,28039,1093,55.29,63.18
Residues,1019,17412,55.29,66.76
Residues,48315,3932,55.30,62.04
Wastes,1031,24012,55.31,29.24
Wastes,26163,58888,55.31,40.09
Residues,13293,11693,55.32,55.8
Residues,1057,16948,55.33,60.87
Residues,22021,2611,55.33,62.59
Residues,1039,14773,55.33,65.27
Wastes,17163,8828,55.35,36.39
Residues,48423,5976,55.36,61.96
SRWC - noncoppice,42121,2692,55.36,5.75
SRWC - coppice,21021,70570,55.37,16.33
Residues,45081,12470,55.37,67.56
Residues,13113,601,55.38,62.7
Residues,47023,225,55.39,66.42
Residues,37083,15802,55.40,71.85
Wastes,1045,538,55.42,18.66
SRWC - noncoppice,21083,1441,55.43,0.94
Residues,47187,1571,55.44,62.11
Residues,45041,6698,55.44,59.45
Wastes,25009,24858,55.46,36.75
Wastes,44007,20674,55.49,42.45
Residues,37035,1902,55.50,67.39
Residues,45089,4621,55.50,65.47
SRWC - coppice,18077,71225,55.50,17.43
Residues,47071,1688,55.51,69.38
Residues,12017,1164,55.52,65.43
Wastes,21081,804,55.52,42.96
Wastes,51081,388,55.52,40.21
Residues,45031,4573,55.53,63.92
Residues,45057,2997,55.53,63.39
Residues,13237,2866,55.54,71.89
Wastes,55041,302,55.54,40.08
Wastes,21077,279,55.54,43.01
Residues,44003,1694,55.55,56.84
SRWC - coppice,18109,58007,55.56,17.14
Wastes,42051,4450,55.57,39.7
Residues,37135,3035,55.57,71.02
Residues,37073,1321,55.58,60.54
SRWC - coppice,19157,56328,55.58,17.81
Residues,21187,347,55.60,63.74
Residues,29009,913,55.61,56.05
Wastes,17083,747,55.63,38.58
Residues,13157,3248,55.64,72.12
Wastes,26049,13732,55.64,40.6
Residues,26087,550,55.66,62.09
SRWC - noncoppice,29011,62407,55.66,0.43
Residues,26087,849,55.70,62.09
Wastes,6075,27254,55.70,39.87
Residues,54049,1056,55.71,59.79
Residues,13169,4693,55.71,75.48
SRWC - coppice,19177,88203,55.71,16.04
Residues,13079,3198,55.71,74.93
Residues,5119,8977,55.73,73.57
Residues,1105,546,55.76,69.05
Residues,12103,399,55.76,74.81
Residues,47125,818,55.77,62.8
Residues,28061,8408,55.77,71.78
Residues,5023,29541,55.80,61.66
Wastes,55059,5497,55.81,37.3
Residues,51141,3726,55.82,64.35
