feed_id,sply_fips,used_qnty,avg_total_cost,avg_dist
Switchgrass,21145,29237,70.56,31.64
Miscanthus,20191,488504,70.56,32.06
Miscanthus,21185,32793,70.57,50.46
Switchgrass,48159,91859,70.59,29.96321003
Miscanthus,20169,117920,70.60,29.77
Miscanthus,29186,120261,70.60,48.26
Switchgrass,48367,344869,70.60,21.11
Switchgrass,47131,160930,70.61,36.08
Miscanthus,20105,85411,70.61,19.65
Miscanthus,22019,3360,70.61,44.42
Miscanthus,55025,54630,70.61,43.27
Miscanthus,21219,144151,70.62,44.24867937
Corn Stover,31109,189469,70.62,44.26975817
Miscanthus,17167,30071,70.64,47.66
Miscanthus,20155,139542,70.64,27.95
Switchgrass,28143,93410,70.65,32.95
Switchgrass,48223,356638,70.66,29.77
Switchgrass,20195,8374,70.67,14.47
Miscanthus,37169,33695,70.67,35.79
Miscanthus,13137,9932,70.70,38.81
Miscanthus,18069,11451,70.70,44.73
Miscanthus,21055,101919,70.71,43.63
Miscanthus,18071,106635,70.71,46.06
Miscanthus,19173,185260,70.72,40.37
Switchgrass,48213,276554,70.73,27.04
Miscanthus,18057,2116,70.73,38.8
Switchgrass,12027,295090,70.73,33.36
Switchgrass,48095,224094,70.73,0
Corn Stover,46045,210613,70.76,45.77852098
Switchgrass,29069,148336,70.77,32.81
Miscanthus,13205,36491,70.78,29.2
Miscanthus,29125,222367,70.78,43.73
Switchgrass,5105,28432,70.80,28.05
Switchgrass,48373,103135,70.80,31.63
Switchgrass,21075,51996,70.82,34.3
Miscanthus,13071,34413,70.82,28.45
Miscanthus,19005,57094,70.83,46.39
Switchgrass,5125,26417,70.87,33.15
Switchgrass,12083,235455,70.87,31.05
Switchgrass,48001,280815,70.87,29.53
Switchgrass,1063,47347,70.88,30.28
Switchgrass,20105,246773,70.88,19.65
Miscanthus,55063,23071,70.88,40.36
Switchgrass,17191,154668,70.90,31.63
Miscanthus,17033,135692,70.91,45.23
Switchgrass,22039,131025,70.92,33.75
Switchgrass,47041,57542,70.92,30.79
Miscanthus,40103,254986,70.92,35.74
Miscanthus,19083,5648,70.93,42.95
Miscanthus,55035,92510,70.93,41.04
Switchgrass,48493,204998,70.94,10.94
Switchgrass,48099,397559,70.94,24.96
Miscanthus,20011,477307,70.94,49.87
Switchgrass,48237,402845,70.96,22.34
Miscanthus,5035,225558,70.96,42.53
Miscanthus,29135,271258,70.97,47.81155859
Miscanthus,27141,3768,70.98,33.58
Miscanthus,55081,129309,70.98,45.21
Switchgrass,17127,22904,71.00,35.67
Switchgrass,12095,141440,71.01,32.78
Switchgrass,47175,13852,71.01,32.21
Switchgrass,48473,285154,71.02,33.69811477
Miscanthus,19077,53680,71.02,42.11
Miscanthus,29009,252609,71.02,42.38
Miscanthus,55093,36392,71.02,41.94
Switchgrass,28049,134990,71.03,37.85
Miscanthus,5063,9585,71.03,40.32
Miscanthus,51111,41437,71.04,36.61
Switchgrass,22121,6066,71.05,35.72
Switchgrass,28137,100229,71.06,42.19
Corn Stover,46073,66811,71.07,47.65608418
Miscanthus,21125,25176,71.07,41.16
Miscanthus,48253,84608,71.07,0
Miscanthus,21053,47326,71.08,46.29
Miscanthus,37069,42905,71.09,33.61
Switchgrass,40143,76851,71.09,35.67
Miscanthus,13221,35703,71.10,33.8
Miscanthus,19019,13752,71.10,47.59
Miscanthus,29215,335210,71.10,42.08796229
Miscanthus,19179,101438,71.11,45.52
Miscanthus,13139,281,71.12,36.2
Miscanthus,18063,117108,71.12,47.45
Corn Stover,38093,181643,71.13,39.87
Switchgrass,28113,41374,71.13,34.51
Switchgrass,45003,57276,71.16,18.52
Miscanthus,48171,691290,71.17,23.83
Switchgrass,22019,418097,71.19,39.25757341
Switchgrass,28025,99183,71.19,35.72
Miscanthus,13219,22286,71.19,33.64
Corn Stover,38077,303477,71.22,43.51995746
Switchgrass,12055,404086,71.24,35.67
Switchgrass,20169,193768,71.25,29.77
Miscanthus,13257,926,71.26,38.79
Switchgrass,48289,458224,71.26,30.09921715
Switchgrass,48363,466449,71.27,22.09104663
Switchgrass,12121,75866,71.29,33.52
Miscanthus,22113,44851,71.30,47.2
Miscanthus,45031,51768,71.30,33.54
Miscanthus,21215,61194,71.34,49.74
Miscanthus,31127,27635,71.34,36.19
Miscanthus,18001,203,71.35,45.89
Switchgrass,48395,359023,71.38,31.32
Switchgrass,47149,828,71.39,29.8
Miscanthus,19067,28372,71.40,47.27
Miscanthus,27097,30029,71.40,31.52
Switchgrass,48057,189408,71.41,33.4
Miscanthus,29225,227364,71.41,46.97
Switchgrass,47097,87853,71.42,36.78
Miscanthus,21211,50182,71.43,53.58
Miscanthus,37151,90918,71.43,35.23
Switchgrass,5067,42664,71.44,37.19
Miscanthus,40117,179177,71.44,40.28
Miscanthus,18087,81892,71.44,45.99
Miscanthus,45067,17505,71.45,29.68
Switchgrass,28075,20498,71.46,37.24
Switchgrass,48491,409791,71.46,25.38
Miscanthus,55019,151411,71.46,43.96
Miscanthus,47053,46159,71.48,40.86
Miscanthus,21143,44885,71.50,49.5
Corn Stover,20131,123919,71.51,53.7081262
Switchgrass,28119,53535,71.51,38.94
Switchgrass,48251,373119,71.51,31.1
Corn Stover,46023,219759,71.51,54.51417853
Switchgrass,28121,57687,71.52,33.17
Switchgrass,12075,98509,71.52,35.44
Switchgrass,48157,338643,71.52,38.37
Switchgrass,48483,6568,71.53,14.74
Miscanthus,20139,419278,71.54,50.81236716
Switchgrass,13101,632,71.54,28.26
Switchgrass,45011,14656,71.54,25.16
Miscanthus,47033,57274,71.54,43.71
Switchgrass,22077,51847,71.55,37.21
Switchgrass,28071,52317,71.55,37.76
Miscanthus,47189,156800,71.56,47.41
Switchgrass,40031,340429,71.57,26.39
Switchgrass,40151,485948,71.57,12.6
Miscanthus,29177,241961,71.58,50.07571559
Switchgrass,17065,77215,71.58,36.01808146
Switchgrass,45067,22878,71.58,29.68
Switchgrass,48485,146781,71.60,20.8
Switchgrass,20155,285778,71.60,27.95
Switchgrass,40053,238189,71.60,24.02
Miscanthus,18179,538,71.61,42.25
Miscanthus,55057,62632,71.62,48.1
Switchgrass,1089,97744,71.62,39.27
Miscanthus,48265,94865,71.63,23.09
Switchgrass,28013,74482,71.66,39.99
Miscanthus,5075,136820,71.66,46.13
Miscanthus,21229,52914,71.66,50.4
Miscanthus,40109,97921,71.67,41.71
Switchgrass,48035,455794,71.67,26.4
Switchgrass,47077,108121,71.67,37.96
Switchgrass,22055,35684,71.70,41.42
Miscanthus,19079,2062,71.70,49.19
Switchgrass,51181,11972,71.71,28.02
Miscanthus,18009,1917,71.72,44.22
Miscanthus,45041,46952,71.72,34.21
Switchgrass,37107,32999,71.72,30.86
Switchgrass,48139,388184,71.73,37.77275874
Switchgrass,28155,25109,71.73,40.36
Miscanthus,19139,22086,71.73,47.18
Miscanthus,21079,36619,71.73,48.93
Switchgrass,40125,286528,71.73,32.35
Switchgrass,22107,27925,71.75,37.81
Miscanthus,18047,34528,71.75,48.29
Miscanthus,13147,38093,71.76,36.74
Miscanthus,37191,70551,71.76,32.27
Miscanthus,55141,64038,71.76,43.64
Miscanthus,55131,55740,71.78,44.88
Switchgrass,48487,337533,71.79,16.71
Miscanthus,21045,109282,71.79,49.84
Switchgrass,20063,30355,71.80,16.44
Miscanthus,18079,70693,71.80,50
Miscanthus,21157,20606,71.81,50.23
Switchgrass,48161,407341,71.83,36.45
Switchgrass,28145,51452,71.84,39.06
Switchgrass,1035,34979,71.85,40.49
Switchgrass,12001,116573,71.85,37.33
Miscanthus,18019,38842,71.85,53.5
Miscanthus,29147,311020,71.85,44.97
Switchgrass,5045,116424,71.89,34.53
Miscanthus,31003,28405,71.90,26.14
Miscanthus,54003,11720,71.91,36.13
Switchgrass,37013,76214,71.92,31.43
Miscanthus,18031,76897,71.94,51.12
Miscanthus,19081,4193,71.94,46.8
Switchgrass,48449,132631,71.95,39.57
Miscanthus,21191,15369,71.95,39.6
Miscanthus,45037,10688,71.95,31.22
Switchgrass,48319,347155,71.96,15.52
Switchgrass,48347,198362,71.96,34.79
Miscanthus,21075,65078,71.97,48.81
Miscanthus,21147,316,71.98,44.3
Miscanthus,5121,147946,72.01,47.71
Switchgrass,20089,172301,72.01,25.17
Switchgrass,45031,39876,72.01,33.54
Miscanthus,20103,177499,72.02,46.39907199
Corn Stover,46119,120239,72.03,43.75
Switchgrass,5037,85375,72.03,38.86
Miscanthus,48333,600070,72.04,28.25
Switchgrass,47043,39975,72.06,37
Corn Stover,31145,92994,72.08,40.1
Switchgrass,48071,262156,72.08,47.48
Miscanthus,39161,68,72.09,45.73
Switchgrass,48023,360394,72.10,20.69
Switchgrass,47183,149624,72.10,38.45
Corn Stover,20175,43786,72.11,34.4
Switchgrass,1091,103841,72.11,34.65
Switchgrass,48425,64901,72.11,31.54
Switchgrass,47185,89968,72.12,38.01
Miscanthus,29083,392374,72.13,53.83594122
Miscanthus,29187,87079,72.14,51.91284213
Switchgrass,21007,37644,72.15,39.36
Switchgrass,28009,49599,72.18,41.21
Switchgrass,45041,40371,72.18,34.21
Switchgrass,20167,238475,72.18,27.22
Switchgrass,48337,381337,72.19,34.62
Miscanthus,19101,114867,72.19,49.81
Switchgrass,37195,26024,72.21,32.19
Miscanthus,37097,65383,72.21,43.83
Switchgrass,28065,32726,72.23,40.31
Miscanthus,55095,105477,72.23,45.63
Miscanthus,21087,104064,72.24,51.00747319
Miscanthus,20127,432370,72.25,43.80263672
Switchgrass,17077,65364,72.26,36.75
Miscanthus,21039,23864,72.26,51.04
Switchgrass,12097,317501,72.28,40.44399911
Switchgrass,51149,8614,72.28,28.7
Miscanthus,17109,13185,72.28,51.96
Miscanthus,29109,338039,72.28,55.45105367
Switchgrass,17133,86925,72.29,38.12
Miscanthus,17131,10319,72.29,50.98
Miscanthus,20167,11374,72.29,27.22
Switchgrass,40081,336153,72.29,35.73
Switchgrass,47081,16665,72.31,38.85
Miscanthus,19177,94536,72.31,51.28
Switchgrass,48123,458536,72.33,24.09
Switchgrass,48101,9772,72.33,15.27
Miscanthus,47057,11505,72.33,37.32
Miscanthus,51680,5,72.33,37.37
Switchgrass,48119,107709,72.34,41.37023062
Switchgrass,48355,232321,72.37,17.78
Miscanthus,47163,35252,72.38,47.59
Switchgrass,28051,96453,72.40,42.96
Miscanthus,13135,505,72.41,46.27
Miscanthus,17009,70009,72.41,55.28
Miscanthus,27145,58258,72.42,35.64
Miscanthus,18061,68684,72.43,59.23
Miscanthus,21083,92822,72.44,50.91
Miscanthus,18055,87481,72.44,53.75070575
Miscanthus,19131,17572,72.45,53.47
Miscanthus,27095,52087,72.45,40.17
Switchgrass,1121,55304,72.46,36.1
Switchgrass,40073,338143,72.47,27.82
Miscanthus,37127,25468,72.48,33.3
Switchgrass,20141,189538,72.49,26.3
Miscanthus,26023,71989,72.49,54.64
Corn Stover,20119,100414,72.49,53.4
Miscanthus,39113,62219,72.50,57.04
Miscanthus,51147,9113,72.50,40.95
Switchgrass,48299,401992,72.51,18.74
Switchgrass,40121,486042,72.51,41.41684394
Switchgrass,37117,21987,72.53,34.75
Miscanthus,13081,24461,72.53,31.28
Miscanthus,18085,40059,72.53,51.5
Switchgrass,12023,68537,72.54,44.77
Switchgrass,28097,38879,72.54,47.49
Switchgrass,48313,309240,72.55,41.93
Corn Stover,31147,167015,72.55,56.14
Miscanthus,21061,60766,72.56,51.58822401
Switchgrass,48155,224415,72.57,19.78
Switchgrass,51730,294,72.57,32.77
Miscanthus,55119,49502,72.57,47.5
Miscanthus,20035,720831,72.57,49.24274074
Miscanthus,51011,5177,72.58,43.29
Miscanthus,51143,114629,72.59,42.42
Switchgrass,48177,480076,72.60,26.13
Switchgrass,5081,114142,72.61,41.9
Switchgrass,12063,67534,72.62,33.04
Miscanthus,13105,28425,72.62,37.53
Miscanthus,47003,260618,72.63,49.89
Switchgrass,48503,396500,72.64,26.44
Switchgrass,48193,3612,72.67,26.85
Miscanthus,1087,5670,72.67,43.49
Switchgrass,48293,512422,72.68,41.00709296
Switchgrass,48181,356221,72.68,41.74473661
Switchgrass,17055,73386,72.69,41.35
Miscanthus,17185,83375,72.70,55.36
Miscanthus,27163,25992,72.71,49.47
Switchgrass,47033,94961,72.71,41.2
Miscanthus,20151,56244,72.71,28.44
Miscanthus,39057,5415,72.71,58.22
Switchgrass,22117,47069,72.71,43.92
Switchgrass,28085,76415,72.71,44.4
Switchgrass,17163,82533,72.73,40.46
Miscanthus,21217,94173,72.74,53.27989572
Switchgrass,48187,124485,72.75,26.21
Miscanthus,29123,67576,72.75,48.6
Switchgrass,37155,75991,72.77,40.6
Miscanthus,48491,65512,72.78,25.38
Switchgrass,47039,40934,72.79,40.96
Miscanthus,19071,14327,72.81,49.42
Switchgrass,12131,47053,72.82,41.82
Switchgrass,28015,77520,72.83,50.11
Switchgrass,20113,278425,72.84,33.21
Corn Stover,31063,142012,72.85,59.71256492
Switchgrass,5091,134006,72.87,43.11
Miscanthus,21041,6089,72.88,58.95
Miscanthus,29149,126337,72.88,47.01
Miscanthus,55055,106369,72.89,51.88
Miscanthus,27055,133677,72.89,55.06
Switchgrass,48093,65558,72.90,30.402231
Miscanthus,20125,410289,72.90,58.46059027
Miscanthus,13177,18629,72.90,39.79
Switchgrass,12079,59814,72.91,37.44
Switchgrass,37065,35432,72.91,33.84
Switchgrass,51093,26231,72.91,34.75
Miscanthus,19045,38660,72.93,53.73
Switchgrass,20001,2307,72.95,41.68
Miscanthus,55111,169749,72.96,52.62
Miscanthus,47025,23522,72.96,45.66
Switchgrass,48077,506182,72.97,28.61
Miscanthus,47155,45743,72.97,49.71
Switchgrass,13245,980,72.98,26.73
Switchgrass,20027,133409,72.98,36.6
Miscanthus,18093,58394,72.98,54.95
Miscanthus,28119,84873,72.99,50.0230799
Switchgrass,22033,51446,72.99,44.57
Switchgrass,29157,65176,72.99,40.09
Switchgrass,47053,178255,72.99,48.23303862
Switchgrass,1069,15902,73.00,32.84
Miscanthus,21027,196393,73.00,51.3
Switchgrass,22001,53378,73.01,48.64
Miscanthus,13007,17976,73.02,39.78
Switchgrass,22069,149067,73.03,41.63
Switchgrass,48417,346628,73.03,20.4
Miscanthus,5007,27,73.04,45.1
Miscanthus,29129,122760,73.06,54.02319648
Switchgrass,48249,182884,73.08,11.22
Switchgrass,1099,47290,73.09,42
Switchgrass,1073,16561,73.13,42.26
Miscanthus,45003,9033,73.13,36.25
Switchgrass,12041,40511,73.17,45.72
Miscanthus,40047,107057,73.17,38.66
Switchgrass,40117,81285,73.17,41.59937848
Switchgrass,21219,8349,73.18,42.59
Corn Stover,48111,144971,73.19,59.44
Switchgrass,22097,161711,73.19,44.79543284
Miscanthus,47067,17908,73.20,44.01
Switchgrass,47017,94851,73.21,49.71
Switchgrass,48167,64314,73.22,53.16
Switchgrass,5143,48088,73.23,49.13
Miscanthus,20157,127792,73.24,38.68
Switchgrass,40137,436870,73.24,34.32
Miscanthus,37155,96619,73.24,40.6
Miscanthus,51169,23282,73.24,48.71
Switchgrass,48133,256041,73.25,30.2871783
Switchgrass,20125,9723,73.25,43.92
Switchgrass,48411,424663,73.25,26.24528652
Miscanthus,31147,63038,73.28,46.4
Miscanthus,39171,128,73.29,47.72
Miscanthus,27005,98943,73.30,41.08
Miscanthus,19103,7856,73.32,56.65
Miscanthus,47093,21840,73.32,54.08
Miscanthus,55005,130606,73.32,50.37
Switchgrass,47061,13442,73.34,44.24
Miscanthus,21139,109642,73.34,57.98
Miscanthus,55067,3107,73.35,41.36
Switchgrass,21143,10450,73.36,47.88
Miscanthus,19145,124472,73.36,52.81
Switchgrass,20151,49296,73.38,28.44
Switchgrass,47101,7312,73.38,43.64
Switchgrass,28007,33499,73.40,45.41
Miscanthus,28033,28233,73.40,52
Miscanthus,18137,90133,73.41,60.61
Switchgrass,12105,369779,73.42,42.74
Switchgrass,40041,269327,73.45,48.05
Miscanthus,13297,27961,73.46,43.67
Corn Stover,27103,259468,73.47,0
Switchgrass,12081,84781,73.47,42.52
Miscanthus,18169,40,73.47,55.48
Miscanthus,19189,6323,73.47,57.06
Miscanthus,37171,18855,73.48,48.56
Switchgrass,31099,290,73.48,31.62
Switchgrass,48453,196472,73.48,34.17
Switchgrass,48307,391966,73.49,19.92
Switchgrass,13173,2993,73.51,35.9
Miscanthus,22003,54,73.53,51.86
Corn Stover,46059,264941,73.54,64.44
Corn Stover,27063,446361,73.55,0
Switchgrass,5053,45217,73.56,47.24
Switchgrass,21227,3909,73.57,47.78
Switchgrass,22017,72294,73.58,45.7
Miscanthus,19037,16769,73.59,60.49
Switchgrass,13027,27742,73.60,35.16
Corn Stover,46079,258454,73.61,73.84806573
Corn Stover,46089,89370,73.61,54.4903133
Miscanthus,55089,33075,73.62,55.27
Switchgrass,48049,356853,73.63,28.94
Corn Stover,27127,495357,73.64,0
Miscanthus,27065,41083,73.64,48.68
Corn Stover,46123,83564,73.66,53.11
Miscanthus,20077,348769,73.66,41.15
Switchgrass,20021,69950,73.67,47.94
Miscanthus,21023,9721,73.67,54.01
Switchgrass,1133,16793,73.69,46.09
Miscanthus,22055,3024,73.70,58.47
Miscanthus,1037,4187,73.71,48.58
Switchgrass,5059,47509,73.72,49.8
Corn Stover,27081,224667,73.74,0
Switchgrass,5029,85605,73.74,43.01
Switchgrass,51595,157,73.74,36.92
Miscanthus,48239,64546,73.74,45.03
Switchgrass,1023,16461,73.75,42.13
Switchgrass,48255,300052,73.75,24.4
Miscanthus,19027,165593,73.77,53.58
Miscanthus,1047,17372,73.79,47.59
Switchgrass,17047,15577,73.81,45.24
Miscanthus,46117,24878,73.82,5.84
Switchgrass,40149,353865,73.83,33.47
Switchgrass,48343,77522,73.83,42.26
Miscanthus,37115,1830,73.85,43.18
Miscanthus,19043,52657,73.85,60.36
Miscanthus,51135,43300,73.86,50.85
Switchgrass,37191,54732,73.88,39.87
Miscanthus,45061,36203,73.88,48.76
Miscanthus,19121,208448,73.88,57.2149941
Corn Stover,46051,171090,73.89,69.21055474
Corn Stover,27133,344164,73.89,0.55
Switchgrass,12113,24377,73.90,46.79
Miscanthus,28071,7160,73.91,50.52
Miscanthus,13117,909,73.93,55.8
Switchgrass,47079,134051,73.94,46.48231807
Switchgrass,17081,79853,73.96,46.34
Switchgrass,48497,386075,73.97,46.87651324
Miscanthus,37165,17472,73.97,41.49
Switchgrass,28019,18534,73.99,49.52
Miscanthus,27059,52022,74.02,51.31
Switchgrass,40011,310132,74.02,34.8767736
Miscanthus,17095,17503,74.04,59.30805805
Miscanthus,27047,713,74.04,61.48
Switchgrass,20173,130460,74.05,41.31
Switchgrass,22099,11905,74.07,54.17
Switchgrass,48067,91037,74.08,40.22
Miscanthus,48189,108344,74.08,0
Corn Stover,19041,382954,74.09,0
Corn Stover,19083,352494,74.09,0
Switchgrass,1045,35253,74.11,40.92
Miscanthus,19075,6891,74.11,61.32
Miscanthus,29035,26676,74.12,53.53
Switchgrass,12029,14961,74.14,50.23
Miscanthus,17107,5990,74.14,62.04
Switchgrass,40069,277097,74.15,47.35
Miscanthus,13037,11427,74.15,46.31
Switchgrass,31061,12452,74.16,35.11
Switchgrass,40027,24613,74.16,36.9
Switchgrass,51800,17959,74.16,41.84
Miscanthus,18115,2485,74.16,58.41
Miscanthus,51105,16971,74.16,51.01
Switchgrass,20011,2136,74.17,49.27
Switchgrass,22079,119060,74.18,46.7
Miscanthus,47055,131294,74.18,59.58
Switchgrass,22047,27486,74.19,49.46
Miscanthus,55137,1318,74.19,50.29
Switchgrass,20047,67090,74.22,30.07
Switchgrass,51081,9874,74.22,40.21
Miscanthus,27123,117,74.23,63.79
Miscanthus,55117,6124,74.23,56.44
Switchgrass,40009,359633,74.27,30.23
Corn Stover,17203,298212,74.28,0
Miscanthus,19017,11446,74.29,62.25
Switchgrass,20081,42119,74.31,18.57
Switchgrass,22015,54482,74.31,51.88
Miscanthus,40011,296,74.31,34.83
Switchgrass,42055,35217,74.32,36.41
Miscanthus,20161,205460,74.32,49.8
Switchgrass,28057,35971,74.33,47.97
Miscanthus,18011,4758,74.34,65.14
Switchgrass,48291,268343,74.34,46.62
Switchgrass,5117,14855,74.35,54.5
Miscanthus,13273,25589,74.35,44.2
Miscanthus,40149,91228,74.35,33.47
Corn Stover,38003,165064,74.37,48.97142932
Switchgrass,1117,29712,74.40,41
Miscanthus,51840,1,74.40,49.17
Miscanthus,17179,10089,74.43,62.94
Miscanthus,39047,2044,74.43,65.89
Switchgrass,37165,11291,74.44,41.49
Miscanthus,37025,38550,74.44,49.69
Switchgrass,37049,24564,74.45,43.98
Miscanthus,27169,45627,74.46,63.87
Miscanthus,48007,1019,74.46,41.28
Switchgrass,28003,46610,74.46,52.8
Switchgrass,48419,151696,74.47,43.92
Miscanthus,13155,22558,74.47,41.84
Miscanthus,38029,144956,74.47,23.97
Miscanthus,51069,4481,74.48,47
Switchgrass,22011,97201,74.50,53.02
Switchgrass,40001,168805,74.50,54.59
Miscanthus,13315,19867,74.50,43.75
Miscanthus,28135,34259,74.51,58.88
Miscanthus,37085,32525,74.51,52.32
Miscanthus,39001,53781,74.52,56.89
Switchgrass,1031,75605,74.54,41.47
Corn Stover,31163,169173,74.54,74.19387083
Switchgrass,22013,36265,74.55,46.94
Switchgrass,45009,13294,74.55,41.85
Switchgrass,5127,78485,74.57,52.55010639
Miscanthus,21155,141801,74.57,61.08
Miscanthus,29029,103196,74.57,58.97
Switchgrass,22029,74486,74.59,50.97
Miscanthus,18039,49268,74.60,58.39
Miscanthus,21187,14512,74.62,63.74
Miscanthus,37063,2184,74.62,53.15
Miscanthus,20021,295932,74.62,66.08896152
Switchgrass,48063,51673,74.63,46.38181545
Switchgrass,28005,65309,74.64,53.78
Miscanthus,47113,4997,74.64,52.99
Switchgrass,48287,273293,74.65,46.63732774
Switchgrass,48441,300025,74.67,28.47
Miscanthus,27171,21790,74.70,53.92
Switchgrass,28123,71352,74.72,53.05
Miscanthus,37001,50951,74.72,57.57
Miscanthus,39039,22,74.72,50.48
Miscanthus,5005,29318,74.73,54.54
Switchgrass,48009,340935,74.77,32.58188998
Switchgrass,1065,124232,74.77,48.28
Switchgrass,47153,11542,74.78,50.4
Switchgrass,47181,59247,74.78,51.89
Switchgrass,5071,83736,74.80,56.46
Miscanthus,40073,131819,74.80,42.85
Switchgrass,48409,64801,74.81,35.09
Switchgrass,5109,44232,74.82,53.32
Switchgrass,22065,51931,74.83,53.93
Miscanthus,47159,130681,74.83,70.32
Miscanthus,37153,7511,74.84,49.26
Miscanthus,37157,47103,74.85,52.72
Miscanthus,19051,82106,74.87,64.86
Miscanthus,13093,42341,74.88,50.9
Switchgrass,45061,45576,74.89,48.76
Switchgrass,20015,88128,74.90,48.45
Miscanthus,54037,35225,74.90,52.66
Switchgrass,22073,42764,74.91,50.99
Switchgrass,48207,191441,74.91,31.99
Switchgrass,40017,68140,74.92,42.99
Miscanthus,29203,77663,74.92,60.1
Miscanthus,38047,101617,74.93,35.08
Miscanthus,13075,11311,74.94,47.62
Switchgrass,1033,93597,74.95,51.4
Miscanthus,29223,53832,74.95,58.19
Switchgrass,1059,93379,74.97,48.81
Switchgrass,12067,19462,74.97,53.99
Switchgrass,45037,7506,74.98,35.2
Switchgrass,48079,24934,75.00,15.34
Switchgrass,48151,24572,75.00,27.52
Switchgrass,5035,108040,75.03,53.39551444
Switchgrass,40039,379549,75.03,38.76
Switchgrass,48297,259391,75.03,23.15
Miscanthus,19137,22560,75.05,59.91
Switchgrass,20183,201545,75.06,38.43
Switchgrass,28073,27460,75.06,54.25
Switchgrass,28105,74632,75.10,53.35
Switchgrass,1015,26903,75.12,49.14
Switchgrass,45005,10977,75.13,42.35
Miscanthus,19091,49136,75.13,62.35
Corn Stover,38017,274362,75.14,46.37
Switchgrass,1097,43676,75.15,58.49
Miscanthus,19011,3712,75.16,64.69
Miscanthus,48281,558473,75.17,44.35932487
Miscanthus,19133,12282,75.19,50.67
Corn Stover,46069,19936,75.20,44.64
Switchgrass,45051,52719,75.22,51.41
Corn Stover,38031,43752,75.23,45.86
Miscanthus,31097,56795,75.23,53.97
Miscanthus,40051,305566,75.25,50.00705694
Switchgrass,24043,573,75.28,39.11
Miscanthus,19129,12800,75.30,59.88
Switchgrass,12119,183570,75.32,50.78
Switchgrass,48113,61308,75.33,60.18
Switchgrass,22063,18683,75.33,60.37
Switchgrass,40141,232653,75.35,35.55
Switchgrass,5113,102459,75.36,57.78
Switchgrass,20029,88191,75.37,46.62
Miscanthus,21221,102769,75.37,72.98571349
Miscanthus,38051,124109,75.38,36.75
Miscanthus,55133,34555,75.39,64.14
Miscanthus,13211,51990,75.39,53.04
Miscanthus,18175,93252,75.39,68.90471175
Switchgrass,12057,142567,75.41,49.15
Miscanthus,37193,54631,75.43,60.27
Switchgrass,12053,43215,75.43,52.86
Miscanthus,5093,291354,75.43,69.86616237
Miscanthus,37051,24804,75.44,58.35
Switchgrass,20077,60962,75.45,41.15
Corn Stover,19109,564870,75.46,2.96
Switchgrass,48327,294433,75.47,26.20988072
Corn Stover,19137,136219,75.47,5.01
Corn Stover,17107,373656,75.47,4.08
Miscanthus,45073,40159,75.48,59.08
Switchgrass,47141,61243,75.49,53.23
Miscanthus,17143,9719,75.49,65.18
Miscanthus,37123,11204,75.49,52.55
Miscanthus,48453,14261,75.49,34.17
Switchgrass,48281,2450,75.50,42.5
Miscanthus,21209,24957,75.50,73.14
Switchgrass,40093,256402,75.52,32.36391436
Switchgrass,28099,53967,75.52,54.55
Miscanthus,55097,66729,75.52,58.04138291
Miscanthus,18053,59,75.53,69.69
Switchgrass,13073,173,75.54,38.86
Switchgrass,22067,27206,75.55,55.97
Miscanthus,24001,270,75.56,41.13
Miscanthus,37065,48688,75.56,50.01
Switchgrass,12061,88777,75.57,60.89
Switchgrass,47003,25772,75.58,49.68
Switchgrass,28031,79491,75.59,54.81
Switchgrass,48203,131130,75.60,53.66031556
Miscanthus,19093,3085,75.61,57.3
Switchgrass,17069,447,75.62,56.52
Switchgrass,1095,67679,75.63,50.22008924
Switchgrass,5055,96425,75.63,52.73
Miscanthus,48031,308675,75.63,50.29
Switchgrass,20191,174078,75.64,50.17524472
Miscanthus,37083,51280,75.65,59.96
Switchgrass,13075,11911,75.66,45.5
Miscanthus,13019,17181,75.66,47.22
Switchgrass,40055,229713,75.67,37.5
Switchgrass,48265,340348,75.70,47.11
Switchgrass,48007,908,75.71,41.28
Corn Stover,27073,372618,75.71,11.03
Miscanthus,28161,1257,75.72,63.86
Miscanthus,37003,48737,75.72,64.51
Miscanthus,21161,12899,75.73,61.02
Corn Stover,17197,67155,75.73,4.99
Switchgrass,22085,37427,75.74,53.22
Corn Stover,27143,297837,75.74,10.87
Switchgrass,28029,63035,75.75,64.29
Switchgrass,28101,48730,75.76,61.27
Switchgrass,20065,54156,75.79,40.15
Corn Stover,46021,94858,75.82,74.11
Switchgrass,5093,275724,75.82,56.65
Miscanthus,37079,32921,75.82,49.55
Switchgrass,47161,32423,75.83,57.77
Miscanthus,27153,149854,75.86,53.55
Miscanthus,19001,63997,75.87,66.53
Miscanthus,40053,169467,75.87,49.30941741
Switchgrass,48261,901275,75.89,41.76861751
Switchgrass,13065,592,75.90,49.01
Switchgrass,37015,26071,75.90,50.77
Miscanthus,21073,13472,75.90,72.99
Miscanthus,31107,700,75.90,45.54
Miscanthus,55001,41660,75.90,62.5
Miscanthus,18155,7855,75.91,71.88
Miscanthus,40059,39502,75.91,22.94
Miscanthus,55017,133840,75.94,62.00661192
Switchgrass,20033,259555,75.95,36.58
Switchgrass,37103,22709,75.95,53.65
Miscanthus,47069,6359,75.95,59.01
Miscanthus,13017,7240,75.96,50.37
Switchgrass,22025,91271,75.97,58.12
Corn Stover,19167,530637,75.97,7.51
