feed_id,sply_fips,used_qnty,avg_flddep_dist,avg_depref_dist,avg_total_cost
Switchgrass,29111,10007,35.3762806,0,85.30280704
Yard Trimmings,10001,1341,23.18,0,85.32
Yard Trimmings,37029,80,21.34,0,85.32
Yard Trimmings,20037,315,23.19,0,85.33
Miscanthus,26045,2914,52.42,0,85.33
Miscanthus,48463,14445,2.08,0,85.34
Yard Trimmings,17055,319,22.73,0,85.34
Corn stover,17203,389666,0,0,85.3486258
Yard Trimmings,26059,369,23.31,0,85.35
Yard Trimmings,47157,3757,20.37,0,85.35
Yard Trimmings,21137,195,23.36,0,85.36
Yard Trimmings,21157,250,22.99,0,85.36
Switchgrass,5113,135472,51.57,0,85.36
Switchgrass,37151,18335,35.23,0,85.36
Yard Trimmings,26025,1077,25.67,0,85.37
Switchgrass,22069,197101,36.18665999,8.808910559,85.38930711
Yard Trimmings,27085,288,23.16,0,85.39
Miscanthus,5091,44678,42.37,0,85.39
Switchgrass,28031,105105,36.06436326,12.83591076,85.39050064
Yard Trimmings,18151,273,23.87,0,85.41
Yard Trimmings,39135,335,21.85,0,85.41
Miscanthus,19195,11937,28.51509843,37.21406886,85.4220692
Switchgrass,28141,24131,49.86,0,85.43
Miscanthus,40047,138812,38.66,0,85.43
Miscanthus,47067,23219,44.01,0,85.44
Switchgrass,47077,142960,38.7208701,13.1349532,85.45480855
Corn stover,48325,28663,32.35670411,0,85.45651432
Switchgrass,21143,13817,49.5,0,85.46
Switchgrass,22041,145738,11.75,43.22,85.46
Yard Trimmings,18165,127,23.84,0,85.46
Yard Trimmings,17195,461,26,0,85.47
Switchgrass,48183,36546,41.81,0,85.47
Miscanthus,46039,99125,40,0,85.47
Switchgrass,20139,44805,44.51,0,85.47
Miscanthus,45037,13858,35.2,0,85.49
Miscanthus,20157,165697,38.68,0,85.5
Miscanthus,27043,307,51.79,0,85.5
Switchgrass,20165,63379,28.93,0,85.52
Miscanthus,39171,166,47.72,0,85.52
Miscanthus,29147,403272,45.02901935,7.915535916,85.52035123
Miscanthus,26155,5226,43.82,0,85.53
Corn stover,38045,205321,0,69.75,85.54478485
Miscanthus,29017,223371,27.06,31.84476946,85.55247982
Yard Trimmings,27171,1018,23.65,0,85.56
Miscanthus,18067,194,54.52,0,85.56
Switchgrass,48255,396736,24.4,2.481772262,85.56171842
Miscanthus,37063,2833,43.10241793,0,85.56715143
Switchgrass,5117,19642,10.22,49.03,85.57
Miscanthus,17107,7767,4.08,60.81,85.57
Switchgrass,1119,150800,0,54.53,85.58
Yard Trimmings,51179,1074,21.53,0,85.59
Yard Trimmings,21213,140,25.34,0,85.61
Miscanthus,20063,111272,16.44,0,85.62
Switchgrass,40009,475516,30.3284855,0,85.62974964
Yard Trimmings,21015,986,24.17,0,85.63
Corn stover,13321,2010,5.34,0,85.63
Switchgrass,37157,5506,38.04,0,85.63
Yard Trimmings,27015,203,24.75,0,85.64
Switchgrass,37129,1134,49.41,0,85.64
Corn stover,38039,26897,34.48,0,85.6411544
Switchgrass,5093,364568,55.45001904,1.323125343,85.64693177
Yard Trimmings,55021,452,24.78,0,85.65
Miscanthus,27139,15265,49.74483066,0,85.65403472
Miscanthus,37155,125278,39.5002963,0,85.67548939
Yard Trimmings,17141,422,24.95,0,85.69
Switchgrass,48075,23406,27.35,0,85.71
Switchgrass,20081,55690,18.57,0,85.71
Miscanthus,55089,42885,4.37,59.64,85.72
Yard Trimmings,20069,48,25.18,0,85.73
Yard Trimmings,55005,366,25.19,0,85.73
Miscanthus,19035,27270,47.24,0,85.74
Yard Trimmings,55121,235,26.26,0,85.75
Yard Trimmings,17169,60,25.39,0,85.77
Yard Trimmings,21067,2440,24.12,0,85.77
Switchgrass,5083,195685,48.81,0,85.77
Yard Trimmings,39071,344,25.4,0,85.78
Yard Trimmings,17023,130,25.88,0,85.79
Switchgrass,48087,23132,26.89,0,85.79
Yard Trimmings,51590,342,24.81,0,85.8
Switchgrass,40015,605222,42.42,0,85.8
Corn stover,21107,23567,0.63,0,85.82
Yard Trimmings,39131,228,25.64,0,85.82
Switchgrass,20069,88878,25.18,0,85.82
Miscanthus,55045,214250,32.72,28.99119571,85.8255172
Yard Trimmings,21233,108,24.83,0,85.83
Corn stover,31057,170742,11.77,62.25951459,85.8323197
Switchgrass,20157,21370,38.68,0,85.84
Miscanthus,18169,52,49.84,0,85.84
Miscanthus,48049,11446,28.94,0,85.84
Switchgrass,21085,31085,30.88,22.45334824,85.84877079
Corn stover,20047,45365,24.74,0,85.84962196
Yard Trimmings,20099,170,24.83,0,85.85
Miscanthus,13093,54898,0.45,50.81,85.86
Miscanthus,48483,16120,14.74,0,85.86
Switchgrass,5051,29028,48.08,0,85.87
Switchgrass,40069,366382,47.82830243,1.411353751,85.87808462
Switchgrass,48021,363989,16.1,30.35314817,85.89038949
Miscanthus,21203,67470,36.80086913,24.11828205,85.89207989
Yard Trimmings,20205,73,26.03,0,85.91
Miscanthus,55053,112492,1.41,59.46,85.91
Yard Trimmings,12133,199,25.27,0,85.92
Switchgrass,20177,16098,30.57,20.99815319,85.92680395
Switchgrass,21221,46552,51.39,0,85.93
Switchgrass,48327,389306,21.88,0,85.93
Corn stover,31017,133851,52.10573085,27.76649969,85.9320286
Yard Trimmings,27033,93,26.19,0,85.94
Yard Trimmings,39165,1740,26.47,0,85.94
Miscanthus,28145,20184,7.93,47,85.95
Miscanthus,48035,12407,26.4,0,85.97
Switchgrass,37065,46850,33.84,9.349515475,85.98065486
Switchgrass,48009,450792,32,0,85.99
Switchgrass,1133,22205,49.43,0,85.99
Corn stover,48163,8446,33.4,0,85.99548899
Yard Trimmings,55039,813,25.66,0,86
Yard Trimmings,36051,518,29.4,0,86.01
Yard Trimmings,42085,925,26,0,86.01
Miscanthus,51117,81370,49.00403982,0,86.03439941
Miscanthus,5051,33,48.08,0,86.04
Switchgrass,48275,284490,14.19,17.15518999,86.04626068
Miscanthus,40031,52854,26.39,0,86.05
Miscanthus,29510,71,16.55,54.05,86.06
Switchgrass,20141,250611,27.50121399,11.13494938,86.07356349
Yard Trimmings,6013,8630,23.8,0,86.08
Switchgrass,40047,401101,40.15882264,0,86.08402976
Yard Trimmings,17051,176,29.27,0,86.1
Yard Trimmings,27087,44,27.01,0,86.1
Miscanthus,48417,1939,20.4,0,86.11
Switchgrass,28035,23651,3.16,57.3,86.12
Yard Trimmings,18001,275,27.14,0,86.13
Yard Trimmings,55047,153,27.19,0,86.14
Yard Trimmings,48085,3348,25.29,0,86.15
Yard Trimmings,18059,564,27.54,0,86.15
Switchgrass,20035,97262,45.73,0,86.15
Switchgrass,48409,85680,35.09,0,86.15
Miscanthus,21051,8471,7.47,54.09,86.15
Switchgrass,40021,244002,49.88468562,1.179629224,86.16067913
Corn stover,47055,17744,4,0,86.17
Yard Trimmings,17011,274,29.22,0,86.18
Yard Trimmings,17119,2142,28.2,0,86.21
Yard Trimmings,17161,1176,24.73,0,86.22
Corn stover,38031,57169,46.29480348,0,86.2262742
Yard Trimmings,17081,310,26.97,0,86.23
Miscanthus,20083,73000,17.97,0,86.23
Miscanthus,22015,7017,49.39,0,86.23
Miscanthus,48183,52,41.81,0,86.23
Miscanthus,18117,38678,58.25013651,4.136153886,86.23084079
Yard Trimmings,21177,251,26.45,0,86.24
Switchgrass,5085,179000,13.2,49.03,86.24
Switchgrass,22009,160186,51.75009227,2.02049892,86.24944589
Yard Trimmings,51047,382,27.74,0,86.25
Miscanthus,21209,32361,14.35,54.98,86.25
Corn stover,26023,104182,5.37,0,86.25728878
Miscanthus,17111,8060,58.87,0,86.27
Yard Trimmings,21039,40,27.49,0,86.28
Yard Trimmings,39057,1312,24.74,0,86.28
Yard Trimmings,21167,171,26.09,0,86.28
Corn stover,31063,185561,40.71699797,38.11495907,86.28775217
Switchgrass,45037,9924,35.2,0,86.3
Yard Trimmings,17099,903,29.17,0,86.31
Miscanthus,20161,266402,35.94,14.84598077,86.3109974
Switchgrass,48325,530122,28.83,0,86.32
Miscanthus,29023,45433,4.13,60.49,86.32
Switchgrass,48059,461360,28.67,0,86.32
Yard Trimmings,26037,612,27.5,0,86.34
Yard Trimmings,20177,1431,30.57,0,86.35
Yard Trimmings,39139,980,30.83,0,86.35
Miscanthus,55131,72273,20.13,49.73,86.37
Miscanthus,55025,70834,40.76247762,22.68973643,86.37667787
Yard Trimmings,17143,1496,25.66,0,86.38
Switchgrass,48079,32968,15.34,0,86.4
Switchgrass,28139,64793,14.13,47,86.4
Switchgrass,48297,342973,23.15,0,86.41
Yard Trimmings,17179,1088,30.35,0,86.41
Miscanthus,18045,8777,12.27,53.34,86.41
Miscanthus,1089,247,50.42,0,86.42
Miscanthus,18097,7984,14.45,53.74,86.43
Corn stover,27163,55296,9.73,0,86.43476237
Miscanthus,19075,8935,24.32,42.95,86.45
Switchgrass,40003,381377,19.99,16.99054369,86.45776956
Miscanthus,19183,6991,60.31,0,86.46
Yard Trimmings,17057,293,28.79,0,86.47
Yard Trimmings,20013,79,28.86,0,86.48
Yard Trimmings,27003,2688,28.06,0,86.48
Miscanthus,48063,687,44.95,0,86.48
Miscanthus,48189,140481,0,0,86.48
Yard Trimmings,6031,1210,26.79,0,86.49
Miscanthus,38039,8192,34.48,0,86.49
Miscanthus,39011,168,62.63,0,86.49
Miscanthus,18121,81379,14.29,53.34,86.5
Corn stover,19137,177993,5.01,0,86.51728017
Corn stover,17107,488243,4.08,0,86.51893723
Corn stover,19109,738097,2.96,0,86.52323873
Miscanthus,18151,76764,24.91348549,43.19316998,86.52517665
Yard Trimmings,18091,889,27.23,0,86.53
Yard Trimmings,39153,4324,29.14,0,86.56
Yard Trimmings,18105,1130,28.92,0,86.57
Yard Trimmings,24019,260,28.9,0,86.57
Switchgrass,48037,297011,3.38,58.73676241,86.57779106
Yard Trimmings,18035,938,26.45,0,86.58
Miscanthus,55101,10595,9.23,59.59,86.58
Switchgrass,48161,538596,36.5031444,17.95628891,86.58676637
Switchgrass,5103,16546,52.48,0,86.6
Switchgrass,40005,441510,22.68972671,39.22567308,86.60459412
Switchgrass,48281,3240,41.56,0,86.61
Switchgrass,22003,66702,0,65.25,86.62
Yard Trimmings,21035,306,25.94,0,86.62
Miscanthus,40011,384,34.33,0,86.62
Switchgrass,48019,389264,39.25,0,86.63
Yard Trimmings,18005,631,28.94,0,86.64
Yard Trimmings,51177,1008,28.05,0,86.65
Switchgrass,40033,331098,43.7314953,0,86.65090281
Corn stover,27047,352654,8.8,0,86.67902244
Yard Trimmings,21141,214,28.81,0,86.68
Miscanthus,5111,37209,8.83,53.35,86.68
Switchgrass,5107,267532,31.21,30.1433867,86.68253398
Switchgrass,40065,206664,32.52439902,1.486568343,86.69402228
Yard Trimmings,55103,142,29.96,0,86.7
Switchgrass,13177,139,40.07,0,86.72
Miscanthus,48007,1321,41.28,0,86.72
Yard Trimmings,26073,564,28.68,0,86.73
Miscanthus,20165,6235,28.93,0,86.74
Yard Trimmings,20059,207,28.56,0,86.74
Yard Trimmings,20087,151,28.5,0,86.74
Miscanthus,37019,4754,42.52,0,86.74
Corn stover,27073,486887,11.03,0,86.74294921
Switchgrass,47051,111697,1.57,56.49158276,86.74623284
Yard Trimmings,39077,474,26.04,0,86.75
Yard Trimmings,37015,165,30.23,0,86.76
Yard Trimmings,18183,266,30.56,0,86.76
Corn stover,27143,389173,10.87,0,86.77167609
Yard Trimmings,55019,275,30.31,0,86.78
Yard Trimmings,18051,269,28.15,0,86.79
Yard Trimmings,27147,290,31.42,0,86.79
Miscanthus,38029,187953,23.97,0,86.79
Switchgrass,20033,343189,34.22696759,0,86.80574541
Miscanthus,19137,29251,5.01,60.62,86.81
Miscanthus,21057,49822,46.34180844,16.14518125,86.81951387
Yard Trimmings,42031,316,30.15,0,86.82
Miscanthus,37065,63130,34.68334865,12.3862403,86.82629574
Yard Trimmings,26157,437,30.59,0,86.83
Miscanthus,21081,1624,15.83,54.98,86.83
Corn stover,37041,1618,8.59,0,86.84
Switchgrass,29127,950,43.25,0,86.85
Miscanthus,18103,3321,55.76,0,86.85
Miscanthus,37185,42582,0,59.53,86.86
Corn stover,13081,3390,15.45,0,86.86
Switchgrass,48457,64804,10.72,49.75,86.87
Corn stover,46025,241018,30.67596395,52.88875092,86.87671224
Miscanthus,18011,6169,16.47,53.74,86.88
Corn stover,38051,50845,36.75,0,86.88560527
Yard Trimmings,17155,47,30.64,0,86.89
Yard Trimmings,39141,619,30.86,0,86.89
Miscanthus,5121,191830,38.66361794,24.54214106,86.89056978
Yard Trimmings,27051,48,30.92,0,86.9
Switchgrass,37147,50641,4.05,53.02,86.9
Yard Trimmings,21223,71,30,0,86.91
Yard Trimmings,39037,419,29.85,0,86.91
Corn stover,31149,60814,32.71,44.64452527,86.91328345
Miscanthus,48355,139759,17.78,0,86.92
Yard Trimmings,17037,837,33.87,0,86.93
Miscanthus,18179,697,10.87,56.25,86.93
Yard Trimmings,27027,481,31.1,0,86.94
Miscanthus,39039,28,50.48,0,86.95
Yard Trimmings,18113,379,31.52,0,86.95
Switchgrass,46123,102432,36.36314745,0,86.95602019
Miscanthus,47051,1244,1.57,60.57,86.97
Switchgrass,13007,12639,39.40568241,3.577213387,86.97230002
Yard Trimmings,20091,4476,29.82,0,86.98
Yard Trimmings,39023,1097,30.78,0,86.98
Yard Trimmings,17105,308,31.39,0,87
Yard Trimmings,17165,200,30.85,0,87
Yard Trimmings,42029,4048,31.84,0,87
Miscanthus,17201,6762,13.71,56.31,87
Miscanthus,37117,38208,45.21,0,87
Miscanthus,55111,220099,13.11,57.51716764,87.00149837
Miscanthus,39161,88,54.44,0,87.01
Miscanthus,48133,10267,33.49,0,87.01
Corn stover,19167,693367,7.51,0,87.01
Yard Trimmings,55081,361,33.5,0,87.02
Switchgrass,24039,3760,0,47.83,87.03
Switchgrass,48007,1201,41.28,0,87.03
Miscanthus,19079,2674,24.11,42.95,87.03
Yard Trimmings,27097,265,31.52,0,87.04
Yard Trimmings,55109,681,34.17,0,87.04
Switchgrass,20085,49547,32.9420088,16.31993501,87.0558609
Miscanthus,13211,67410,3.28,54.82,87.06
Yard Trimmings,17187,142,30.75,0,87.07
Yard Trimmings,18107,306,31.03,0,87.07
Yard Trimmings,17191,133,31.63,0,87.08
Yard Trimmings,18029,398,33.13,0,87.08
Yard Trimmings,55119,164,31.81,0,87.08
Miscanthus,19165,4137,56.38,0,87.09
Yard Trimmings,46127,119,31.77,0,87.1
Switchgrass,48363,616748,21.87,25.34297658,87.1061224
Corn stover,39113,9606,4.45,0,87.11529357
Yard Trimmings,17189,117,31.98,0,87.12
Yard Trimmings,21053,81,31.99,0,87.12
Yard Trimmings,36069,870,31.94,0,87.12
Yard Trimmings,39117,280,30.81,0,87.12
Miscanthus,48369,132119,8.56,0,87.12
Corn stover,27045,280112,3.47,0,87.12547674
Yard Trimmings,24045,804,30.4,0,87.13
Miscanthus,17053,90359,10.4,59.02,87.13
Switchgrass,48223,471555,29.77,27.49504745,87.13654361
Yard Trimmings,17059,43,32.08,0,87.14
Miscanthus,18057,2744,18.14,53.74,87.14
Yard Trimmings,27079,221,30.67,0,87.15
Yard Trimmings,18171,67,32.22,0,87.16
Switchgrass,40027,32544,51.06,0,87.16
Miscanthus,29061,171826,37.83102569,31.76942698,87.16477681
Miscanthus,37197,84239,34.01579613,24.11820606,87.16700637
Switchgrass,17133,114934,38.12,20.22326405,87.16844311
Miscanthus,27025,70356,16.4,51.94,87.17
Yard Trimmings,29069,255,32.81,0,87.17
Miscanthus,22003,70,0,65.25,87.17
Miscanthus,27127,6944,0,57.98,87.17
Switchgrass,12027,390173,29.38998506,34.05185395,87.17919846
Miscanthus,18023,1992,66.17,0,87.18
Yard Trimmings,20189,46,32.16,0,87.19
Switchgrass,22021,46101,20.47,43.22,87.19
Switchgrass,40061,333147,24.8,37.70556784,87.19805299
Miscanthus,55107,66360,14.7,49.74,87.2
Yard Trimmings,18147,167,29.69,0,87.2
Switchgrass,21217,31713,56.02566518,0,87.20540851
Miscanthus,38047,131758,35.08,0,87.21
Yard Trimmings,21045,128,31.3,0,87.23
Miscanthus,39101,103,14.55,51.79,87.23
Corn stover,18083,49085,0,0,87.23667699
Switchgrass,1035,46250,44.82511676,16.25104735,87.23792714
Yard Trimmings,17017,108,31.07,0,87.24
Miscanthus,40009,50738,30.23,0,87.25
Switchgrass,5047,180926,24.70136741,46.30478837,87.25464477
Yard Trimmings,18157,1425,33.92,0,87.26
Miscanthus,18079,91661,34.81611481,38.65882982,87.2640868
Switchgrass,1075,46626,11.28,50.67,87.28
Switchgrass,20009,234592,42.15,0,87.28
Yard Trimmings,24041,305,31.82,0,87.28
Miscanthus,27103,516,0,63.03,87.28
Miscanthus,29153,12192,50.17,0,87.29
Switchgrass,40081,444470,35.73,21.86461322,87.29770547
Yard Trimmings,17083,181,32.33,0,87.32
Yard Trimmings,12063,392,33.04,0,87.33
Yard Trimmings,39041,1448,32.17,0,87.33
Switchgrass,47109,85168,33.67753217,29.74036657,87.34705406
Yard Trimmings,21105,38,33.12,0,87.35
Yard Trimmings,27019,751,33.16,0,87.35
Switchgrass,5087,38686,13.05,49.6,87.35
Switchgrass,47003,34077,52,0,87.35
Miscanthus,18085,51942,12.76,59.58,87.35
Yard Trimmings,18043,602,34.37,0,87.36
Yard Trimmings,21145,525,31.64,0,87.36
Corn stover,55053,64678,1.41,0,87.3864801
Yard Trimmings,20191,189,32.06,0,87.39
Miscanthus,28051,9192,13.55,56.5,87.4
Miscanthus,5135,107921,0,66.49,87.41
Miscanthus,51191,56172,1.12,70.48,87.41
Miscanthus,19059,12869,18.07,41.85,87.41
Miscanthus,29093,65958,0,73.84756163,87.43828527
Yard Trimmings,36101,792,35.28,0,87.45
Switchgrass,20067,49684,18.72,0,87.45
Yard Trimmings,36123,202,33.21,0,87.48
Switchgrass,20093,52562,23.43,0,87.48
Miscanthus,48101,24588,15.27,0,87.48
Corn stover,39137,151327,7.56,0,87.48806763
Yard Trimmings,17009,55,33.82,0,87.49
Yard Trimmings,27169,411,33.88,0,87.5
Yard Trimmings,20209,1274,35.83,0,87.51
Yard Trimmings,29057,61,33.64,0,87.51
Miscanthus,18099,39210,13.9,59.58,87.52
Yard Trimmings,26149,487,32.25,0,87.53
Switchgrass,12129,2470,54.63,0,87.53
Miscanthus,48037,14115,3.38,57.03,87.53
Corn stover,19069,625243,12.25,0,87.55122909
Yard Trimmings,20015,525,35.35,0,87.57
Miscanthus,17007,62,18.44,56.31,87.57
Miscanthus,18159,75,66.77,0,87.57
Yard Trimmings,21075,52,34.3,0,87.59
Miscanthus,46055,97558,10.48885678,2.95705693,87.59030853
Yard Trimmings,39039,311,33,0,87.6
Miscanthus,17147,21,20.27,55.75,87.6
Miscanthus,37157,61074,39.05671137,19.32051511,87.60593657
Corn stover,19057,55652,0,0,87.60973352
Miscanthus,18063,151843,26.3821135,45.86560684,87.61642572
Yard Trimmings,17183,646,37.04,0,87.62
Yard Trimmings,27037,3238,35.03,0,87.63
Yard Trimmings,55095,348,34.59,0,87.65
Miscanthus,38051,160921,36.75,0,87.65
Yard Trimmings,20175,187,34.4,0,87.66
Switchgrass,13093,28870,0.45,50.81,87.66
Corn stover,38001,16372,44.61,0,87.6751979
Switchgrass,48439,137305,10.01835235,54.64146979,87.67911496
Yard Trimmings,21239,200,32.27,0,87.68
Yard Trimmings,18053,554,30.94,0,87.69
Yard Trimmings,37177,33,34.79,0,87.69
Miscanthus,27099,69049,24.73,58.54,87.69
Switchgrass,28051,127531,13.55,56.5,87.7
Miscanthus,5087,831,13.05,49.6,87.7
Switchgrass,48187,164597,26.15110853,19.68938292,87.70074406
Miscanthus,19125,167510,22.81279983,49.82450481,87.70857668
Yard Trimmings,17135,238,34.06,0,87.71
Yard Trimmings,37077,463,32.15,0,87.71
Miscanthus,42025,5072,2.38,59.34,87.72
Yard Trimmings,39017,2966,32.43,0,87.73
Miscanthus,48059,19412,28.67,0,87.73
Miscanthus,55117,7941,27.47,49.73,87.75
Miscanthus,48453,18491,34.17,0,87.76
Corn stover,38077,396545,33.62,41.6607925,87.76963638
Miscanthus,12039,1082,53.87,0,87.78
Switchgrass,29183,69714,15.64,54.05,87.79
Miscanthus,48275,43637,14.19,0,87.79
Yard Trimmings,20031,68,35.29,0,87.79
Yard Trimmings,29021,717,32.62,0,87.79
Yard Trimmings,18125,102,33.85,0,87.8
Corn stover,19161,310456,12.76,0,87.80513709
Switchgrass,47049,20583,0,67.03,87.81
Yard Trimmings,37053,193,34.26,0,87.81
Miscanthus,12013,6707,58.03,0,87.81
Miscanthus,18031,99708,12.09,61.87643399,87.81998074
Yard Trimmings,27129,123,35.52,0,87.83
Switchgrass,12015,9070,10.01,58.89,87.83
Yard Trimmings,42039,701,32.64,0,87.86
Yard Trimmings,47037,2595,34.2,0,87.87
Switchgrass,5031,112346,27.74142916,36.86902159,87.87986301
Yard Trimmings,17121,312,34.68,0,87.88
Miscanthus,26059,19433,23.31,52.25,87.88
Yard Trimmings,17127,122,35.67,0,87.89
Yard Trimmings,18069,296,35.76,0,87.89
Miscanthus,26025,150,25.67,52.25,87.89
Corn stover,31173,240572,35.31259893,60.93728464,87.90260816
Yard Trimmings,12073,2270,33,0,87.91
Corn stover,27023,335829,15.98,0,87.91560589
Corn stover,31157,168565,24.53262332,65.09494765,87.92630107
Corn stover,18085,268826,12.76,0,87.93582079
Yard Trimmings,17115,880,34.16,0,87.94
Switchgrass,48239,519116,31.75508073,34.02416882,87.94011329
Miscanthus,39037,27524,55.20203822,12.83212033,87.94332582
Switchgrass,28127,87879,6.74,63.48,87.95
Miscanthus,40015,171740,42.9052491,6.413338302,87.95225574
Miscanthus,1105,143695,16.04,51.01569505,87.95494123
Switchgrass,48117,73777,24.73,0,87.96
Miscanthus,18009,2486,17.51,53.12,87.96
Yard Trimmings,17177,375,35.19,0,87.97
Corn stover,21101,121536,14.5,0,87.99
Yard Trimmings,39175,180,36.09,0,88
Miscanthus,22045,22815,20.79,56.91,88
Miscanthus,48023,56955,20.69,0,88
Yard Trimmings,20043,63,32.91,0,88.01
Miscanthus,39043,1106,59.72,0,88.01
Yard Trimmings,51099,197,33.7,0,88.02
Miscanthus,38017,142252,46.0328046,0,88.02056182
Corn stover,19033,316349,15,0,88.04159665
Switchgrass,1131,73023,14.07,50.42,88.05
Switchgrass,28015,102500,17.29,56.5,88.06
Yard Trimmings,29045,56,36.66,0,88.07
Miscanthus,28139,10697,14.13,47,88.07
Switchgrass,48373,136367,25.44222305,40.99093256,88.07235607
Yard Trimmings,29073,120,36.82,0,88.09
Corn stover,18099,175323,13.9,0,88.10881989
Miscanthus,19187,79542,12.71,62.42,88.11
Switchgrass,48031,434,50.29,0,88.13
Yard Trimmings,39051,340,33.14,0,88.14
Corn stover,39101,69048,14.55,0,88.14214199
Corn stover,39103,40271,13.17,0,88.1456676
Yard Trimmings,55077,122,37.07,0,88.15
Yard Trimmings,17167,1593,38.57,0,88.16
Yard Trimmings,51033,231,34.53,0,88.17
Switchgrass,20055,116973,32.88,0,88.17
Corn stover,55105,397316,16.09,0,88.17418959
Yard Trimmings,37135,1102,37.42,0,88.18
Yard Trimmings,55013,123,37.25,0,88.19
Miscanthus,18025,713,70.13,0,88.19
Miscanthus,22021,6229,20.47,43.22,88.21
Switchgrass,28073,36309,15.33,57.3,88.23
Miscanthus,17071,19901,16.39,61.38,88.23
Miscanthus,19021,21743,26.27,41.85,88.23
Miscanthus,39095,74,51.63,0,88.23
Yard Trimmings,27145,1212,37.52,0,88.24
Miscanthus,38093,198176,39.87,0,88.24
Yard Trimmings,21047,606,36.65,0,88.26
Yard Trimmings,39091,364,37.63,0,88.26
Yard Trimmings,55127,824,36.51,0,88.26
Miscanthus,19147,15608,25.3,41.85,88.27
Corn stover,38017,358500,46.77872923,14.46724653,88.27614714
Yard Trimmings,21185,491,38.16,0,88.28
Yard Trimmings,37155,1082,40.6,0,88.28
Yard Trimmings,6107,3610,37.4,0,88.29
Corn stover,55027,419082,16.25,0,88.29471867
Miscanthus,48207,120308,25.53,0,88.33
Corn stover,48113,7090,23.56,78.37,88.33
Yard Trimmings,20079,278,39.37,0,88.34
Miscanthus,51075,18062,0,63.05,88.36
Switchgrass,48291,354809,22.97,49.29981807,88.37429795
Miscanthus,37147,74504,4.05,53.02,88.38
Switchgrass,40011,410065,35.21907437,19.51673232,88.38659227
Yard Trimmings,17113,1379,37.48,0,88.39
Yard Trimmings,21033,103,37.28,0,88.39
Miscanthus,37035,72343,30.17088744,30.99392892,88.39392132
Yard Trimmings,21225,121,34.16,0,88.42
Corn stover,55101,72301,12.16691332,3.683172294,88.42224174
Corn stover,20063,23547,16.44,0,88.43772455
Yard Trimmings,55017,504,37.55,0,88.44
Miscanthus,12129,13,54.63,0,88.44
Corn stover,21021,6004,16.33,0,88.44
Yard Trimmings,27161,154,39.75,0,88.45
Miscanthus,17203,12803,0,77.34,88.45
Corn stover,27131,209368,15.35,0,88.45288535
Miscanthus,17141,36511,24.95,56.31,88.46
Switchgrass,37163,98567,8.16,59.07485873,88.46068441
Yard Trimmings,39145,628,38.31,0,88.47
Switchgrass,13211,2034,3.28,54.82,88.47
Yard Trimmings,39063,605,37.97,0,88.48
Miscanthus,27101,191,57.51,0,88.48
Yard Trimmings,20065,21,40.15,0,88.49
Yard Trimmings,27109,1177,36.93,0,88.49
Switchgrass,22085,49486,10.95,56.68,88.49
Miscanthus,18089,36,19.5,53.26,88.49
Miscanthus,55011,140992,16.65,59.57262128,88.49306457
Switchgrass,51117,1884,50.12,0,88.5
Yard Trimmings,51137,273,38.34,0,88.51
Miscanthus,18075,38124,19.3,53.12,88.51
Miscanthus,22007,2475,0,81.38,88.51
Miscanthus,48457,25,10.72,49.75,88.51
Miscanthus,55079,7889,19.35,59.59,88.51
Yard Trimmings,27055,151,38.9,0,88.52
Miscanthus,17163,227167,37.3281172,43.76306726,88.52543054
Corn stover,27011,206473,16.92,0,88.53083192
Miscanthus,26067,2504,47.98207668,14.55242013,88.53267572
Miscanthus,17149,336888,41.65003829,36.39249222,88.54028849
Corn stover,19093,238258,13.52,0,88.54947074
Miscanthus,1111,79215,36.01466654,32.40729862,88.56532929
Switchgrass,48025,455213,42.03238225,0,88.56751385
Yard Trimmings,21151,681,36.78,0,88.57
Yard Trimmings,20107,75,37.85,0,88.57
Yard Trimmings,37157,741,38.04,0,88.57
Yard Trimmings,55035,807,35.97,0,88.57
Corn stover,39069,193311,15.81,0,88.5705038
Miscanthus,20077,452220,41.15,14.95612459,88.57133833
Corn stover,46053,70093,20.53,67.36,88.58
Switchgrass,28159,56899,8.53,62.23,88.59
Switchgrass,20143,306725,45.58582421,15.23972493,88.6000492
Corn stover,27049,421036,17.78,0,88.6114376
Miscanthus,18165,6238,23.84,54.22189804,88.61954633
Miscanthus,48077,32036,28.61,0,88.62
Miscanthus,55059,197,20.44,59.59,88.63
Yard Trimmings,20051,232,44.08,0,88.64
Switchgrass,37185,9716,0,59.53,88.64
Corn stover,19119,621532,16.13,0,88.64
Miscanthus,27005,128291,42.38654528,15.58742897,88.64069623
Corn stover,18009,69710,17.51,0,88.6525213
Switchgrass,48441,396699,28.66827179,14.65852515,88.6573528
Yard Trimmings,37073,95,39.48,0,88.66
Biosorghum,12129,3,78.55,124.35,88.66
Miscanthus,39109,81116,23.08,59.32,88.67
Miscanthus,48075,43342,27.35,0,88.68
Yard Trimmings,12131,458,41.82,0,88.69
Corn stover,19139,204417,16.67,0,88.69539167
Switchgrass,12081,112099,36.42417336,35.43098244,88.69931123
Miscanthus,48327,1780,21.88,0,88.7
Switchgrass,48197,222465,42.16865035,2.203115097,88.71518284
Miscanthus,18137,116867,13.18,69.44527069,88.71531399
Miscanthus,55035,119950,38.57491063,31.04313614,88.71937165
