fips,polyfrr
9009,1
9011,1
9013,1
9015,1
10001,3
10003,3
10005,3
11001,3
12001,13
12003,13
12005,13
12007,13
12009,13
12011,13
12013,13
12015,13
12017,13
12019,13
12021,13
12023,13
12027,13
12029,13
12031,13
12033,13
12035,13
12037,13
12039,13
12041,13
12043,13
12045,13
12047,13
12049,13
12051,13
12053,13
12055,13
12057,13
12059,13
12061,13
12063,13
12065,13
12067,13
12069,13
12071,13
12073,13
12075,13
12077,13
12079,13
12081,13
12083,13
12085,13
12086,13
12087,13
12089,13
12091,13
12093,13
12095,13
12097,13
12099,13
12101,13
12103,13
12105,13
12107,13
12109,13
12111,13
12113,13
12115,13
12117,13
12119,13
12121,13
12123,13
12125,13
12127,13
12129,13
12131,13
12133,13
13001,13
13003,3
13005,13
13007,3
13009,3
13011,3
13013,3
13015,5
13017,3
13019,3
13021,3
13023,3
13025,13
13027,3
13029,13
13031,3
13033,3
13035,3
13037,3
13039,13
13043,3
13045,3
13047,5
13049,13
13051,13
13053,3
13055,5
13057,3
13059,3
13061,3
13063,3
13065,3
13067,3
13069,3
13071,3
13073,3
13075,3
13077,3
13079,3
13081,3
13083,5
13085,3
13087,3
13089,3
13091,3
13093,3
13095,3
13097,3
13099,3
13101,3
13103,3
13105,3
13107,3
13109,13
13111,3
13113,3
13115,5
13117,3
13119,3
13121,3
13123,3
13125,3
13127,13
13129,5
13131,3
13133,3
13135,3
13137,3
13139,3
13141,3
13143,3
13145,3
13147,3
13149,3
13151,3
13153,3
13155,3
13157,3
13159,3
13161,3
13163,3
13165,3
13167,3
13169,3
13171,3
13173,3
13175,3
13177,3
13179,13
13181,3
13183,13
13185,3
13187,3
13189,3
13191,13
13193,3
13195,3
13197,3
13199,3
13201,3
13205,3
13207,3
13209,3
13211,3
13213,5
13215,3
13217,3
13219,3
13221,3
13223,5
13225,3
13227,3
13229,13
13231,3
13233,5
13235,3
13237,3
13239,3
13241,3
13243,3
13245,3
13247,3
13249,3
13251,3
13253,3
13255,3
13257,3
13259,3
13261,3
13263,3
13265,3
13267,13
13269,3
13271,3
13273,3
13275,3
13277,3
13279,13
13281,3
13283,3
13285,3
13287,3
13289,3
13291,3
13293,3
13295,5
13297,3
13299,13
13301,3
13303,3
13305,13
13307,3
13309,3
13311,3
13313,5
13315,3
13317,3
13319,3
13321,3
16001,12
16003,12
16005,12
16007,12
16009,10
16011,12
16013,12
16015,12
16017,10
16019,12
16021,10
16023,12
16025,12
16027,12
16029,12
16031,12
16033,12
16035,10
16037,12
16039,12
16041,12
16043,12
16045,12
16047,12
16049,10
16051,12
16053,12
16055,10
16057,10
16059,12
16061,10
16063,12
16065,12
16067,12
16069,10
16071,12
16073,12
16075,12
16077,12
16079,10
16081,12
16083,12
16085,12
16087,12
17001,7
17003,7
17005,7
17007,7
17009,7
17011,7
17013,7
17015,7
17017,7
17019,7
17021,7
17023,7
17025,7
17027,7
17029,7
17031,7
17033,7
17035,7
17037,7
17039,7
17041,7
17043,7
17045,7
17047,7
17049,7
17051,7
17053,7
17055,7
17057,7
17059,7
17061,7
17063,7
17065,7
17067,7
17069,7
17071,7
17073,7
17075,7
17077,7
17079,7
17081,7
17083,7
17085,7
17087,7
17089,7
17091,7
17093,7
17095,7
17097,7
17099,7
17101,7
17103,7
17105,7
17107,7
17109,7
17111,7
17113,7
17115,7
17117,7
17119,7
17121,7
17123,7
17125,7
17127,7
17129,7
17131,7
17133,7
17135,7
17137,7
17139,7
17141,7
17143,7
17145,7
17147,7
17149,7
17151,7
17153,7
17155,7
17157,7
17159,7
17161,7
17163,7
17165,7
17167,7
17169,7
17171,7
17173,7
17175,7
17177,7
17179,7
17181,7
17183,7
17185,7
17187,7
17189,7
17191,7
17193,7
17195,7
17197,7
17199,7
17201,7
17203,7
18001,7
18003,7
18005,7
18007,7
18009,7
18011,7
18013,7
18015,7
18017,7
18019,7
18021,7
18023,7
18025,7
18027,7
18029,7
18031,7
18033,7
18035,7
18037,7
18039,7
18041,7
18043,7
18045,7
18047,7
18049,7
18051,7
18053,7
18055,7
18057,7
18059,7
18061,7
18063,7
18065,7
18067,7
18069,7
18071,7
18073,7
18075,7
18077,7
18079,7
18081,7
18083,7
18085,7
18087,7
18089,7
18091,7
18093,7
18095,7
18097,7
18099,7
18101,7
18103,7
18105,7
18107,7
18109,7
18111,7
18113,7
18115,7
18117,7
18119,7
18121,7
18123,7
18125,7
18127,7
18129,7
18131,7
18133,7
18135,7
18137,7
18139,7
18141,7
18143,7
18145,7
18147,7
18149,7
18151,7
18153,7
18155,7
18157,7
18159,7
18161,7
18163,7
18165,7
18167,7
18169,7
18171,7
18173,7
18175,7
18177,7
18179,7
18181,7
18183,7
19001,7
19003,7
19005,7
19007,7
19009,7
19011,7
19013,7
19015,7
19017,7
19019,7
19021,7
19023,7
19025,7
19027,7
19029,7
19031,7
19033,7
19035,7
19037,7
19039,7
19041,7
19043,7
19045,7
19047,7
19049,7
19051,7
19053,7
19055,7
19057,7
19059,7
19061,7
19063,7
19065,7
19067,7
19069,7
19071,7
19073,7
19075,7
19077,7
19079,7
19081,7
19083,7
19085,7
19087,7
19089,7
19091,7
19093,7
19095,7
19097,7
19099,7
19101,7
19103,7
19105,7
19107,7
19109,7
19111,7
19113,7
19115,7
19117,7
19119,7
19121,7
19123,7
19125,7
19127,7
19129,7
19131,7
19133,7
19135,7
19137,7
19139,7
19141,7
19143,7
19145,7
19147,7
19149,7
19151,7
19153,7
19155,7
19157,7
19159,7
19161,7
19163,7
19165,7
19167,7
19169,7
19171,7
19173,7
19175,7
19177,7
19179,7
19181,7
19183,7
19185,7
19187,7
19189,7
19191,7
19193,7
19195,7
19197,7
20001,8
20003,8
20005,8
20007,8
20009,8
20011,8
20013,8
20015,8
20017,8
20019,8
20021,8
20023,8
20025,8
20027,9
20029,9
20031,8
20033,8
20035,8
20037,8
20039,8
20041,8
20043,8
20045,8
20047,8
20049,8
20051,8
20053,8
20055,8
20057,8
20059,8
20061,8
20063,8
20065,8
20067,8
20069,8
20071,8
20073,8
20075,8
20077,8
20079,8
20081,8
20083,8
20085,8
20087,8
20089,9
20091,8
20093,8
20095,8
20097,8
20099,8
20101,8
20103,8
20105,8
20107,8
20109,8
20111,8
20113,8
20115,8
20117,8
20119,8
20121,8
20123,9
20125,8
20127,8
20129,8
20131,8
20133,8
20135,8
20137,8
20139,8
20141,9
20143,9
20145,8
20147,9
20149,8
20151,8
20153,8
20155,8
20157,9
20159,8
20161,8
20163,9
20165,8
20167,8
20169,8
20171,8
20173,8
20175,8
20177,8
20179,8
20181,8
20183,9
20185,8
20187,8
20189,8
20191,8
20193,8
20195,8
20197,8
20199,8
20201,9
20203,8
20205,8
20207,8
20209,8
21001,5
21003,5
21005,5
21007,5
21009,5
21011,5
21013,5
21015,5
21017,5
21019,5
21021,5
21023,5
21025,5
21027,5
21029,5
21031,5
21033,7
21035,5
21037,5
21039,5
21041,5
21043,5
21045,5
21047,7
21049,5
21051,5
21053,5
21055,7
21057,5
21059,7
21061,5
21063,5
21065,5
21067,5
21069,5
21071,5
21073,5
21075,5
21077,5
21079,5
21081,5
21083,5
21085,5
21087,5
21089,5
21091,7
21093,5
21095,5
21097,5
21099,5
21101,7
21103,5
21105,5
21107,7
21109,5
21111,5
21113,5
21115,5
21117,5
21119,5
21121,5
21123,5
21125,5
21127,5
21129,5
21131,5
21133,5
21135,5
21137,5
21139,5
21141,7
21143,5
21145,5
21147,5
21149,7
21151,5
21153,5
21155,5
21157,5
21159,5
21161,5
21163,5
21165,5
21167,5
21169,5
21171,5
21173,5
21175,5
21177,7
21179,5
21181,5
21183,7
21185,5
21187,5
21189,5
21191,5
21193,5
21195,5
21197,5
21199,5
21201,5
21203,5
21205,5
21207,5
21209,5
21211,5
21213,7
21215,5
21217,5
21219,7
21221,5
21223,5
21225,7
21227,5
21229,5
21231,5
21233,7
21235,5
21237,5
21239,5
22001,6
22003,6
22005,6
22007,6
22009,6
22011,6
22013,4
22015,4
22017,4
22019,6
22021,4
22023,6
22025,6
22027,4
22029,6
22031,4
22033,6
22035,6
22037,6
22039,6
22041,6
22043,6
22045,6
22047,6
22049,4
22051,6
22053,6
22055,6
22057,6
22059,6
22061,4
22063,6
22065,6
22067,6
22069,4
22071,6
22073,4
22075,6
22077,6
22079,6
22081,4
22083,6
22085,4
22087,6
22089,6
22091,6
22093,6
22095,6
22097,6
22099,6
22101,6
22103,6
22105,6
22107,6
22109,6
22111,4
22113,6
22115,4
22117,6
22119,4
22121,6
22123,6
22125,6
22127,4
23001,1
23003,1
23005,1
23007,1
23009,1
23011,1
23013,1
23015,1
23017,1
23019,1
23021,1
23023,1
23025,1
23027,1
23029,1
23031,1
24001,1
24003,3
24005,1
24009,3
24011,3
24013,1
24015,3
24017,3
24019,3
24021,1
24023,1
24025,1
24027,1
24029,3
24031,1
24033,3
24035,3
24037,3
24039,3
24041,3
24043,1
24045,3
24047,3
24510,1
25001,1
25003,1
25005,1
25007,1
25009,1
25011,1
25013,1
25015,1
25017,1
25019,1
25021,1
25023,1
25025,1
25027,1
26001,2
26003,2
26005,2
26007,2
26009,2
26011,2
26013,2
26015,2
26017,2
26019,2
26021,2
26023,2
26025,2
26027,2
26029,2
26031,2
26033,2
26035,2
26037,2
26039,2
26041,2
26043,2
26045,2
26047,2
26049,2
26051,2
26053,2
26055,2
26057,2
26059,2
26061,2
26063,2
26065,2
26067,2
26069,2
26071,2
26073,2
26075,2
26077,2
26079,2
26081,2
26083,2
26085,2
26087,2
26089,2
26091,2
26093,2
26095,2
26097,2
26099,2
26101,2
26103,2
26105,2
26107,2
26109,2
26111,2
26113,2
26115,2
26117,2
26119,2
26121,2
26123,2
26125,2
26127,2
26129,2
26131,2
26133,2
26135,2
26137,2
26139,2
26141,2
26143,2
26145,2
26147,2
26149,2
26151,2
26153,2
26155,2
26157,2
26159,2
26161,2
26163,2
26165,2
27001,2
27003,2
27005,9
27007,2
27009,2
27011,7
27013,7
27015,7
27017,2
27019,2
27021,2
27023,7
27025,2
27027,9
27029,9
27031,2
27033,7
27035,2
27037,7
27039,7
27041,7
27043,7
27045,7
27047,7
27049,7
27051,7
27053,2
27055,7
27057,2
27059,2
27061,2
27063,7
27065,2
27067,2
27069,9
27071,2
27073,7
27075,2
27077,2
27079,7
27081,7
27083,7
27085,2
27087,9
27089,9
27091,7
27093,2
27095,2
27097,2
27099,7
27101,7
27103,7
27105,7
27107,9
27109,7
27111,7
27113,9
27115,2
27117,7
27119,9
27121,7
27123,2
27125,9
27127,7
27129,2
27131,7
27133,7
27135,9
27137,2
27139,2
27141,2
27143,2
27145,2
27147,7
27149,7
27151,7
27153,2
27155,7
27157,7
27159,2
27161,7
27163,2
27165,7
27167,7
27169,7
27171,2
27173,7
28001,6
28003,3
28005,6
28007,6
28009,6
28011,6
28013,6
28015,6
28017,3
28019,6
28021,6
28023,3
28025,3
28027,6
28029,6
28031,3
28033,6
28035,3
28037,6
28039,3
28041,3
28043,6
28045,3
28047,3
28049,6
28051,6
28053,6
28055,6
28057,3
28059,3
28061,3
28063,6
28065,3
28067,3
28069,3
28071,6
28073,3
28075,3
28077,3
28079,6
28081,3
28083,6
28085,6
28087,3
28089,6
28091,3
28093,6
28095,3
28097,6
28099,3
28101,3
28103,3
28105,3
28107,6
28109,3
28111,3
28113,3
28115,3
28117,3
28119,6
28121,6
28123,6
28125,6
28127,3
28129,3
28131,3
28133,6
28135,6
28137,6
28139,3
28141,3
28143,6
28145,3
28147,3
28149,6
28151,6
28153,3
28155,6
28157,6
28159,3
28161,6
28163,6
29001,7
29003,7
29005,7
29007,7
29009,5
29011,5
29013,7
29015,7
29017,5
29019,7
29021,7
29023,7
29025,7
29027,7
29029,7
29031,7
29033,7
29035,5
29037,7
29039,7
29041,7
29043,5
29045,7
29047,7
29049,7
29051,7
29053,7
29055,7
29057,5
29059,7
29061,7
29063,7
29065,5
29067,5
29069,7
29071,7
29073,7
29075,7
29077,5
29079,7
29081,7
29083,7
29085,7
29087,7
29089,7
29091,5
29093,5
29095,7
29097,5
29099,7
29101,7
29103,7
29105,7
29107,7
29109,5
29111,7
29113,7
29115,7
29117,7
29119,5
29121,7
29123,5
29125,7
29127,7
29129,7
29131,7
29133,7
29135,7
29137,7
29139,7
29141,7
29143,7
29145,5
29147,7
29149,5
29151,7
29153,5
29155,7
29157,7
29159,7
29161,7
29163,7
29165,7
29167,7
29169,7
29171,7
29173,7
29175,7
29177,7
29179,5
29181,5
29183,7
29185,7
29186,7
29187,7
29189,7
29195,7
29197,7
29199,7
29201,7
29203,5
29205,7
29207,7
29209,5
29211,7
29213,5
29215,5
29217,7
29219,7
29221,7
29223,5
29225,5
29227,7
29229,5
29510,7
30001,10
30003,10
30005,9
30007,10
30009,10
30011,9
30013,10
30015,9
30017,9
30019,9
30021,9
30023,10
30025,9
30027,10
30029,10
30031,10
30033,9
30035,9
30037,10
30039,10
30041,9
30043,10
30045,10
30047,10
30049,10
30051,9
30053,10
30055,9
30057,10
30059,10
30061,10
30063,10
30065,10
30067,10
30069,10
30071,9
30073,9
30075,9
30077,10
30079,9
30081,10
30083,9
30085,9
30087,9
30089,10
30091,9
30093,10
30095,10
30097,10
30099,9
30101,9
30103,10
30105,9
30107,10
30109,9
30111,10
31001,9
31003,7
31005,9
31007,9
31009,9
31011,7
31013,9
31015,9
31017,9
31019,9
31021,7
31023,7
31025,7
31027,7
31029,8
31031,9
31033,9
31035,9
31037,7
31039,7
31041,9
31043,7
31045,9
31047,9
31049,9
31051,7
31053,7
31055,7
31057,8
31059,9
31061,9
31063,8
31065,9
31067,9
31069,9
31071,9
31073,9
31075,9
31077,9
31079,9
31081,7
31083,9
31085,8
31087,8
31089,9
31091,9
31093,9
31095,9
31097,9
31099,9
31101,8
31103,9
31105,9
31107,7
31109,7
31111,8
31113,9
31115,9
31117,9
31119,7
31121,7
31123,9
31125,7
31127,9
31129,9
31131,9
31133,9
31135,8
31137,9
31139,7
31141,7
31143,7
31145,8
31147,9
31149,9
31151,9
31153,7
31155,7
31157,9
31159,7
31161,9
31163,9
31165,9
31167,7
31169,9
31171,9
31173,7
31175,9
31177,7
31179,7
31181,9
31183,9
31185,7
32001,10
32003,10
32005,10
32007,10
32009,10
32011,10
32013,10
32015,10
32017,10
32019,10
32021,10
32023,10
32027,10
32029,10
32031,10
32033,10
32510,10
33001,1
33003,1
33005,1
33007,1
33009,1
33011,1
33013,1
33015,1
33017,1
33019,1
34001,1
34003,1
34005,1
34007,1
34009,1
34011,1
34013,1
34015,1
34017,1
34019,1
34021,1
34023,1
34025,1
34027,1
34029,1
34031,1
34033,1
34035,1
34037,1
34039,1
34041,1
35001,10
35003,10
35005,8
35006,10
35007,8
35009,8
35011,8
35013,8
35015,8
35017,10
35019,8
35021,8
35023,10
35025,8
35027,8
35028,10
35029,10
35031,10
35033,8
35035,8
35037,8
35039,10
35041,8
35043,10
35045,10
35047,8
35049,10
35051,10
35053,10
35055,10
35057,8
35059,8
35061,10
36001,1
36003,1
36005,1
36007,1
36009,1
36011,1
36013,1
36015,1
36017,1
36019,1
36021,1
36023,1
36025,1
36027,1
36029,1
36031,1
36033,1
36035,1
36037,1
36039,1
36041,1
36043,1
36045,1
36047,1
36049,1
36051,1
36053,1
36055,1
36057,1
36059,1
36061,1
36063,1
36065,1
36067,1
36069,1
36071,1
36073,1
36075,1
36077,1
36079,1
36081,1
36083,1
36085,1
36087,1
36089,1
36091,1
36093,1
36095,1
36097,1
36099,1
36101,1
36103,1
36105,1
36107,1
36109,1
36111,1
36113,1
36115,1
36117,1
36119,1
36121,1
36123,1
37001,3
37003,3
37005,3
37007,3
37009,3
37011,3
37013,3
37015,3
37017,3
37019,3
37021,5
37023,5
37025,3
37027,3
37029,3
37031,3
37033,3
37035,3
37037,3
37039,5
37041,3
37043,5
37045,3
37047,3
37049,3
37051,3
37053,3
37055,3
37057,3
37059,3
37061,3
37063,3
37065,3
37067,3
37069,3
37071,3
37073,3
37075,5
37077,3
37079,3
37081,3
37083,3
37085,3
37087,5
37089,5
37091,3
37093,3
37095,3
37097,3
37099,5
37101,3
37103,3
37105,3
37107,3
37109,3
37111,5
37113,5
37115,5
37117,3
37119,3
37121,5
37123,3
37125,3
37127,3
37129,3
37131,3
37133,3
37135,3
37137,3
37139,3
37141,3
37143,3
37145,3
37147,3
37149,5
37151,3
37153,3
37155,3
37157,3
37159,3
37161,5
37163,3
37165,3
37167,3
37169,3
37171,3
37173,5
37175,5
37177,3
37179,3
37181,3
37183,3
37185,3
37187,3
37189,3
37191,3
37193,3
37195,3
37197,3
37199,5
38001,9
38003,9
38005,9
38007,9
38009,9
38011,9
38013,9
38015,9
38017,9
38019,9
38021,9
38023,9
38025,9
38027,9
38029,9
38031,9
38033,9
38035,9
38037,9
38039,9
38041,9
38043,9
38045,9
38047,9
38049,9
38051,9
38053,9
38055,9
38057,9
38059,9
38061,9
38063,9
38065,9
38067,9
38069,9
38071,9
38073,9
38075,9
38077,9
38079,9
38081,9
38083,9
38085,9
38087,9
38089,9
38091,9
38093,9
38095,9
38097,9
38099,9
38101,9
38103,9
38105,9
39001,7
39003,7
39005,1
39007,1
39009,5
39011,7
39013,5
39015,7
39017,7
39019,5
39021,7
39023,7
39025,7
39027,7
39029,1
39031,5
39033,1
39035,1
39037,7
39039,7
39041,7
39043,1
39045,7
39047,7
39049,7
39051,7
39053,7
39055,1
39057,7
39059,5
39061,7
39063,7
39065,7
39067,5
39069,7
39071,7
39073,5
39075,5
39077,1
39079,7
39081,5
39083,7
39085,1
39087,7
39089,7
39091,7
39093,1
39095,7
39097,7
39099,1
39101,7
39103,1
39105,5
39107,7
39109,7
39111,5
39113,7
39115,5
39117,7
39119,5
39121,5
39123,1
39125,7
39127,5
39129,7
39131,7
39133,1
39135,7
39137,7
39139,1
39141,7
39143,1
39145,7
39147,1
39149,7
39151,1
39153,1
39155,1
39157,5
39159,7
39161,7
39163,5
39165,7
39167,5
39169,1
39171,7
39173,7
39175,1
40001,5
40003,8
40005,8
40007,8
40009,8
40011,8
40013,8
40015,8
40017,8
40019,8
40021,5
40023,5
40025,8
40027,8
40029,8
40031,8
40033,8
40035,5
40037,8
40039,8
40041,5
40043,8
40045,8
40047,8
40049,8
40051,8
40053,8
40055,8
40057,8
40059,8
40061,5
40063,5
40065,8
40067,8
40069,8
40071,8
40073,8
40075,8
40077,5
40079,5
40081,8
40083,8
40085,8
40087,8
40089,5
40091,5
40093,8
40095,8
40097,5
40099,8
40101,5
40103,8
40105,5
40107,8
40109,8
40111,5
40113,5
40115,5
40117,5
40119,8
40121,5
40123,8
40125,8
40127,5
40129,8
40131,5
40133,8
40135,5
40137,8
40139,8
40141,8
40143,5
40145,5
40147,5
40149,8
40151,8
40153,8
41001,12
41003,12
41005,12
41007,12
41009,12
41011,12
41013,10
41015,12
41017,10
41019,12
41021,10
41023,10
41025,10
41027,10
41029,12
41031,10
41033,12
41035,10
41037,10
41039,12
41041,12
41043,12
41045,10
41047,12
41049,10
41051,12
41053,12
41055,10
41057,12
41059,12
41061,12
41063,12
41065,10
41067,12
41069,10
41071,12
42001,1
42003,5
42005,5
42007,5
42009,1
42011,1
42013,1
42015,1
42017,1
42019,5
42021,1
42023,1
42025,1
42027,1
42029,1
42031,5
42033,1
42035,1
42037,1
42039,1
42041,1
42043,1
42045,1
42047,1
42049,1
42051,5
42053,1
42055,1
42057,1
42059,5
42061,1
42063,5
42065,5
42067,1
42069,1
42071,1
42073,5
42075,1
42077,1
42079,1
42081,1
42083,1
42085,1
42087,1
42089,1
42091,1
42093,1
42095,1
42097,1
42099,1
42101,1
42103,1
42105,1
42107,1
42109,1
42111,5
42113,1
42115,1
42117,1
42119,1
42121,1
42123,1
42125,5
42127,1
42129,5
42131,1
42133,1
44001,1
44003,1
44005,1
44007,1
44009,1
45001,3
45003,3
45005,13
45007,3
45009,13
45011,13
45013,13
45015,13
45017,3
45019,13
45021,3
45023,3
45025,3
45027,3
45029,13
45031,3
45033,3
45035,13
45037,3
45039,3
45041,3
45043,3
45045,3
45047,3
45049,13
45051,3
45053,13
45055,3
45057,3
45059,3
45061,3
45063,3
45065,3
45067,3
45069,3
45071,3
45073,3
45075,3
45077,3
45079,3
45081,3
45083,3
45085,3
45087,3
45089,3
45091,3
46003,9
46005,9
46007,9
46009,7
46011,7
46013,9
46015,9
46017,9
46019,9
46021,9
46023,7
46025,9
46027,7
46029,9
46031,9
46033,9
46035,7
46037,9
46039,9
46041,9
46043,7
46045,9
46047,9
46049,9
46051,9
46053,9
46055,9
46057,9
46059,9
46061,7
46063,9
46065,9
46067,7
46069,9
46071,9
46073,9
46075,9
46077,7
46079,7
46081,9
46083,7
46085,9
46087,7
46089,9
46091,9
46093,9
46095,9
46097,7
46099,7
46101,7
46103,9
46105,9
46107,9
46109,9
46111,7
46113,9
46115,9
46117,9
46119,9
46121,9
46123,9
46125,7
46127,7
46129,9
46135,7
46137,9
47001,5
47003,5
47005,6
47007,5
47009,5
47011,5
47013,5
47015,5
47017,6
47019,5
47021,5
47023,6
47025,5
47027,5
47029,5
47031,5
47033,6
47035,5
47037,5
47039,6
47041,5
47043,5
47045,6
47047,6
47049,5
47051,5
47053,6
47055,5
47057,5
47059,5
47061,5
47063,5
47065,5
47067,5
47069,6
47071,6
47073,5
47075,6
47077,6
47079,6
47081,5
47083,5
47085,5
47087,5
47089,5
47091,5
47093,5
47095,6
47097,6
47099,5
47101,5
47103,5
47105,5
47107,5
47109,6
47111,5
47113,6
47115,5
47117,5
47119,5
47121,5
47123,5
47125,5
47127,5
47129,5
47131,6
47133,5
47135,5
47137,5
47139,5
47141,5
47143,5
47145,5
47147,5
47149,5
47151,5
47153,5
47155,5
47157,6
47159,5
47161,5
47163,5
47165,5
47167,6
47169,5
47171,5
47173,5
47175,5
47177,5
47179,5
47181,5
47183,6
47185,5
47187,5
47189,5
48001,4
48003,8
48005,4
48007,8
48009,8
48011,8
48013,8
48015,8
48017,8
48019,8
48021,8
48023,8
48025,8
48027,8
48029,8
48031,8
48033,8
48035,8
48037,4
48039,8
48041,4
48043,8
48045,8
48047,8
48049,8
48051,8
48053,8
48055,8
48057,8
48059,8
48061,8
48063,4
48065,8
48067,4
48069,8
48071,8
48073,4
48075,8
48077,8
48079,8
48081,8
48083,8
48085,8
48087,8
48089,8
48091,8
48093,8
48095,8
48097,8
48099,8
48101,8
48103,8
48105,8
48107,8
48109,8
48111,8
48113,8
48115,8
48117,8
48119,8
48121,8
48123,8
48125,8
48127,8
48129,8
48131,8
48133,8
48135,8
48137,8
48139,8
48141,8
48143,8
48145,8
48147,8
48149,8
48151,8
48153,8
48155,8
48157,8
48159,4
48161,4
48163,8
48165,8
48167,8
48169,8
48171,8
48173,8
48175,8
48177,8
48179,8
48181,8
48183,4
48185,4
48187,8
48189,8
48191,8
48193,8
48195,8
48197,8
48199,4
48201,8
48203,4
48205,8
48207,8
48209,8
48211,8
48213,4
48215,8
48217,8
48219,8
48221,8
48223,4
48225,4
48227,8
48229,8
48231,8
48233,8
48235,8
48237,8
48239,8
48241,4
48243,8
48245,8
48247,8
48249,8
48251,8
48253,8
48255,8
48257,8
48259,8
48261,8
48263,8
48265,8
48267,8
48269,8
48271,8
48273,8
48275,8
48277,8
48279,8
48281,8
48283,8
48285,8
48287,8
48289,4
48291,8
48293,8
48295,8
48297,8
48299,8
48301,8
48303,8
48305,8
48307,8
48309,8
48311,8
48313,4
48315,4
48317,8
48319,8
48321,8
48323,8
48325,8
48327,8
48329,8
48331,8
48333,8
48335,8
48337,8
48339,4
48341,8
48343,4
48345,8
48347,4
48349,8
48351,4
48353,8
48355,8
48357,8
48359,8
48361,8
48363,8
48365,4
48367,8
48369,8
48371,8
48373,4
48375,8
48377,8
48379,4
48381,8
48383,8
48385,8
48387,4
48389,8
48391,8
48393,8
48395,4
48397,8
48399,8
48401,4
48403,4
48405,4
48407,4
48409,8
48411,8
48413,8
48415,8
48417,8
48419,4
48421,8
48423,4
48425,8
48427,8
48429,8
48431,8
48433,8
48435,8
48437,8
48439,8
48441,8
48443,8
48445,8
48447,8
48449,4
48451,8
48453,8
48455,4
48457,4
48459,4
48461,8
48463,8
48465,8
48467,4
48469,8
48471,4
48473,4
48475,8
48477,8
48479,8
48481,8
48483,8
48485,8
48487,8
48489,8
48491,8
48493,8
48495,8
48497,8
48499,4
48501,8
48503,8
48505,8
48507,8
49001,10
49003,10
49005,10
49007,10
49009,10
49011,10
49013,10
49015,10
49017,10
49019,10
49021,10
49023,10
49025,10
49027,10
49029,10
49031,10
49033,10
49035,10
49037,10
49039,10
49041,10
49043,10
49045,10
49047,10
49049,10
49051,10
49053,10
49055,10
49057,10
50001,1
50003,1
50005,1
50007,1
50009,1
50011,1
50013,1
50015,1
50017,1
50019,1
50021,1
50023,1
50025,1
50027,1
51001,3
51003,3
51005,5
51007,3
51009,3
51011,3
51013,3
51015,5
51017,5
51019,3
